start-time,duration,end-time,type-of-collision
286.508,0.54800000000000004,287.056,Agent-Human
335.668,0.41099999999999998,336.079,Agent-Human
352.232,0.067000000000000004,352.299,Agent-Human
393.768,0.40799999999999997,394.176,Agent-Human
