start-time,duration,end-time,type-of-collision
263.581,0.54100000000000004,264.122,Agent-Human
301.439,0.27400000000000002,301.713,Agent-Human
741.148,1.3,742.448,Agent-Human
771.203,1.159,772.362,Agent-Human
923.109,1.081,924.19,Agent-Human
953.13,1.028,954.158,Agent-Human
1104.883,1.022,1105.905,Agent-Human
