Iteration, Path length, Time, Planning, Flying
1, 0, 0.97, 0.967, 0
2, 0, 1.97, 1.968, 0
3, 0, 2.971, 2.966, 0
4, 0, 3.971, 3.967, 0
5, 0, 4.971, 4.967, 0
6, 0, 5.97, 5.967, 0
7, 0, 6.97, 6.966, 0
8, 0, 7.97, 7.968, 0
9, 0, 8.971, 8.968, 0
10, 0, 9.971, 9.968, 0
11, 0, 10.97, 10.967, 0
12, 0, 11.971, 11.966, 0
13, 0, 12.971, 12.966, 0
14, 0, 13.971, 13.966, 0
15, 0, 14.972, 14.967, 0
16, 0, 15.971, 15.966, 0
17, 0, 16.971, 16.967, 0
18, 0, 17.97, 17.967, 0
19, 0, 18.971, 18.966, 0
20, 0, 19.97, 19.967, 0
21, 0, 20.97, 20.967, 0
22, 0, 21.971, 21.967, 0
23, 0, 22.971, 22.968, 0
24, 0, 23.971, 23.966, 0
25, 0, 24.97, 24.967, 0
26, 0, 25.972, 25.966, 0
27, 0, 26.97, 26.966, 0
28, 0, 27.972, 27.967, 0
29, 0, 28.97, 28.968, 0
30, 0, 29.97, 29.967, 0
31, 0, 30.972, 30.966, 0
32, 0, 31.971, 31.966, 0
33, 0, 32.97, 32.968, 0
34, 0, 33.971, 33.966, 0
35, 0, 34.971, 34.966, 0
36, 0, 35.972, 35.967, 0
37, 0, 36.97, 36.967, 0
38, 0, 37.971, 37.968, 0
39, 0, 38.971, 38.967, 0
40, 0, 39.972, 39.966, 0
41, 0, 40.971, 40.968, 0
42, 0, 41.971, 41.967, 0
43, 0, 42.97, 42.967, 0
44, 0, 43.97, 43.968, 0
45, 0, 44.972, 44.966, 0
46, 0, 45.971, 45.968, 0
47, 0, 46.97, 46.966, 0
48, 0, 47.971, 47.968, 0
49, 0, 48.971, 48.966, 0
50, 0, 49.97, 49.967, 0
51, 0, 50.972, 50.966, 0
52, 0, 51.972, 51.969, 0
53, 0, 52.97, 52.967, 0
54, 0, 53.97, 53.967, 0
55, 0, 54.97, 54.967, 0
56, 0, 55.971, 55.968, 0
57, 0, 56.97, 56.968, 0
58, 0, 57.973, 57.966, 0
59, 0, 58.972, 58.966, 0
60, 0, 59.972, 59.967, 0
61, 0, 60.97, 60.968, 0
62, 0, 61.97, 61.966, 0
63, 0, 62.97, 62.97, 0
64, 0, 63.972, 63.967, 0
65, 0, 64.971, 64.966, 0
66, 0, 65.971, 65.966, 0
67, 0, 66.97, 66.968, 0
68, 0, 67.972, 67.966, 0
69, 0, 68.971, 68.966, 0
70, 0, 69.97, 69.968, 0
71, 0, 70.972, 70.966, 0
72, 0, 71.97, 71.968, 0
73, 0, 72.97, 72.967, 0
74, 0, 73.972, 73.967, 0
75, 0, 74.971, 74.966, 0
76, 0, 75.97, 75.966, 0
77, 0, 76.97, 76.968, 0
78, 0, 77.971, 77.966, 0
79, 0, 78.971, 78.968, 0
80, 0, 79.971, 79.966, 0
81, 0, 80.97, 80.968, 0
82, 0, 81.971, 81.966, 0
83, 0, 82.972, 82.967, 0
84, 0, 83.971, 83.966, 0
85, 0, 84.97, 84.967, 0
86, 0, 85.972, 85.966, 0
87, 0, 86.971, 86.968, 0
88, 0, 87.97, 87.967, 0
89, 0, 88.97, 88.968, 0
90, 0, 89.972, 89.967, 0
91, 0, 90.97, 90.967, 0
92, 0, 91.97, 91.968, 0
93, 0, 92.971, 92.966, 0
94, 0, 93.97, 93.968, 0
95, 0, 94.971, 94.966, 0
96, 0, 95.97, 95.967, 0
97, 0, 96.972, 96.966, 0
98, 0, 97.971, 97.966, 0
99, 0, 98.971, 98.968, 0
100, 0, 99.972, 99.967, 0
