Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.937, 41.312, 7.983, 29.648, 11.664, 476.188
2.937, 53.056, 10.2524, 38.728, 14.328, 464.444
2.937, 66.272, 12.8062, 47.368, 18.904, 451.228
3.937, 76.504, 14.7834, 55.152, 21.352, 440.996
3.937, 86.432, 16.7018, 61.48, 24.952, 431.068
4.937, 90.232, 17.4361, 65.456, 24.776, 427.268
4.937, 95.872, 18.526, 68.984, 26.888, 421.628
5.937, 105.664, 20.4182, 75.152, 30.512, 411.836
5.937, 110.784, 21.4075, 79.528, 31.256, 406.716
6.937, 112.52, 21.743, 80.096, 32.424, 404.98
6.937, 114.96, 22.2145, 82.568, 32.392, 402.54
7.937, 116.744, 22.5592, 84.832, 31.912, 400.756
7.937, 119.888, 23.1668, 86.552, 33.336, 397.612
8.937, 133.088, 25.7175, 96.928, 36.16, 384.412
8.937, 139.312, 26.9202, 101.888, 37.424, 378.188
9.937, 144.544, 27.9312, 105.96, 38.584, 372.956
9.937, 148.232, 28.6439, 110.608, 37.624, 369.268
10.937, 151, 29.1787, 112.992, 38.008, 366.5
10.937, 155.56, 30.0599, 115.608, 39.952, 361.94
11.937, 158.576, 30.6427, 117.072, 41.504, 358.924
11.937, 159.648, 30.8499, 119.848, 39.8, 357.852
12.937, 160.024, 30.9225, 119.776, 40.248, 357.476
12.937, 160.408, 30.9967, 120.608, 39.8, 357.092
13.937, 162.496, 31.4002, 122.264, 40.232, 355.004
13.937, 164.848, 31.8547, 124.44, 40.408, 352.652
14.937, 171.304, 33.1022, 129.12, 42.184, 346.196
14.937, 177.296, 34.2601, 135.776, 41.52, 340.204
15.937, 180.248, 34.8305, 139.176, 41.072, 337.252
15.937, 180.976, 34.9712, 139.672, 41.304, 336.524
16.937, 182.376, 35.2417, 141.464, 40.912, 335.124
16.937, 183.504, 35.4597, 142.136, 41.368, 333.996
17.937, 187.576, 36.2466, 145.464, 42.112, 329.924
17.937, 196.632, 37.9965, 152.968, 43.664, 320.868
18.938, 212.024, 40.9708, 166.28, 45.744, 305.476
18.938, 226.304, 43.7302, 178.088, 48.216, 291.196
19.937, 236.224, 45.6471, 187.064, 49.16, 281.276
19.937, 253.112, 48.9105, 202.808, 50.304, 264.388
20.937, 270.912, 52.3501, 217.92, 52.992, 246.588
20.937, 280.888, 54.2779, 226.632, 54.256, 236.612
21.938, 284.808, 55.0354, 231.208, 53.6, 232.692
21.938, 287.24, 55.5053, 233.04, 54.2, 230.26
22.937, 292.24, 56.4715, 237.568, 54.672, 225.26
22.937, 296.288, 57.2537, 239.904, 56.384, 221.212
23.937, 299.04, 57.7855, 240.992, 58.048, 218.46
23.937, 301.896, 58.3374, 244.248, 57.648, 215.604
24.937, 302.784, 58.509, 245.32, 57.464, 214.716
24.937, 304.072, 58.7579, 245.768, 58.304, 213.428
25.937, 306.944, 59.3129, 248.16, 58.784, 210.556
25.937, 313.304, 60.5418, 251.344, 61.96, 204.196
26.937, 320.88, 62.0058, 259.632, 61.248, 196.62
26.937, 328.088, 63.3986, 267.664, 60.424, 189.412
27.937, 332.56, 64.2628, 272.448, 60.112, 184.94
27.937, 342.328, 66.1503, 280.656, 61.672, 175.172
28.937, 357.056, 68.9963, 291.136, 65.92, 160.444
28.937, 371.072, 71.7047, 301.512, 69.56, 146.428
29.937, 378.968, 73.2305, 308.904, 70.064, 138.532
29.937, 384.56, 74.3111, 313.664, 70.896, 132.94
30.937, 394.008, 76.1368, 322.2, 71.808, 123.492
30.937, 399.352, 77.1695, 326.264, 73.088, 118.148
31.937, 406.064, 78.4665, 332.424, 73.64, 111.436
31.937, 411.896, 79.5934, 337.736, 74.16, 105.604
32.937, 421.648, 81.4779, 345.88, 75.768, 95.852
32.937, 425.216, 82.1673, 348.68, 76.536, 92.284
33.937, 426.112, 82.3405, 350.312, 75.8, 91.388
33.937, 433.448, 83.7581, 356.344, 77.104, 84.052
34.937, 438.384, 84.7119, 360.992, 77.392, 79.116
34.937, 441.568, 85.3271, 364.216, 77.352, 75.932
35.937, 443.44, 85.6889, 366.96, 76.48, 74.06
35.937, 446.008, 86.1851, 369.408, 76.6, 71.492
36.937, 447.176, 86.4108, 370.656, 76.52, 70.324
36.937, 448.168, 86.6025, 371.824, 76.344, 69.332
37.937, 448.184, 86.6056, 371.488, 76.696, 69.316
37.937, 448.448, 86.6566, 372.104, 76.344, 69.052
38.937, 448.632, 86.6922, 372.992, 75.64, 68.868
38.937, 449.184, 86.7988, 372.448, 76.736, 68.316
39.937, 450.056, 86.9673, 372.792, 77.264, 67.444
