Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
4.485, 120.568, 0.695317, 88.704, 31.864, 17219.4
7.919, 150.128, 0.86579, 109.92, 40.208, 17189.9
7.919, 169.016, 0.974717, 124.408, 44.608, 17171
10.919, 190.784, 1.10025, 138.752, 52.032, 17149.2
10.919, 208.344, 1.20152, 153.968, 54.376, 17131.7
13.919, 217.544, 1.25458, 159.76, 57.784, 17122.5
13.919, 240.488, 1.3869, 178.944, 61.544, 17099.5
13.919, 247.448, 1.42704, 185.288, 62.16, 17092.6
15.485, 260.328, 1.50131, 196.336, 63.992, 17079.7
15.485, 266.16, 1.53495, 201.88, 64.28, 17073.8
18.486, 277.704, 1.60152, 210.904, 66.8, 17062.3
18.486, 286.168, 1.65033, 217.008, 69.16, 17053.8
21.485, 297.4, 1.71511, 225.448, 71.952, 17042.6
23.486, 306.12, 1.7654, 231.488, 74.632, 17033.9
25.485, 318.888, 1.83903, 241.56, 77.328, 17021.1
25.485, 325.888, 1.8794, 248.104, 77.784, 17014.1
31.919, 334.944, 1.93163, 257.096, 77.848, 17005.1
31.919, 352, 2.02999, 272.136, 79.864, 16988
31.919, 359.04, 2.07059, 277.648, 81.392, 16981
36.919, 373.216, 2.15234, 290.608, 82.608, 16966.8
36.919, 379.784, 2.19022, 297.256, 82.528, 16960.2
36.919, 388.648, 2.24134, 305.896, 82.752, 16951.4
41.92, 404.128, 2.33061, 321.352, 82.776, 16935.9
41.92, 409.656, 2.36249, 327.272, 82.384, 16930.3
41.92, 411.352, 2.37227, 328.816, 82.536, 16928.6
46.92, 417.216, 2.40609, 334.744, 82.472, 16922.8
46.92, 424.664, 2.44904, 341.992, 82.672, 16915.3
46.92, 430.232, 2.48115, 346.96, 83.272, 16909.8
51.92, 436.36, 2.51649, 351.496, 84.864, 16903.6
51.92, 440.312, 2.53928, 355.232, 85.08, 16899.7
51.92, 443.52, 2.55779, 358.648, 84.872, 16896.5
56.92, 449.056, 2.58971, 364.272, 84.784, 16890.9
56.92, 454.728, 2.62242, 370.016, 84.712, 16885.3
56.92, 456.064, 2.63013, 371.176, 84.888, 16883.9
61.92, 470.056, 2.71082, 384.392, 85.664, 16869.9
63.919, 485.456, 2.79963, 399.52, 85.936, 16854.5
63.919, 489.304, 2.82182, 403.56, 85.744, 16850.7
64.486, 506.136, 2.91889, 416.632, 89.504, 16833.9
64.486, 509.896, 2.94058, 420.808, 89.088, 16830.1
64.486, 512.968, 2.95829, 423.608, 89.36, 16827
69.486, 520.296, 3.00055, 430.632, 89.664, 16819.7
69.486, 527.208, 3.04042, 437.16, 90.048, 16812.8
69.486, 537.88, 3.10196, 446.096, 91.784, 16802.1
74.485, 538.408, 3.10501, 446.912, 91.496, 16801.6
74.485, 542.144, 3.12655, 450.592, 91.552, 16797.9
74.485, 553.712, 3.19326, 462.584, 91.128, 16786.3
82.919, 565.656, 3.26215, 474.424, 91.232, 16774.3
82.919, 572.536, 3.30182, 480.52, 92.016, 16767.5
82.919, 573.6, 3.30796, 481.4, 92.2, 16766.4
87.92, 573.936, 3.3099, 481.936, 92, 16766.1
87.92, 575.432, 3.31852, 483.424, 92.008, 16764.6
87.92, 577.432, 3.33006, 485.688, 91.744, 16762.6
87.92, 578.936, 3.33873, 487.864, 91.072, 16761.1
94.919, 580.192, 3.34597, 487.32, 92.872, 16759.8
94.919, 580.56, 3.3481, 488.176, 92.384, 16759.4
94.919, 581.92, 3.35594, 489.472, 92.448, 16758.1
99.92, 596.416, 3.43954, 502.48, 93.936, 16743.6
99.92, 601.248, 3.4674, 506.48, 94.768, 16738.8
99.92, 609.344, 3.51409, 513.488, 95.856, 16730.7
99.92, 614.264, 3.54247, 518.232, 96.032, 16725.7
106.92, 620.296, 3.57725, 524.096, 96.2, 16719.7
106.92, 629.12, 3.62814, 533.056, 96.064, 16710.9
106.92, 639.456, 3.68775, 542.76, 96.696, 16700.5
111.919, 650.256, 3.75003, 552.48, 97.776, 16689.7
113.92, 653.272, 3.76743, 555.32, 97.952, 16686.7
113.92, 661.616, 3.81555, 563.864, 97.752, 16678.4
114.486, 663.856, 3.82847, 566.264, 97.592, 16676.1
114.486, 665.136, 3.83585, 566.976, 98.16, 16674.9
114.486, 674.936, 3.89236, 576.824, 98.112, 16665.1
119.485, 676.448, 3.90108, 578.456, 97.992, 16663.6
121.486, 676.872, 3.90353, 578.904, 97.968, 16663.1
