Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
10.921, 393.136, 75.9683, 321.4, 71.736, 124.364
11.477, 423.432, 81.8226, 351.008, 72.424, 94.068
18.92, 446.976, 86.3722, 372.752, 74.224, 70.524
20.476, 505.28, 97.6386, 424.744, 80.536, 12.22
27.921, 507.696, 98.1055, 426.816, 80.88, 9.804
29.476, 509.816, 98.5152, 429.344, 80.472, 7.684
39.948, 510.048, 98.56, 430.368, 79.68, 7.452
39.948, 510.152, 98.5801, 425.52, 84.632, 7.348
39.948, 510.192, 98.5878, 428.312, 81.88, 7.308
51.921, 510.192, 98.5878, 428.544, 81.648, 7.308
53.478, 510.192, 98.5878, 431.384, 78.808, 7.308
58.477, 510.192, 98.5878, 432.776, 77.416, 7.308
68.949, 510.192, 98.5878, 431.352, 78.84, 7.308
68.949, 510.224, 98.594, 430.048, 80.176, 7.276
78.948, 510.224, 98.594, 430.752, 79.472, 7.276
78.948, 510.24, 98.5971, 429.416, 80.824, 7.26
78.948, 510.328, 98.6141, 427.912, 82.416, 7.172
82.466, 510.464, 98.6404, 427.824, 82.64, 7.036
95.921, 510.528, 98.6528, 428.6, 81.928, 6.972
100.921, 511.424, 98.8259, 430.552, 80.872, 6.076
