start-time,duration,end-time,type-of-collision
208.662,0.068000000000000005,208.73,Agent-Agent
2662.743,3.153,2665.896,Agent-Agent
2670.508,1.302,2671.81,Agent-Agent
2671.877,0.55200000000000005,2672.429,Agent-Agent
2746.084,5.5620000000000003,2751.646,Agent-Agent
