Iteration, Path length, Time, Planning, Flying
1, 0, 0.962, 0.941, 0
2, 0, 1.962, 1.941, 0
3, 0, 2.963, 2.961, 0
4, 0, 3.962, 3.942, 0
5, 0, 4.962, 4.942, 0
6, 0, 5.962, 5.942, 0
7, 0, 6.962, 6.942, 0
8, 0, 7.963, 7.961, 0
9, 0, 8.962, 8.941, 0
10, 0, 9.963, 9.961, 0
11, 0, 10.962, 10.962, 0
12, 0, 11.963, 11.961, 0
13, 0, 12.962, 12.941, 0
14, 0, 13.962, 13.941, 0
15, 0, 14.963, 14.961, 0
16, 0, 15.963, 15.961, 0
17, 0, 16.963, 16.961, 0
18, 0, 17.963, 17.961, 0
19, 0, 18.963, 18.961, 0
20, 0, 19.963, 19.961, 0
21, 0, 20.963, 20.961, 0
22, 0, 21.963, 21.961, 0
23, 0, 22.962, 22.941, 0
24, 0, 23.962, 23.941, 0
25, 0, 24.962, 24.943, 0
26, 0, 25.962, 25.941, 0
27, 0, 26.962, 26.941, 0
28, 0, 27.963, 27.961, 0
29, 0, 28.962, 28.941, 0
30, 0, 29.963, 29.961, 0
31, 0, 30.962, 30.941, 0
32, 0, 31.962, 31.961, 0
33, 0, 32.962, 32.961, 0
34, 0, 33.963, 33.961, 0
35, 0, 34.962, 34.941, 0
36, 0, 35.962, 35.942, 0
37, 0, 36.962, 36.942, 0
38, 0, 37.962, 37.941, 0
39, 0, 38.962, 38.942, 0
40, 0, 39.963, 39.961, 0
41, 0, 40.963, 40.961, 0
42, 0, 41.963, 41.961, 0
43, 0, 42.962, 42.961, 0
44, 0, 43.962, 43.941, 0
45, 0, 44.963, 44.961, 0
46, 0, 45.962, 45.941, 0
47, 0, 46.963, 46.961, 0
48, 0, 47.962, 47.961, 0
49, 0, 48.964, 48.961, 0
50, 0, 49.964, 49.961, 0
51, 0, 50.963, 50.961, 0
52, 0, 51.962, 51.942, 0
53, 0, 52.962, 52.943, 0
54, 0, 53.963, 53.961, 0
55, 0, 54.964, 54.961, 0
56, 0, 55.962, 55.942, 0
57, 0, 56.962, 56.941, 0
58, 0, 57.962, 57.941, 0
59, 0, 58.962, 58.941, 0
60, 0, 59.963, 59.961, 0
61, 0, 60.962, 60.941, 0
62, 0, 61.963, 61.961, 0
63, 0, 62.962, 62.943, 0
64, 0, 63.962, 63.961, 0
65, 0, 64.962, 64.961, 0
66, 0, 65.963, 65.961, 0
67, 0, 66.963, 66.961, 0
68, 0, 67.963, 67.961, 0
69, 0, 68.962, 68.941, 0
70, 0, 69.963, 69.961, 0
71, 0, 70.962, 70.941, 0
72, 0, 71.963, 71.961, 0
73, 0, 72.963, 72.961, 0
74, 0, 73.963, 73.941, 0
75, 0, 74.963, 74.961, 0
76, 0, 75.962, 75.941, 0
77, 0, 76.962, 76.961, 0
78, 0, 77.962, 77.941, 0
79, 0, 78.963, 78.961, 0
80, 0, 79.963, 79.961, 0
81, 0, 80.962, 80.941, 0
82, 0, 81.963, 81.961, 0
83, 0, 82.963, 82.961, 0
84, 0, 83.962, 83.941, 0
85, 0, 84.962, 84.942, 0
86, 0, 85.963, 85.961, 0
87, 0, 86.963, 86.961, 0
88, 0, 87.963, 87.961, 0
89, 0, 88.962, 88.941, 0
90, 0, 89.963, 89.961, 0
91, 0, 90.963, 90.961, 0
92, 0, 91.962, 91.941, 0
93, 0, 92.962, 92.961, 0
94, 0, 93.962, 93.941, 0
95, 0, 94.963, 94.961, 0
96, 0, 95.963, 95.961, 0
97, 0, 96.963, 96.961, 0
98, 0, 97.963, 97.961, 0
99, 0, 98.962, 98.942, 0
100, 0, 99.962, 99.961, 0
