Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
2.929, 94.664, 18.2926, 77.544, 17.12, 422.836
2.929, 113.992, 22.0274, 92.536, 21.456, 403.508
3.929, 137.752, 26.6187, 110.496, 27.256, 379.748
3.929, 144.28, 27.8802, 114.752, 29.528, 373.22
3.929, 159.344, 30.7911, 124.152, 35.192, 358.156
4.929, 171.192, 33.0806, 133.056, 38.136, 346.308
4.929, 175.296, 33.8736, 137.456, 37.84, 342.204
4.929, 185.384, 35.823, 145.312, 40.072, 332.116
4.929, 194.208, 37.5281, 151.904, 42.304, 323.292
5.929, 208.848, 40.3571, 163.472, 45.376, 308.652
5.929, 222.776, 43.0485, 173.432, 49.344, 294.724
5.929, 238.416, 46.0707, 186.216, 52.2, 279.084
5.929, 248.728, 48.0634, 196.6, 52.128, 268.772
5.929, 269.56, 52.0889, 213.696, 55.864, 247.94
5.929, 281.056, 54.3103, 223.448, 57.608, 236.444
5.929, 297.056, 57.4021, 237.848, 59.208, 220.444
5.974, 310.44, 59.9884, 249.072, 61.368, 207.06
5.974, 323.112, 62.4371, 259.984, 63.128, 194.388
6.974, 339.528, 65.6093, 273.248, 66.28, 177.972
7.974, 363.96, 70.3304, 295.44, 68.52, 153.54
7.974, 378.144, 73.0713, 308.64, 69.504, 139.356
7.974, 401.992, 77.6796, 331.608, 70.384, 115.508
8.961, 429.68, 83.03, 356.192, 73.488, 87.82
9.961, 461.664, 89.2104, 384.464, 77.2, 55.836
11.961, 467.2, 90.2802, 388.192, 79.008, 50.3
13.962, 472.712, 91.3453, 391.976, 80.736, 44.788
17.974, 478.56, 92.4754, 397.736, 80.824, 38.94
19.975, 486.472, 94.0043, 404.928, 81.544, 31.028
20.961, 491.52, 94.9797, 409.496, 82.024, 25.98
22.961, 494.376, 95.5316, 413.776, 80.6, 23.124
26.974, 495.152, 95.6815, 412, 83.152, 22.348
28.974, 495.152, 95.6815, 411.968, 83.184, 22.348
29.962, 495.152, 95.6815, 412.176, 82.976, 22.348
31.961, 495.152, 95.6815, 412.176, 82.976, 22.348
35.974, 495.152, 95.6815, 412.04, 83.112, 22.348
36.961, 495.152, 95.6815, 409.984, 85.168, 22.348
38.961, 495.152, 95.6815, 409.984, 85.168, 22.348
42.974, 495.152, 95.6815, 412.224, 82.928, 22.348
44.974, 495.152, 95.6815, 414.416, 80.736, 22.348
48.943, 495.152, 95.6815, 412.512, 82.64, 22.348
48.943, 495.152, 95.6815, 412.512, 82.64, 22.348
51.974, 495.152, 95.6815, 414.416, 80.736, 22.348
53.974, 495.152, 95.6815, 412.512, 82.64, 22.348
54.961, 495.152, 95.6815, 412.472, 82.68, 22.348
56.961, 495.152, 95.6815, 412.568, 82.584, 22.348
58.961, 495.152, 95.6815, 412.504, 82.648, 22.348
62.974, 495.152, 95.6815, 412.552, 82.6, 22.348
63.961, 495.152, 95.6815, 415.008, 80.144, 22.348
65.961, 495.152, 95.6815, 415.008, 80.144, 22.348
69.974, 495.152, 95.6815, 412.512, 82.64, 22.348
71.974, 495.152, 95.6815, 412.512, 82.64, 22.348
72.961, 495.152, 95.6815, 414.936, 80.216, 22.348
76.975, 495.152, 95.6815, 415.016, 80.136, 22.348
80.943, 495.152, 95.6815, 412.432, 82.72, 22.348
80.943, 495.152, 95.6815, 412.368, 82.784, 22.348
83.974, 495.152, 95.6815, 412.432, 82.72, 22.348
87.943, 495.152, 95.6815, 412.432, 82.72, 22.348
87.943, 495.152, 95.6815, 412.512, 82.64, 22.348
90.974, 495.152, 95.6815, 412.432, 82.72, 22.348
92.975, 495.152, 95.6815, 412.512, 82.64, 22.348
93.961, 495.152, 95.6815, 412.448, 82.704, 22.348
95.961, 495.152, 95.6815, 414.936, 80.216, 22.348
97.961, 495.152, 95.6815, 415.016, 80.136, 22.348
101.974, 495.152, 95.6815, 414.936, 80.216, 22.348
103.974, 495.152, 95.6815, 411.712, 83.44, 22.348
107.943, 495.152, 95.6815, 411.712, 83.44, 22.348
109.943, 495.152, 95.6815, 414.936, 80.216, 22.348
110.974, 495.152, 95.6815, 414.936, 80.216, 22.348
113.943, 495.152, 95.6815, 415.016, 80.136, 22.348
116.943, 495.152, 95.6815, 415.016, 80.136, 22.348
118.943, 495.152, 95.6815, 411.712, 83.44, 22.348
120.944, 495.152, 95.6815, 411.712, 83.44, 22.348
123.943, 495.152, 95.6815, 409.144, 86.008, 22.348
