Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
12.9, 768.12, 40.0563, 653.424, 114.696, 1149.48
13.035, 1026.75, 53.5436, 883.736, 143.016, 890.848
31.005, 1148.77, 59.9065, 989.224, 159.544, 768.832
51.98, 1244.86, 64.9174, 1075.28, 169.576, 672.744
67.98, 1282, 66.8544, 1113.5, 168.496, 635.6
81.985, 1299.27, 67.7551, 1121.86, 177.416, 618.328
98.985, 1326.55, 69.1777, 1143.5, 183.056, 591.048
114.005, 1353.52, 70.5841, 1164.34, 189.184, 564.08
130.035, 1363.77, 71.1185, 1168.14, 195.624, 553.832
148.035, 1366.85, 71.2791, 1170.55, 196.296, 550.752
165.035, 1367.78, 71.3275, 1165.62, 202.152, 549.824
187.985, 1372.78, 71.5887, 1173.75, 199.032, 544.816
205.985, 1377.78, 71.849, 1174.51, 203.264, 539.824
228.975, 1382.25, 72.0822, 1179.9, 202.352, 535.352
240.985, 1389.53, 72.4618, 1184.11, 205.416, 528.072
258.985, 1392.04, 72.5928, 1187.58, 204.464, 525.56
276.985, 1394.43, 72.7176, 1188.15, 206.28, 523.168
294.985, 1473.5, 76.8411, 1267.23, 206.272, 444.096
307.035, 1492.29, 77.8206, 1284.5, 207.792, 425.312
329.985, 1579.81, 82.3846, 1364.57, 215.24, 337.792
344.035, 1604.61, 83.6779, 1368.65, 235.96, 312.992
372.975, 1656.08, 86.3621, 1416.86, 239.216, 261.52
385.985, 1672.11, 87.1982, 1435.09, 237.024, 245.488
403.985, 1676.6, 87.4322, 1437.99, 238.608, 241
422.985, 1677.49, 87.4785, 1437.14, 240.344, 240.112
437.005, 1678.47, 87.5298, 1434.8, 243.672, 239.128
455.005, 1680.46, 87.6337, 1432.56, 247.904, 237.136
474.985, 1683.77, 87.806, 1437.62, 246.152, 233.832
492.985, 1683.86, 87.811, 1437.24, 246.624, 233.736
509.985, 1684.86, 87.8632, 1444.72, 240.144, 232.736
528.985, 1684.93, 87.8665, 1443.44, 241.488, 232.672
547.985, 1684.96, 87.8682, 1442.07, 242.888, 232.64
565.985, 1685.07, 87.874, 1442.02, 243.048, 232.528
582.005, 1685.6, 87.9015, 1444.75, 240.848, 232
602.985, 1687, 87.9746, 1444.59, 242.408, 230.6
619.005, 1706.26, 88.9787, 1465.89, 240.368, 211.344
639.985, 1719.02, 89.6441, 1481.22, 237.8, 198.584
659.985, 1719.73, 89.6813, 1476.98, 242.752, 197.872
677.985, 1725.49, 89.9816, 1482.39, 243.096, 192.112
695.985, 1729.65, 90.1986, 1485.86, 243.784, 187.952
714.985, 1730.94, 90.2662, 1488.5, 242.44, 186.656
733.985, 1731.2, 90.2795, 1487.79, 243.408, 186.4
750.005, 1731.54, 90.297, 1488.97, 242.568, 186.064
770.985, 1732.81, 90.3634, 1487.23, 245.576, 184.792
789.985, 1733.66, 90.408, 1488.59, 245.072, 183.936
807.985, 1733.81, 90.4155, 1488.23, 245.576, 183.792
826.985, 1734.38, 90.4456, 1489.14, 245.248, 183.216
843.005, 1735.3, 90.4931, 1489.53, 245.768, 182.304
863.985, 1735.42, 90.4994, 1488.37, 247.048, 182.184
880.005, 1735.5, 90.504, 1488.62, 246.888, 182.096
900.985, 1735.55, 90.5065, 1488.54, 247.016, 182.048
917.005, 1736.24, 90.5423, 1489.82, 246.424, 181.36
937.985, 1736.24, 90.5423, 1491.75, 244.488, 181.36
956.985, 1736.86, 90.5749, 1492.18, 244.68, 180.736
974.985, 1736.88, 90.5757, 1491.61, 245.272, 180.72
991.005, 1736.89, 90.5761, 1491.96, 244.928, 180.712
1011.99, 1736.98, 90.5807, 1492.48, 244.496, 180.624
1030.98, 1736.98, 90.5811, 1492.14, 244.84, 180.616
1049.98, 1736.99, 90.5816, 1495.59, 241.4, 180.608
1067.98, 1737.45, 90.6053, 1496.35, 241.096, 180.152
1085.01, 1737.45, 90.6053, 1492.7, 244.744, 180.152
1105.98, 1737.5, 90.6083, 1491.04, 246.464, 180.096
1123.98, 1737.83, 90.6254, 1491.73, 246.104, 179.768
1142.98, 1737.98, 90.6333, 1491.87, 246.112, 179.616
1159.01, 1737.98, 90.6333, 1493.25, 244.736, 179.616
