start-time,duration,end-time,type-of-collision
85.445,0.070000000000000007,85.515,Agent-Human
86.71,0.28000000000000003,86.99,Agent-Human
143.555,0.35499999999999998,143.91,Agent-Human
149.04,0.14000000000000001,149.18,Agent-Human
