Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.997, 37.464, 7.23942, 27.312, 10.152, 480.036
2.997, 56.504, 10.9186, 40.512, 15.992, 460.996
2.997, 61.68, 11.9188, 45.176, 16.504, 455.82
3.997, 68.44, 13.2251, 48.888, 19.552, 449.06
3.997, 78.632, 15.1946, 56.92, 21.712, 438.868
4.997, 82.72, 15.9845, 58.992, 23.728, 434.78
4.997, 85.552, 16.5318, 60.712, 24.84, 431.948
5.997, 103.576, 20.0147, 72.872, 30.704, 413.924
5.997, 108.64, 20.9932, 77.584, 31.056, 408.86
6.997, 114.792, 22.182, 83.536, 31.256, 402.708
6.997, 118.408, 22.8808, 86.824, 31.584, 399.092
7.997, 122.488, 23.6692, 90.592, 31.896, 395.012
7.997, 125.512, 24.2535, 92.32, 33.192, 391.988
8.997, 127.664, 24.6694, 94.632, 33.032, 389.836
8.997, 129.368, 24.9986, 96.304, 33.064, 388.132
9.997, 138.232, 26.7115, 103.208, 35.024, 379.268
9.997, 142.144, 27.4674, 107.328, 34.816, 375.356
10.997, 143.4, 27.7101, 107.792, 35.608, 374.1
10.997, 145.32, 28.0812, 107.6, 37.72, 372.18
11.998, 157.528, 30.4402, 116.864, 40.664, 359.972
11.998, 162.352, 31.3724, 120.48, 41.872, 355.148
12.997, 167.312, 32.3308, 127.112, 40.2, 350.188
12.997, 171.04, 33.0512, 130.08, 40.96, 346.46
13.997, 176.408, 34.0885, 134.632, 41.776, 341.092
13.997, 179.288, 34.645, 136.36, 42.928, 338.212
14.997, 181.968, 35.1629, 140.32, 41.648, 335.532
14.997, 184.56, 35.6638, 142.752, 41.808, 332.94
15.997, 187.976, 36.3239, 146.176, 41.8, 329.524
15.997, 191.4, 36.9855, 149.624, 41.776, 326.1
16.997, 200.6, 38.7633, 156.384, 44.216, 316.9
16.997, 206.544, 39.9119, 160.464, 46.08, 310.956
17.998, 217.112, 41.954, 169.696, 47.416, 300.388
17.998, 228.272, 44.1105, 181.4, 46.872, 289.228
18.997, 239.008, 46.1851, 190.632, 48.376, 278.492
18.997, 245.008, 47.3445, 195.696, 49.312, 272.492
19.997, 252.192, 48.7328, 201.672, 50.52, 265.308
19.997, 258.472, 49.9463, 206.912, 51.56, 259.028
20.997, 267.552, 51.7009, 215.208, 52.344, 249.948
20.997, 270.088, 52.1909, 218.04, 52.048, 247.412
21.997, 273.112, 52.7753, 219.472, 53.64, 244.388
21.997, 279.672, 54.0429, 225.664, 54.008, 237.828
22.997, 288.336, 55.7171, 233.472, 54.864, 229.164
22.997, 293.568, 56.7281, 237.496, 56.072, 223.932
23.997, 304.688, 58.8769, 247.608, 57.08, 212.812
23.997, 310.976, 60.092, 253.736, 57.24, 206.524
24.997, 318.504, 61.5467, 260.632, 57.872, 198.996
24.997, 321.536, 62.1326, 262.664, 58.872, 195.964
25.997, 326.256, 63.0446, 267.552, 58.704, 191.244
25.997, 329.184, 63.6104, 270.36, 58.824, 188.316
