Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.975, 61.712, 3.21819, 48.44, 13.272, 1855.89
2.975, 75.168, 3.9199, 58.624, 16.544, 1842.43
3.975, 114.952, 5.99458, 92.024, 22.928, 1802.65
3.975, 136.656, 7.12641, 109.464, 27.192, 1780.94
4.89, 172.272, 8.98373, 137.912, 34.36, 1745.33
9.975, 189.064, 9.85941, 153.528, 35.536, 1728.54
12.975, 206.136, 10.7497, 168.024, 38.112, 1711.46
15.975, 221, 11.5248, 182, 39, 1696.6
15.975, 233.832, 12.194, 198, 35.832, 1683.77
18.89, 253.68, 13.229, 215.504, 38.176, 1663.92
21.89, 287.048, 14.9691, 245.048, 42, 1630.55
24.89, 305.112, 15.9111, 262.872, 42.24, 1612.49
27.89, 308.8, 16.1035, 267.968, 40.832, 1608.8
30.89, 313.44, 16.3454, 270.056, 43.384, 1604.16
33.89, 323.448, 16.8673, 278.968, 44.48, 1594.15
36.89, 328.712, 17.1418, 281.96, 46.752, 1588.89
39.89, 345.952, 18.0409, 295.384, 50.568, 1571.65
42.89, 352.624, 18.3888, 301.168, 51.456, 1564.98
48.975, 361.744, 18.8644, 310.08, 51.664, 1555.86
51.975, 380.632, 19.8494, 326.36, 54.272, 1536.97
54.975, 381.336, 19.8861, 325.76, 55.576, 1536.26
57.975, 381.76, 19.9082, 324.904, 56.856, 1535.84
60.975, 382.896, 19.9675, 327.856, 55.04, 1534.7
63.975, 383.424, 19.995, 325.072, 58.352, 1534.18
64.89, 383.424, 19.995, 327.048, 56.376, 1534.18
67.89, 384.36, 20.0438, 327, 57.36, 1533.24
70.89, 385.096, 20.0822, 326.36, 58.736, 1532.5
73.89, 386.12, 20.1356, 325.272, 60.848, 1531.48
76.89, 387.512, 20.2082, 324.88, 62.632, 1530.09
82.975, 390.968, 20.3884, 328.512, 62.456, 1526.63
85.975, 391.44, 20.413, 328.392, 63.048, 1526.16
88.975, 403.96, 21.0659, 339.56, 64.4, 1513.64
89.89, 405.824, 21.1631, 341.168, 64.656, 1511.78
92.89, 422.104, 22.0121, 355.472, 66.632, 1495.5
95.89, 424.816, 22.1535, 357.664, 67.152, 1492.78
98.89, 433.544, 22.6087, 364.984, 68.56, 1484.06
101.89, 455.048, 23.7301, 384.632, 70.416, 1462.55
107.975, 462.72, 24.1302, 391.408, 71.312, 1454.88
110.975, 488.504, 25.4748, 414.76, 73.744, 1429.1
113.975, 491.256, 25.6183, 417.648, 73.608, 1426.34
114.89, 508.304, 26.5073, 430.976, 77.328, 1409.3
117.89, 508.928, 26.5398, 432.112, 76.816, 1408.67
120.89, 518.328, 27.03, 440.784, 77.544, 1399.27
123.89, 532.288, 27.758, 452.976, 79.312, 1385.31
129.975, 558.552, 29.1277, 477.096, 81.456, 1359.05
130.89, 568.288, 29.6354, 487.416, 80.872, 1349.31
133.89, 587.896, 30.6579, 505.192, 82.704, 1329.7
139.975, 619.008, 32.2804, 533.744, 85.264, 1298.59
140.89, 654.456, 34.1289, 564.408, 90.048, 1263.14
143.89, 666.784, 34.7718, 576.448, 90.336, 1250.82
149.975, 680.784, 35.5019, 589.576, 91.208, 1236.82
152.975, 689.632, 35.9633, 598.44, 91.192, 1227.97
153.89, 710.328, 37.0426, 617.048, 93.28, 1207.27
156.89, 716.896, 37.3851, 620.904, 95.992, 1200.7
162.975, 730.608, 38.1001, 635.128, 95.48, 1186.99
163.89, 738.288, 38.5006, 642.952, 95.336, 1179.31
166.89, 751.272, 39.1777, 653.304, 97.968, 1166.33
172.975, 751.336, 39.1811, 651.888, 99.448, 1166.26
173.89, 753.832, 39.3112, 654.32, 99.512, 1163.77
179.975, 758.08, 39.5327, 658.816, 99.264, 1159.52
182.975, 774.48, 40.388, 670.896, 103.584, 1143.12
183.89, 793.784, 41.3947, 687.832, 105.952, 1123.82
189.975, 802.736, 41.8615, 696.448, 106.288, 1114.86
190.89, 807.544, 42.1122, 702.272, 105.272, 1110.06
196.975, 823.456, 42.942, 715.096, 108.36, 1094.14
197.89, 846.92, 44.1656, 736.424, 110.496, 1070.68
200.89, 872.4, 45.4944, 760.888, 111.512, 1045.2
206.975, 883.48, 46.0722, 770.192, 113.288, 1034.12
207.89, 889.936, 46.4088, 776.448, 113.488, 1027.66
213.975, 891.872, 46.5098, 776.256, 115.616, 1025.73
214.89, 907.112, 47.3045, 787.568, 119.544, 1010.49
217.89, 918.128, 47.879, 797.576, 120.552, 999.472
223.975, 934.256, 48.7201, 811.416, 122.84, 983.344
224.89, 946.624, 49.365, 820.552, 126.072, 970.976
230.975, 962.96, 50.2169, 833.6, 129.36, 954.64
231.89, 976.608, 50.9287, 848.808, 127.8, 940.992
237.975, 988.368, 51.5419, 857.264, 131.104, 929.232
238.89, 1011.74, 52.7605, 879.232, 132.504, 905.864
244.975, 1036.14, 54.0334, 900.68, 135.464, 881.456
245.89, 1051.02, 54.8089, 916.312, 134.704, 866.584
249.89, 1083, 56.4768, 944.984, 138.016, 834.6
255.975, 1128.61, 58.8552, 985.488, 143.12, 788.992
259.975, 1158.75, 60.4272, 1014.38, 144.368, 758.848
260.89, 1168.36, 60.9282, 1023.46, 144.904, 749.24
264.89, 1190.63, 62.0897, 1044.04, 146.592, 726.968
270.975, 1206.07, 62.8949, 1059.29, 146.784, 711.528
274.975, 1208.2, 63.0058, 1061.3, 146.896, 709.4
275.89, 1213.97, 63.3066, 1066.94, 147.024, 703.632
279.89, 1228.08, 64.0426, 1079.88, 148.2, 689.52
285.975, 1228.19, 64.0484, 1080.33, 147.864, 689.408
286.89, 1231.87, 64.2403, 1081.82, 150.048, 685.728
290.89, 1239.66, 64.6466, 1088.54, 151.12, 677.936
296.975, 1240.53, 64.6917, 1089.96, 150.568, 677.072
300.975, 1240.62, 64.6963, 1089.25, 151.368, 676.984
301.89, 1240.64, 64.6975, 1091.39, 149.248, 676.96
305.89, 1240.7, 64.7005, 1092.07, 148.624, 676.904
309.89, 1242.76, 64.8081, 1091.94, 150.824, 674.84
315.975, 1251.69, 65.2737, 1099.21, 152.48, 665.912
316.89, 1252.22, 65.3016, 1099.52, 152.704, 665.376
320.89, 1271.13, 66.2874, 1117.54, 153.584, 646.472
326.975, 1275.77, 66.5294, 1121.16, 154.608, 641.832
330.975, 1289.5, 67.2453, 1129.1, 160.392, 628.104
331.89, 1290.44, 67.2945, 1127.14, 163.304, 627.16
337.975, 1290.44, 67.2945, 1127.16, 163.28, 627.16
341.975, 1290.44, 67.2945, 1127.13, 163.312, 627.16
342.89, 1290.44, 67.2945, 1128.1, 162.344, 627.16
348.975, 1290.56, 67.3008, 1128.36, 162.2, 627.04
352.975, 1291.22, 67.335, 1128.72, 162.496, 626.384
