Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.91, 112.888, 2.94347, 88.624, 24.264, 3722.31
2.925, 220.56, 5.75094, 173.768, 46.792, 3614.64
8.925, 300.56, 7.83688, 235.104, 65.456, 3534.64
14.925, 335.16, 8.73905, 264.376, 70.784, 3500.04
23.91, 445.168, 11.6074, 359.624, 85.544, 3390.03
27.925, 535.272, 13.9568, 435.208, 100.064, 3299.93
33.925, 605.632, 15.7914, 489.184, 116.448, 3229.57
42.91, 674.64, 17.5907, 548.12, 126.52, 3160.56
46.925, 767.72, 20.0177, 630.264, 137.456, 3067.48
53.925, 791.44, 20.6362, 649.208, 142.232, 3043.76
62.91, 839.272, 21.8834, 685.696, 153.576, 2995.93
66.925, 920.112, 23.9912, 753.88, 166.232, 2915.09
75.91, 1025.5, 26.739, 842.784, 182.712, 2809.7
82.91, 1108.01, 28.8905, 905.008, 203, 2727.19
89.91, 1187.14, 30.9537, 972.92, 214.216, 2648.06
96.91, 1191.02, 31.0549, 971.864, 219.152, 2644.18
103.91, 1195.17, 31.1631, 972.952, 222.216, 2640.03
110.91, 1204.57, 31.4082, 977.104, 227.464, 2630.63
117.91, 1235.29, 32.2092, 1007.94, 227.344, 2599.91
122.925, 1261.07, 32.8815, 1029.94, 231.128, 2574.13
129.925, 1291.28, 33.6692, 1055.81, 235.472, 2543.92
136.925, 1366.5, 35.6306, 1122.66, 243.84, 2468.7
143.925, 1464.22, 38.1783, 1206.15, 258.064, 2370.98
150.925, 1536.7, 40.0684, 1270.32, 266.384, 2298.5
160.91, 1601.94, 41.7693, 1330.16, 271.776, 2233.26
165.925, 1679.02, 43.7791, 1402.02, 276.992, 2156.18
172.925, 1718.45, 44.8073, 1443.76, 274.688, 2116.75
182.91, 1739.26, 45.35, 1460.09, 279.176, 2095.94
189.91, 1794.75, 46.7968, 1518.19, 276.56, 2040.45
194.925, 1846.42, 48.1441, 1567, 279.424, 1988.78
204.91, 1917.78, 50.0048, 1633.74, 284.04, 1917.42
209.925, 1986.51, 51.7968, 1699.66, 286.856, 1848.69
216.925, 2036.72, 53.106, 1744.45, 292.272, 1798.48
226.91, 2055.34, 53.5916, 1762.77, 292.576, 1779.86
231.925, 2058.04, 53.6619, 1766.38, 291.656, 1777.16
241.91, 2070.57, 53.9885, 1779.11, 291.456, 1764.63
246.925, 2075.87, 54.1268, 1784.46, 291.408, 1759.33
254.925, 2101.38, 54.792, 1806.99, 294.392, 1733.82
264.91, 2107.5, 54.9516, 1809.73, 297.776, 1727.7
269.925, 2120.54, 55.2916, 1826.72, 293.824, 1714.66
277.925, 2136.38, 55.7044, 1841.46, 294.912, 1698.82
287.91, 2152.17, 56.1162, 1855.46, 296.704, 1683.03
292.925, 2156.29, 56.2236, 1863.01, 293.28, 1678.91
302.91, 2157.74, 56.2614, 1864.97, 292.768, 1677.46
307.925, 2161.59, 56.3619, 1872.66, 288.936, 1673.61
317.91, 2162.13, 56.3759, 1874.66, 287.472, 1673.07
322.925, 2164.02, 56.4251, 1873.54, 290.472, 1671.18
332.91, 2164.16, 56.4289, 1875.26, 288.904, 1671.04
337.925, 2164.25, 56.4312, 1875.1, 289.152, 1670.95
347.91, 2164.69, 56.4426, 1878.94, 285.744, 1670.51
352.925, 2164.92, 56.4487, 1878.29, 286.632, 1670.28
362.91, 2164.94, 56.4493, 1878.13, 286.816, 1670.26
367.925, 2164.96, 56.4497, 1879.31, 285.648, 1670.24
377.91, 2167.53, 56.5167, 1879.66, 287.872, 1667.67
385.91, 2175.98, 56.7372, 1886.87, 289.112, 1659.22
390.925, 2177.45, 56.7753, 1882.14, 295.304, 1657.75
400.91, 2178.91, 56.8135, 1881, 297.912, 1656.29
405.925, 2179.15, 56.8198, 1875.9, 303.256, 1656.05
415.91, 2179.42, 56.8269, 1874.89, 304.536, 1655.78
420.925, 2179.52, 56.8294, 1877.23, 302.288, 1655.68
430.91, 2184.77, 56.9662, 1882.95, 301.816, 1650.43
435.925, 2186.18, 57.0031, 1879.72, 306.464, 1649.02
445.91, 2186.74, 57.0175, 1880.27, 306.464, 1648.46
450.925, 2189.19, 57.0816, 1880.1, 309.096, 1646.01
460.91, 2211.36, 57.6596, 1899.03, 312.328, 1623.84
468.91, 2229.38, 58.1293, 1915.62, 313.76, 1605.82
473.925, 2229.77, 58.1395, 1914.86, 314.912, 1605.43
483.91, 2230.53, 58.1594, 1916.26, 314.264, 1604.67
488.925, 2231.68, 58.1894, 1917.54, 314.136, 1603.52
498.91, 2233, 58.2238, 1917.38, 315.616, 1602.2
503.925, 2234.1, 58.2526, 1919.24, 314.864, 1601.1
511.925, 2236.11, 58.305, 1919.35, 316.76, 1599.09
521.91, 2237.44, 58.3396, 1919.94, 317.504, 1597.76
526.925, 2237.82, 58.3494, 1921.06, 316.76, 1597.38
534.925, 2237.82, 58.3496, 1922.95, 314.872, 1597.38
544.91, 2237.82, 58.3496, 1924.41, 313.416, 1597.38
549.925, 2237.82, 58.3496, 1925.16, 312.664, 1597.38
557.925, 2237.82, 58.3496, 1925.04, 312.784, 1597.38
567.91, 2237.82, 58.3496, 1925, 312.824, 1597.38
572.925, 2237.82, 58.3496, 1925.03, 312.792, 1597.38
582.91, 2237.82, 58.3496, 1925.03, 312.792, 1597.38
590.91, 2237.82, 58.3496, 1925.03, 312.792, 1597.38
595.925, 2237.82, 58.3496, 1925.03, 312.792, 1597.38
603.925, 2237.82, 58.3496, 1925.02, 312.8, 1597.38
613.91, 2237.82, 58.3496, 1925, 312.824, 1597.38
618.925, 2237.82, 58.3496, 1925.02, 312.808, 1597.38
628.91, 2237.82, 58.3496, 1924.97, 312.856, 1597.38
633.925, 2237.82, 58.3496, 1925, 312.824, 1597.38
641.925, 2237.82, 58.3496, 1925, 312.824, 1597.38
651.91, 2237.82, 58.3496, 1925, 312.824, 1597.38
656.925, 2237.82, 58.3496, 1925, 312.824, 1597.38
666.91, 2237.82, 58.3496, 1924.99, 312.832, 1597.38
671.925, 2237.82, 58.3496, 1924.98, 312.848, 1597.38
681.91, 2237.82, 58.3496, 1925.01, 312.816, 1597.38
689.91, 2237.82, 58.3496, 1924.96, 312.864, 1597.38
694.925, 2237.82, 58.3496, 1924.99, 312.832, 1597.38
704.91, 2237.82, 58.3496, 1924.99, 312.832, 1597.38
709.925, 2237.82, 58.3496, 1924.99, 312.832, 1597.38
717.925, 2237.82, 58.3496, 1924.99, 312.832, 1597.38
727.91, 2237.82, 58.3496, 1924.96, 312.864, 1597.38
732.925, 2237.82, 58.3496, 1924.96, 312.864, 1597.38
742.91, 2237.82, 58.3496, 1924.98, 312.84, 1597.38
750.91, 2237.82, 58.3496, 1924.96, 312.864, 1597.38
755.925, 2237.82, 58.3496, 1924.96, 312.864, 1597.38
765.91, 2237.82, 58.3496, 1924.98, 312.848, 1597.38
770.925, 2237.82, 58.3496, 1924.98, 312.848, 1597.38
780.91, 2237.82, 58.3496, 1924.97, 312.856, 1597.38
785.925, 2237.82, 58.3496, 1924.94, 312.88, 1597.38
793.925, 2237.82, 58.3496, 1924.94, 312.88, 1597.38
803.91, 2237.82, 58.3496, 1924.98, 312.848, 1597.38
808.925, 2237.82, 58.3496, 1924.98, 312.848, 1597.38
816.925, 2237.82, 58.3496, 1924.94, 312.88, 1597.38
826.91, 2237.82, 58.3496, 1924.98, 312.848, 1597.38
831.925, 2237.82, 58.3496, 1924.98, 312.848, 1597.38
839.925, 2237.82, 58.3496, 1924.98, 312.84, 1597.38
846.925, 2237.82, 58.3496, 1924.95, 312.872, 1597.38
