start-time,duration,end-time,type-of-collision
87.196,1.224,88.42,Agent-Human
124.569,1.1599999999999999,125.729,Agent-Human
165.764,1.1659999999999999,166.93,Agent-Human
227.806,1.093,228.899,Agent-Human
268.741,1.3640000000000001,270.105,Agent-Human
306.562,1.157,307.719,Agent-Human
347.52,1.222,348.742,Agent-Human
