Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.94, 33.208, 6.417, 24.616, 8.592, 484.292
2.94, 36.8, 7.11111, 26.328, 10.472, 480.7
2.94, 40.632, 7.85159, 28.472, 12.16, 476.868
3.94, 54.048, 10.4441, 38.488, 15.56, 463.452
3.94, 69.728, 13.474, 48.448, 21.28, 447.772
4.94, 78.072, 15.0864, 56.24, 21.832, 439.428
4.94, 83.024, 16.0433, 61.056, 21.968, 434.476
5.94, 88.856, 17.1702, 64.72, 24.136, 428.644
5.94, 90.16, 17.4222, 65.072, 25.088, 427.34
6.94, 91.256, 17.634, 65.096, 26.16, 426.244
6.94, 91.848, 17.7484, 65.24, 26.608, 425.652
7.94, 92.928, 17.9571, 65.848, 27.08, 424.572
7.94, 93.312, 18.0313, 66.352, 26.96, 424.188
8.94, 100.848, 19.4875, 74.256, 26.592, 416.652
8.94, 109.456, 21.1509, 82.68, 26.776, 408.044
9.94, 118.52, 22.9024, 91.456, 27.064, 398.98
9.94, 124.952, 24.1453, 98.368, 26.584, 392.548
10.94, 132.104, 25.5273, 104.232, 27.872, 385.396
10.94, 143.552, 27.7395, 114.472, 29.08, 373.948
11.94, 149.032, 28.7985, 119.696, 29.336, 368.468
11.94, 153.952, 29.7492, 124.312, 29.64, 363.548
12.94, 155.96, 30.1372, 125.832, 30.128, 361.54
12.94, 160.48, 31.0106, 130.192, 30.288, 357.02
13.94, 162.768, 31.4528, 131.464, 31.304, 354.732
13.94, 165.96, 32.0696, 133.856, 32.104, 351.54
14.94, 170.064, 32.8626, 137.712, 32.352, 347.436
14.94, 196.144, 37.9022, 159.12, 37.024, 321.356
15.94, 205.192, 39.6506, 165.232, 39.96, 312.308
15.94, 213.64, 41.2831, 171.448, 42.192, 303.86
16.94, 224.944, 43.4674, 180.512, 44.432, 292.556
16.94, 230.744, 44.5882, 186.224, 44.52, 286.756
17.94, 233.088, 45.0412, 188.52, 44.568, 284.412
17.94, 241.816, 46.7277, 195.232, 46.584, 275.684
18.94, 264.672, 51.1443, 216.184, 48.488, 252.828
18.94, 276.888, 53.5049, 225.392, 51.496, 240.612
19.94, 282.424, 54.5747, 231.744, 50.68, 235.076
19.94, 285.328, 55.1358, 234.32, 51.008, 232.172
20.941, 294.712, 56.9492, 242.2, 52.512, 222.788
20.941, 299.224, 57.8211, 246.744, 52.48, 218.276
21.94, 305.384, 59.0114, 252.856, 52.528, 212.116
21.94, 308.144, 59.5447, 255.928, 52.216, 209.356
22.94, 311.816, 60.2543, 257.728, 54.088, 205.684
22.94, 314.392, 60.7521, 259.256, 55.136, 203.108
23.941, 320.592, 61.9501, 263.312, 57.28, 196.908
23.941, 327.96, 63.3739, 271.112, 56.848, 189.54
24.941, 330.504, 63.8655, 274.68, 55.824, 186.996
24.941, 330.784, 63.9196, 275.056, 55.728, 186.716
25.94, 331.336, 64.0263, 276.208, 55.128, 186.164
25.94, 331.576, 64.0727, 276.128, 55.448, 185.924
26.94, 333.064, 64.3602, 277.584, 55.48, 184.436
26.94, 336.808, 65.0837, 279.864, 56.944, 180.692
27.94, 348.584, 67.3592, 291.976, 56.608, 168.916
27.94, 371.208, 71.731, 310.792, 60.416, 146.292
28.94, 389.84, 75.3314, 326.44, 63.4, 127.66
28.94, 398.2, 76.9469, 333.016, 65.184, 119.3
29.94, 400.16, 77.3256, 334.744, 65.416, 117.34
29.94, 403.368, 77.9455, 338.144, 65.224, 114.132
30.94, 413.096, 79.8253, 345.752, 67.344, 104.404
30.94, 421.2, 81.3913, 351.52, 69.68, 96.3
31.94, 424.672, 82.0622, 354.776, 69.896, 92.828
31.94, 426.368, 82.39, 356.096, 70.272, 91.132
32.94, 428.192, 82.7424, 358.456, 69.736, 89.308
32.94, 430.808, 83.2479, 360.72, 70.088, 86.692
33.94, 432.424, 83.5602, 361.368, 71.056, 85.076
33.94, 433.304, 83.7302, 361.312, 71.992, 84.196
34.94, 434.36, 83.9343, 360.48, 73.88, 83.14
34.94, 434.808, 84.0209, 361, 73.808, 82.692
35.94, 436.376, 84.3239, 361.992, 74.384, 81.124
35.94, 437.96, 84.63, 363.28, 74.68, 79.54
36.94, 442.504, 85.508, 368.28, 74.224, 74.996
36.94, 446.184, 86.2191, 372.088, 74.096, 71.316
37.94, 448.352, 86.6381, 373.4, 74.952, 69.148
37.94, 448.672, 86.6999, 373.096, 75.576, 68.828
38.94, 449.088, 86.7803, 374.224, 74.864, 68.412
38.94, 449.984, 86.9534, 374.904, 75.08, 67.516
39.941, 450.92, 87.1343, 375.712, 75.208, 66.58
39.941, 451.336, 87.2147, 376.784, 74.552, 66.164
40.94, 451.632, 87.2719, 374.896, 76.736, 65.868
40.94, 454.128, 87.7542, 378.296, 75.832, 63.372
41.94, 455.808, 88.0788, 380.816, 74.992, 61.692
41.94, 458.04, 88.5101, 383.16, 74.88, 59.46
42.94, 460.568, 88.9986, 385.52, 75.048, 56.932
42.94, 464.456, 89.75, 389.344, 75.112, 53.044
43.94, 467.768, 90.39, 390.832, 76.936, 49.732
43.94, 470.28, 90.8754, 390.968, 79.312, 47.22
44.94, 477.2, 92.2126, 396.568, 80.632, 40.3
44.94, 480.472, 92.8448, 399.256, 81.216, 37.028
45.94, 484.184, 93.5621, 402.648, 81.536, 33.316
45.94, 484.928, 93.7059, 403.112, 81.816, 32.572
46.94, 485.16, 93.7507, 403.656, 81.504, 32.34
46.94, 485.328, 93.7832, 404.936, 80.392, 32.172
47.94, 485.52, 93.8203, 405.296, 80.224, 31.98
47.94, 485.808, 93.8759, 405.168, 80.64, 31.692
48.94, 486.92, 94.0908, 405.144, 81.776, 30.58
48.94, 488.768, 94.4479, 407.504, 81.264, 28.732
49.94, 489.512, 94.5917, 408.944, 80.568, 27.988
49.94, 490.12, 94.7092, 409.904, 80.216, 27.38
50.94, 490.336, 94.7509, 410.408, 79.928, 27.164
50.94, 491.104, 94.8993, 411.488, 79.616, 26.396
51.94, 492.112, 95.0941, 411, 81.112, 25.388
51.94, 494.52, 95.5594, 411.664, 82.856, 22.98
52.94, 494.712, 95.5965, 411.528, 83.184, 22.788
52.94, 494.736, 95.6012, 411.232, 83.504, 22.764
53.94, 494.96, 95.6444, 411.384, 83.576, 22.54
53.94, 495.96, 95.8377, 412.4, 83.56, 21.54
54.94, 500.352, 96.6864, 417.032, 83.32, 17.148
54.94, 503.344, 97.2645, 420.064, 83.28, 14.156
55.94, 503.744, 97.3418, 421.008, 82.736, 13.756
55.94, 503.872, 97.3666, 421.248, 82.624, 13.628
56.94, 504.104, 97.4114, 422.072, 82.032, 13.396
56.94, 504.544, 97.4964, 422.824, 81.72, 12.956
57.94, 505.384, 97.6587, 423.752, 81.632, 12.116
57.94, 505.624, 97.7051, 423.656, 81.968, 11.876
58.94, 505.688, 97.7175, 423.296, 82.392, 11.812
58.94, 505.76, 97.7314, 422.776, 82.984, 11.74
59.94, 505.768, 97.7329, 422.368, 83.4, 11.732
59.94, 505.8, 97.7391, 421.76, 84.04, 11.7
60.94, 505.808, 97.7407, 422.064, 83.744, 11.692
60.94, 505.816, 97.7422, 422.056, 83.76, 11.684
61.94, 505.864, 97.7515, 421.8, 84.064, 11.636
61.94, 505.992, 97.7762, 421.552, 84.44, 11.508
62.94, 506.368, 97.8489, 421.096, 85.272, 11.132
62.94, 506.44, 97.8628, 421.232, 85.208, 11.06
63.94, 506.608, 97.8953, 423.44, 83.168, 10.892
63.94, 506.728, 97.9185, 424.824, 81.904, 10.772
64.94, 506.816, 97.9355, 425.04, 81.776, 10.684
64.94, 506.912, 97.954, 424.968, 81.944, 10.588
65.94, 507.08, 97.9865, 425.4, 81.68, 10.42
65.94, 507.176, 98.005, 425.496, 81.68, 10.324
66.94, 507.312, 98.0313, 425.696, 81.616, 10.188
66.94, 507.328, 98.0344, 425.744, 81.584, 10.172
67.94, 507.344, 98.0375, 425.928, 81.416, 10.156
67.94, 507.392, 98.0468, 425.608, 81.784, 10.108
68.94, 507.52, 98.0715, 425.024, 82.496, 9.98
68.94, 507.592, 98.0854, 424.768, 82.824, 9.908
69.94, 507.664, 98.0993, 425.48, 82.184, 9.836
69.94, 507.664, 98.0993, 426.208, 81.456, 9.836
70.94, 507.664, 98.0993, 426.2, 81.464, 9.836
70.94, 507.672, 98.1009, 426.256, 81.416, 9.828
71.941, 507.68, 98.1024, 426.448, 81.232, 9.82
71.941, 507.712, 98.1086, 426.728, 80.984, 9.788
72.94, 507.776, 98.121, 427.448, 80.328, 9.724
72.94, 507.928, 98.1503, 427.816, 80.112, 9.572
73.94, 508.064, 98.1766, 428.584, 79.48, 9.436
73.94, 508.168, 98.1967, 429.272, 78.896, 9.332
74.94, 508.232, 98.2091, 429.336, 78.896, 9.268
74.94, 508.248, 98.2122, 429.456, 78.792, 9.252
75.94, 508.256, 98.2137, 429.248, 79.008, 9.244
75.94, 508.28, 98.2184, 429.376, 78.904, 9.22
76.94, 508.312, 98.2245, 428.096, 80.216, 9.188
76.94, 508.368, 98.2354, 427.616, 80.752, 9.132
77.94, 508.44, 98.2493, 429.72, 78.72, 9.06
77.94, 508.472, 98.2555, 429.904, 78.568, 9.028
78.94, 508.52, 98.2647, 429.88, 78.64, 8.98
78.94, 508.616, 98.2833, 429.952, 78.664, 8.884
79.94, 508.648, 98.2895, 430.304, 78.344, 8.852
79.94, 508.928, 98.3436, 430.528, 78.4, 8.572
80.94, 508.952, 98.3482, 430.208, 78.744, 8.548
80.94, 508.96, 98.3498, 429.904, 79.056, 8.54
81.94, 508.984, 98.3544, 429.912, 79.072, 8.516
81.94, 508.984, 98.3544, 430.296, 78.688, 8.516
82.94, 508.984, 98.3544, 430.848, 78.136, 8.516
82.94, 508.992, 98.3559, 430.144, 78.848, 8.508
83.94, 509.128, 98.3822, 430.152, 78.976, 8.372
83.94, 509.176, 98.3915, 429.856, 79.32, 8.324
84.94, 509.376, 98.4301, 429.744, 79.632, 8.124
84.94, 509.376, 98.4301, 430.32, 79.056, 8.124
85.94, 509.384, 98.4317, 430.28, 79.104, 8.116
85.94, 509.4, 98.4348, 429.704, 79.696, 8.1
86.94, 509.432, 98.441, 429.488, 79.944, 8.068
86.94, 509.432, 98.441, 428.952, 80.48, 8.068
87.94, 509.432, 98.441, 428, 81.432, 8.068
87.94, 509.432, 98.441, 426.592, 82.84, 8.068
88.94, 509.504, 98.4549, 427.288, 82.216, 7.996
88.94, 509.512, 98.4564, 427.808, 81.704, 7.988
89.94, 509.648, 98.4827, 427.728, 81.92, 7.852
89.94, 509.856, 98.5229, 428.184, 81.672, 7.644
90.94, 510.392, 98.6265, 427.656, 82.736, 7.108
90.94, 510.8, 98.7053, 427.8, 83, 6.7
91.94, 511.176, 98.778, 428.592, 82.584, 6.324
91.94, 511.432, 98.8274, 428.32, 83.112, 6.068
92.94, 511.512, 98.8429, 426.992, 84.52, 5.988
92.94, 511.776, 98.8939, 426.904, 84.872, 5.724
93.94, 512.016, 98.9403, 427.56, 84.456, 5.484
93.94, 513.592, 99.2448, 428.456, 85.136, 3.908
