Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
0.88, 22.136, 0.0983822, 16.176, 5.96, 22477.9
1.88, 22.136, 0.0983822, 16.176, 5.96, 22477.9
2.88, 27.712, 0.123164, 19.96, 7.752, 22472.3
2.88, 43.768, 0.194524, 32.208, 11.56, 22456.2
5.88, 61.624, 0.273884, 45.688, 15.936, 22438.4
5.88, 74.4, 0.330667, 58.096, 16.304, 22425.6
8.88, 99.384, 0.441707, 81.056, 18.328, 22400.6
8.88, 110.048, 0.489102, 90.488, 19.56, 22390
11.88, 130.696, 0.580871, 107.552, 23.144, 22369.3
11.88, 144.416, 0.641849, 114.904, 29.512, 22355.6
14.88, 147.8, 0.656889, 118.456, 29.344, 22352.2
14.88, 158.784, 0.705707, 128.664, 30.12, 22341.2
17.88, 188.496, 0.83776, 153.496, 35, 22311.5
17.88, 209.776, 0.932338, 169.616, 40.16, 22290.2
20.88, 222.936, 0.990827, 178.736, 44.2, 22277.1
20.88, 238.896, 1.06176, 192.264, 46.632, 22261.1
23.88, 276.432, 1.22859, 223.312, 53.12, 22223.6
23.88, 303.944, 1.35086, 246.168, 57.776, 22196.1
26.88, 326.696, 1.45198, 269.224, 57.472, 22173.3
26.88, 338.008, 1.50226, 281.456, 56.552, 22162
29.88, 357.656, 1.58958, 298.376, 59.28, 22142.3
29.88, 381.488, 1.6955, 316.16, 65.328, 22118.5
32.88, 387.504, 1.72224, 320.672, 66.832, 22112.5
32.88, 394.6, 1.75378, 326.976, 67.624, 22105.4
35.88, 403.232, 1.79214, 332.128, 71.104, 22096.8
35.88, 407.52, 1.8112, 335.368, 72.152, 22092.5
38.88, 425.344, 1.89042, 348.904, 76.44, 22074.7
38.88, 451.888, 2.00839, 371.12, 80.768, 22048.1
41.88, 487.88, 2.16836, 402.768, 85.112, 22012.1
41.88, 508.416, 2.25963, 416.448, 91.968, 21991.6
44.88, 545.24, 2.42329, 444.216, 101.024, 21954.8
44.88, 560.448, 2.49088, 457.656, 102.792, 21939.6
47.88, 562.648, 2.50066, 458.264, 104.384, 21937.4
47.88, 564.456, 2.50869, 460.208, 104.248, 21935.5
50.88, 570.552, 2.53579, 464.384, 106.168, 21929.4
50.88, 592.376, 2.63278, 483.152, 109.224, 21907.6
53.88, 607.36, 2.69938, 494.672, 112.688, 21892.6
53.88, 623.576, 2.77145, 507.248, 116.328, 21876.4
56.88, 649.248, 2.88555, 527.584, 121.664, 21850.8
56.88, 669.12, 2.97387, 544.104, 125.016, 21830.9
59.88, 690.52, 3.06898, 561.672, 128.848, 21809.5
59.88, 723.448, 3.21532, 589.584, 133.864, 21776.6
62.88, 746.424, 3.31744, 610.168, 136.256, 21753.6
62.88, 762.808, 3.39026, 623.888, 138.92, 21737.2
65.88, 790.216, 3.51207, 647.176, 143.04, 21709.8
65.88, 815.968, 3.62652, 670.856, 145.112, 21684
68.88, 825.616, 3.6694, 679.84, 145.776, 21674.4
68.88, 839.432, 3.73081, 693.144, 146.288, 21660.6
71.88, 858.272, 3.81454, 709.224, 149.048, 21641.7
71.88, 881.656, 3.91847, 732.624, 149.032, 21618.3
74.88, 890.392, 3.9573, 740.432, 149.96, 21609.6
74.88, 901.392, 4.00619, 749.872, 151.52, 21598.6
77.88, 915.152, 4.06734, 761.96, 153.192, 21584.8
77.88, 931.696, 4.14087, 776.368, 155.328, 21568.3
78.85, 944.088, 4.19595, 788.104, 155.984, 21555.9
80.85, 948.528, 4.21568, 792.512, 156.016, 21551.5
81.85, 957.76, 4.25671, 802.016, 155.744, 21542.2
83.85, 988.792, 4.39463, 828.088, 160.704, 21511.2
84.85, 1001.36, 4.45049, 838.792, 162.568, 21498.6
86.85, 1009.3, 4.4858, 847, 162.304, 21490.7
89.88, 1011.14, 4.49397, 848.624, 162.52, 21488.9
89.88, 1014.22, 4.50766, 850.368, 163.856, 21485.8
90.85, 1021.95, 4.54201, 857.112, 164.84, 21478
92.85, 1033.22, 4.59207, 865.6, 167.616, 21466.8
93.85, 1046.76, 4.65227, 877.84, 168.92, 21453.2
95.85, 1083.06, 4.81362, 911.816, 171.248, 21416.9
96.85, 1114.27, 4.95232, 938.552, 175.72, 21385.7
98.85, 1118.1, 4.96932, 940.792, 177.304, 21381.9
99.85, 1147.58, 5.10034, 966.736, 180.84, 21352.4
101.85, 1153.46, 5.12647, 971.512, 181.944, 21346.5
102.85, 1163.1, 5.16935, 978.424, 184.68, 21336.9
104.85, 1181.46, 5.25092, 994.456, 187, 21318.5
105.85, 1183.97, 5.26208, 996.432, 187.536, 21316
107.85, 1187.94, 5.27972, 998.184, 189.752, 21312.1
108.85, 1206.35, 5.36156, 1011.48, 194.872, 21293.6
110.85, 1242.5, 5.52224, 1043.07, 199.432, 21257.5
111.85, 1272.28, 5.65458, 1066.85, 205.432, 21227.7
113.85, 1290.18, 5.73412, 1081.54, 208.64, 21209.8
114.85, 1318.78, 5.86123, 1104.01, 214.768, 21181.2
116.85, 1328.94, 5.90638, 1113.86, 215.08, 21171.1
117.85, 1349.46, 5.99762, 1134.16, 215.304, 21150.5
119.85, 1355.83, 6.02592, 1140.22, 215.616, 21144.2
120.85, 1383.08, 6.14702, 1160.92, 222.16, 21116.9
122.85, 1416.7, 6.29646, 1187.26, 229.44, 21083.3
123.85, 1443.86, 6.41717, 1210.98, 232.88, 21056.1
125.85, 1447.83, 6.43481, 1214.91, 232.92, 21052.2
128.88, 1450.63, 6.44725, 1219.39, 231.24, 21049.4
128.88, 1479.86, 6.57714, 1244.38, 235.472, 21020.1
131.88, 1497.37, 6.65497, 1256.03, 241.336, 21002.6
131.88, 1513.02, 6.72452, 1267.41, 245.608, 20987
134.88, 1527.53, 6.78901, 1279.67, 247.856, 20972.5
134.88, 1558.54, 6.92683, 1307.07, 251.464, 20941.5
137.88, 1570.22, 6.97874, 1316.62, 253.6, 20929.8
137.88, 1587.64, 7.05618, 1331.99, 255.648, 20912.4
140.88, 1629.43, 7.24192, 1370.48, 258.952, 20870.6
140.88, 1644.36, 7.30827, 1384.33, 260.032, 20855.6
143.88, 1664.63, 7.39836, 1401.72, 262.912, 20835.4
143.88, 1678.37, 7.45941, 1413.32, 265.048, 20821.6
146.88, 1694.15, 7.52956, 1428.7, 265.448, 20805.8
146.88, 1707.01, 7.5867, 1441.76, 265.248, 20793
149.88, 1711.23, 7.60548, 1446.18, 265.056, 20788.8
149.88, 1714.21, 7.6187, 1448.71, 265.496, 20785.8
152.88, 1725.71, 7.66983, 1458.74, 266.976, 20774.3
152.88, 1728.99, 7.68441, 1461.31, 267.68, 20771
154.85, 1731.42, 7.69518, 1463.06, 268.352, 20768.6
155.85, 1739.14, 7.72953, 1470.3, 268.848, 20760.9
157.85, 1746.9, 7.76402, 1479.02, 267.88, 20753.1
158.85, 1754.94, 7.79972, 1488.38, 266.56, 20745.1
160.85, 1758.79, 7.81685, 1490.66, 268.128, 20741.2
161.85, 1767.09, 7.85372, 1497.03, 270.056, 20732.9
163.85, 1770.27, 7.86788, 1499.22, 271.056, 20729.7
166.88, 1779.18, 7.90748, 1507.73, 271.456, 20720.8
166.88, 1792.88, 7.96836, 1519.81, 273.072, 20707.1
169.88, 1811.65, 8.05177, 1533.26, 278.384, 20688.4
169.88, 1822.48, 8.09991, 1541.93, 280.552, 20677.5
172.88, 1826.35, 8.11712, 1543.03, 283.32, 20673.6
172.88, 1827.19, 8.12085, 1544.09, 283.104, 20672.8
175.88, 1828.64, 8.12729, 1545.02, 283.624, 20671.4
175.88, 1830.43, 8.13525, 1546.42, 284.008, 20669.6
178.88, 1840.58, 8.18037, 1553.59, 286.992, 20659.4
178.88, 1860.02, 8.26677, 1569.04, 290.984, 20640
181.88, 1870.18, 8.31189, 1578.1, 292.072, 20629.8
181.88, 1881.52, 8.36231, 1588.19, 293.328, 20618.5
184.88, 1901.59, 8.45152, 1603.41, 298.184, 20598.4
184.88, 1938.32, 8.61476, 1629.14, 309.184, 20561.7
187.88, 1963.21, 8.72537, 1648.14, 315.072, 20536.8
187.88, 1983.64, 8.81618, 1665.42, 318.216, 20516.4
190.88, 2024.04, 8.99573, 1700.62, 323.416, 20476
190.88, 2031.06, 9.02695, 1705.41, 325.656, 20468.9
193.88, 2040.46, 9.06873, 1714.03, 326.432, 20459.5
193.88, 2047.82, 9.1014, 1720.7, 327.12, 20452.2
194.85, 2072.7, 9.21202, 1742.58, 330.128, 20427.3
196.85, 2091.52, 9.29564, 1758.23, 333.288, 20408.5
197.85, 2099.97, 9.33319, 1765.54, 334.424, 20400
199.85, 2104.39, 9.35285, 1769.87, 334.52, 20395.6
200.85, 2109.98, 9.37767, 1775.42, 334.56, 20390
202.85, 2114.26, 9.39673, 1778.47, 335.792, 20385.7
203.85, 2129.86, 9.46603, 1791.79, 338.064, 20370.1
205.85, 2138.96, 9.50649, 1800.7, 338.264, 20361
206.85, 2142.8, 9.52356, 1803.8, 339, 20357.2
208.85, 2153.08, 9.56924, 1811.64, 341.44, 20346.9
209.85, 2163.25, 9.61444, 1819.47, 343.776, 20336.8
211.85, 2163.42, 9.61518, 1820.36, 343.056, 20336.6
212.85, 2169.06, 9.64025, 1827.08, 341.976, 20330.9
214.85, 2172.15, 9.65401, 1829.9, 342.256, 20327.8
215.85, 2177.46, 9.67762, 1834.23, 343.232, 20322.5
217.85, 2182.1, 9.6982, 1838.14, 343.952, 20317.9
220.88, 2200.64, 9.78062, 1852.96, 347.68, 20299.4
220.88, 2215.24, 9.84551, 1864.3, 350.936, 20284.8
223.88, 2231.14, 9.9162, 1876.97, 354.176, 20268.9
223.88, 2243.97, 9.97319, 1886.98, 356.992, 20256
226.88, 2259.57, 10.0425, 1899.13, 360.44, 20240.4
226.88, 2271.93, 10.0975, 1907.97, 363.96, 20228.1
229.88, 2290.02, 10.1779, 1921.78, 368.24, 20210
229.88, 2307.22, 10.2543, 1935.61, 371.608, 20192.8
232.88, 2322.18, 10.3208, 1946.68, 375.504, 20177.8
232.88, 2339.28, 10.3968, 1959.56, 379.72, 20160.7
235.88, 2353.18, 10.4586, 1971.18, 382.008, 20146.8
235.88, 2377.12, 10.565, 1992.73, 384.392, 20122.9
238.88, 2399.01, 10.6623, 2012.04, 386.968, 20101
238.88, 2399.97, 10.6665, 2011.95, 388.016, 20100
241.88, 2409.7, 10.7098, 2021.79, 387.904, 20090.3
241.88, 2413.12, 10.725, 2025.16, 387.96, 20086.9
244.88, 2413.59, 10.7271, 2025.11, 388.48, 20086.4
244.88, 2423.9, 10.7729, 2033.65, 390.248, 20076.1
245.85, 2439.55, 10.8425, 2045.94, 393.616, 20060.4
247.85, 2464.59, 10.9537, 2067.45, 397.144, 20035.4
250.88, 2473.06, 10.9914, 2073.95, 399.112, 20026.9
250.88, 2484.46, 11.0421, 2083.7, 400.768, 20015.5
251.85, 2492.1, 11.076, 2090.55, 401.552, 20007.9
253.85, 2495.1, 11.0893, 2094.01, 401.088, 20004.9
254.85, 2498.46, 11.1043, 2097.64, 400.824, 20001.5
256.85, 2499.32, 11.1081, 2097.66, 401.664, 20000.7
257.85, 2509.86, 11.155, 2105.44, 404.424, 19990.1
259.85, 2521.27, 11.2057, 2114.42, 406.848, 19978.7
260.85, 2538.52, 11.2823, 2128.33, 410.192, 19961.5
262.85, 2555.11, 11.3561, 2140.79, 414.32, 19944.9
263.85, 2598.96, 11.5509, 2177.94, 421.024, 19901
266.88, 2604.8, 11.5769, 2182.96, 421.84, 19895.2
266.88, 2615.77, 11.6256, 2190.77, 425, 19884.2
268.85, 2630.34, 11.6904, 2201.5, 428.832, 19869.7
271.88, 2635.69, 11.7142, 2207.4, 428.288, 19864.3
271.88, 2637.59, 11.7226, 2209.1, 428.496, 19862.4
274.88, 2641.14, 11.7384, 2213.58, 427.56, 19858.9
274.88, 2645.63, 11.7584, 2217.42, 428.208, 19854.4
277.88, 2667.62, 11.8561, 2236.19, 431.432, 19832.4
277.88, 2684.94, 11.9331, 2249.46, 435.48, 19815.1
280.88, 2693.41, 11.9707, 2257.46, 435.944, 19806.6
280.88, 2703.1, 12.0138, 2266.62, 436.48, 19796.9
283.88, 2703.38, 12.015, 2266.49, 436.888, 19796.6
283.88, 2703.42, 12.0152, 2266.94, 436.48, 19796.6
286.88, 2703.71, 12.0165, 2267.22, 436.488, 19796.3
286.88, 2704.77, 12.0212, 2268.34, 436.424, 19795.2
288.85, 2713.32, 12.0592, 2275.6, 437.72, 19786.7
291.88, 2715.22, 12.0676, 2277.27, 437.944, 19784.8
291.88, 2718.11, 12.0805, 2280.25, 437.864, 19781.9
294.88, 2719.59, 12.0871, 2282.38, 437.208, 19780.4
294.88, 2719.9, 12.0884, 2282.68, 437.216, 19780.1
297.88, 2729.41, 12.1307, 2289.72, 439.688, 19770.6
297.88, 2751.02, 12.2268, 2308.1, 442.928, 19749
300.88, 2752.58, 12.2337, 2309.4, 443.176, 19747.4
300.88, 2761.96, 12.2754, 2315.34, 446.616, 19738
303.88, 2766.43, 12.2953, 2320.27, 446.16, 19733.6
303.88, 2773.79, 12.328, 2326.81, 446.984, 19726.2
