Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
13.96, 1678.12, 43.7557, 1443.88, 234.24, 2157.08
48.9, 2080.07, 54.2363, 1787.26, 292.808, 1755.13
96.895, 2596.48, 67.7013, 2236.29, 360.192, 1238.72
148.935, 2749.1, 71.6809, 2381.36, 367.744, 1086.1
196.945, 3055.49, 79.6696, 2652.92, 402.568, 779.712
245.935, 3177.56, 82.8525, 2766.72, 410.84, 657.64
298.975, 3252.98, 84.8189, 2825.61, 427.368, 582.224
342.965, 3275.58, 85.4084, 2832.26, 443.328, 559.616
396.905, 3372.42, 87.9335, 2924.78, 447.64, 462.776
433.935, 3452.65, 90.0252, 3001.9, 450.752, 382.552
474.895, 3466.22, 90.3792, 2990.8, 475.424, 368.976
520.935, 3477.78, 90.6804, 3002.24, 475.536, 357.424
555.895, 3488.79, 90.9677, 3021.07, 467.72, 346.408
595.895, 3490.12, 91.0023, 3025.1, 465.016, 345.08
649.905, 3492.27, 91.0584, 3022.17, 470.104, 342.928
683.935, 3493.29, 91.0849, 3013.3, 479.984, 341.912
721.895, 3575.05, 93.2167, 3092.5, 482.544, 260.152
