Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.933, 50.496, 5.15265, 39.352, 11.144, 929.504
2.934, 65.816, 6.71592, 50.528, 15.288, 914.184
2.934, 74.296, 7.58122, 57.024, 17.272, 905.704
3.933, 80.8, 8.2449, 62.184, 18.616, 899.2
3.933, 86.136, 8.78939, 66.456, 19.68, 893.864
4.933, 91.96, 9.38367, 71.28, 20.68, 888.04
4.933, 94.248, 9.61714, 73.24, 21.008, 885.752
5.933, 97.392, 9.93796, 75.952, 21.44, 882.608
5.933, 101.384, 10.3453, 79.48, 21.904, 878.616
6.933, 114.888, 11.7233, 90.616, 24.272, 865.112
6.933, 118.888, 12.1314, 93.504, 25.384, 861.112
7.933, 126.304, 12.8882, 100, 26.304, 853.696
7.933, 132.688, 13.5396, 105.064, 27.624, 847.312
8.933, 141.248, 14.4131, 113.752, 27.496, 838.752
8.933, 143.592, 14.6522, 115.776, 27.816, 836.408
9.933, 148.68, 15.1714, 119.824, 28.856, 831.32
9.933, 151.232, 15.4318, 121.6, 29.632, 828.768
10.933, 157.152, 16.0359, 125.64, 31.512, 822.848
10.933, 162.208, 16.5518, 130.32, 31.888, 817.792
11.933, 168.432, 17.1869, 136.496, 31.936, 811.568
11.933, 172.824, 17.6351, 140.512, 32.312, 807.176
12.933, 179.4, 18.3061, 147.048, 32.352, 800.6
12.933, 184.256, 18.8016, 151.424, 32.832, 795.744
13.933, 191.4, 19.5306, 157.392, 34.008, 788.6
13.933, 194.232, 19.8196, 161.64, 32.592, 785.768
14.933, 199.704, 20.378, 166.68, 33.024, 780.296
14.933, 210.456, 21.4751, 178.32, 32.136, 769.544
15.933, 218.296, 22.2751, 185.248, 33.048, 761.704
15.933, 223.288, 22.7845, 188.992, 34.296, 756.712
16.933, 233.976, 23.8751, 197.744, 36.232, 746.024
16.933, 240.936, 24.5853, 205.976, 34.96, 739.064
17.933, 249.768, 25.4865, 212.608, 37.16, 730.232
17.933, 258.728, 26.4008, 218.264, 40.464, 721.272
18.933, 274.752, 28.0359, 231.696, 43.056, 705.248
18.933, 283.752, 28.9543, 239.728, 44.024, 696.248
19.933, 294.6, 30.0612, 254.112, 40.488, 685.4
19.933, 298.736, 30.4833, 258.76, 39.976, 681.264
20.933, 304.048, 31.0253, 262.88, 41.168, 675.952
20.933, 306.784, 31.3045, 264.632, 42.152, 673.216
21.933, 314.272, 32.0686, 270.416, 43.856, 665.728
21.933, 320.848, 32.7396, 274.536, 46.312, 659.152
22.933, 329.04, 33.5755, 286.232, 42.808, 650.96
22.933, 334.664, 34.1494, 292.264, 42.4, 645.336
23.933, 339.648, 34.658, 296.912, 42.736, 640.352
23.933, 342.056, 34.9037, 298.528, 43.528, 637.944
24.933, 345.304, 35.2351, 301.888, 43.416, 634.696
24.933, 350.344, 35.7494, 306.344, 44, 629.656
25.933, 361.528, 36.8906, 313.736, 47.792, 618.472
25.933, 369.968, 37.7518, 319.832, 50.136, 610.032
26.933, 383.488, 39.1314, 333.072, 50.416, 596.512
26.933, 395.296, 40.3363, 342.784, 52.512, 584.704
27.933, 418.4, 42.6939, 364.184, 54.216, 561.6
27.933, 424.984, 43.3657, 372.56, 52.424, 555.016
28.933, 435.008, 44.3886, 383.688, 51.32, 544.992
28.933, 435.832, 44.4727, 383.72, 52.112, 544.168
29.933, 439.008, 44.7967, 385.896, 53.112, 540.992
29.933, 442.48, 45.151, 387.816, 54.664, 537.52
30.933, 446.904, 45.6024, 391.032, 55.872, 533.096
30.933, 451.992, 46.1216, 394.616, 57.376, 528.008
31.933, 464.88, 47.4367, 406.072, 58.808, 515.12
31.933, 468.904, 47.8473, 410.504, 58.4, 511.096
32.933, 474.344, 48.4024, 415.824, 58.52, 505.656
32.933, 477.16, 48.6898, 419.56, 57.6, 502.84
33.933, 478.848, 48.862, 421.064, 57.784, 501.152
33.933, 480.584, 49.0392, 422.264, 58.32, 499.416
34.933, 486.928, 49.6865, 427.424, 59.504, 493.072
35.933, 494.76, 50.4857, 434.872, 59.888, 485.24
35.933, 497.12, 50.7265, 438.944, 58.176, 482.88
35.933, 499.32, 50.951, 440.392, 58.928, 480.68
37.933, 500.936, 51.1159, 441.576, 59.36, 479.064
37.933, 503.88, 51.4163, 444.832, 59.048, 476.12
38.933, 504.2, 51.449, 443.632, 60.568, 475.8
38.933, 505.072, 51.538, 444.392, 60.68, 474.928
39.933, 505.648, 51.5967, 444.688, 60.96, 474.352
39.933, 506.04, 51.6367, 445.424, 60.616, 473.96
40.933, 506.568, 51.6906, 446.28, 60.288, 473.432
40.933, 507.184, 51.7535, 447.128, 60.056, 472.816
41.933, 508.984, 51.9371, 448.144, 60.84, 471.016
41.933, 511.376, 52.1812, 450.104, 61.272, 468.624
42.933, 517.584, 52.8147, 455.624, 61.96, 462.416
42.933, 519.168, 52.9763, 456.352, 62.816, 460.832
43.933, 521.792, 53.2441, 459.568, 62.224, 458.208
43.933, 525.904, 53.6637, 460.504, 65.4, 454.096
44.933, 538.096, 54.9078, 470.424, 67.672, 441.904
44.933, 544.584, 55.5698, 475.408, 69.176, 435.416
45.933, 553.368, 56.4661, 485.128, 68.24, 426.632
45.933, 558.072, 56.9461, 490.024, 68.048, 421.928
46.934, 561.84, 57.3306, 493.416, 68.424, 418.16
46.934, 564.776, 57.6302, 495.928, 68.848, 415.224
47.933, 569.288, 58.0906, 499.36, 69.928, 410.712
47.933, 571.736, 58.3404, 500.328, 71.408, 408.264
48.933, 576.68, 58.8449, 505.112, 71.568, 403.32
48.933, 580.648, 59.2498, 508.168, 72.48, 399.352
49.933, 589.832, 60.1869, 517.92, 71.912, 390.168
49.933, 591.784, 60.3861, 518.368, 73.416, 388.216
50.933, 595.944, 60.8106, 520.568, 75.376, 384.056
50.933, 603.488, 61.5804, 526.272, 77.216, 376.512
51.933, 611.864, 62.4351, 534.808, 77.056, 368.136
51.933, 614.216, 62.6751, 537.096, 77.12, 365.784
52.933, 615.104, 62.7657, 537.464, 77.64, 364.896
52.933, 616.088, 62.8661, 537.952, 78.136, 363.912
53.934, 618, 63.0612, 540.984, 77.016, 362
53.934, 619.256, 63.1894, 542.816, 76.44, 360.744
54.933, 620.176, 63.2833, 543.168, 77.008, 359.824
54.933, 620.472, 63.3135, 542.352, 78.12, 359.528
55.933, 620.832, 63.3502, 541.896, 78.936, 359.168
