Iteration, Path length, Time, Planning, Flying
1, 0.024712, 0.91, 0.68, 0.22
2, 0.420077, 1.91, 0.68, 1.22
3, 0.681475, 2.91, 0.7, 2.2
4, 0.983635, 3.91, 0.72, 3.18
5, 1.4713, 4.91, 0.72, 4.18
6, 1.90466, 5.91, 0.74, 5.16
7, 2.43833, 6.91, 0.74, 6.16
8, 3.17596, 7.91, 0.74, 7.16
9, 4.29239, 8.91, 0.74, 8.16
10, 5.26486, 9.91, 0.76, 9.14
11, 6.32016, 10.91, 0.76, 10.14
12, 7.21871, 11.91, 0.8, 11.1
13, 7.94152, 12.91, 0.8, 12.1
14, 8.33622, 13.91, 0.8, 13.1
15, 9.3867, 14.91, 0.84, 14.06
16, 10.1976, 15.91, 0.94, 14.96
17, 10.7961, 16.91, 1.25, 15.65
18, 11.8257, 17.91, 1.3, 16.6
19, 12.699, 18.91, 1.34, 17.56
20, 13.7749, 19.91, 1.38, 18.52
21, 14.77, 20.91, 1.4, 19.5
22, 15.3006, 21.91, 1.43, 20.47
23, 16.5756, 22.91, 1.45, 21.45
24, 17.3281, 23.91, 1.48, 22.42
25, 17.7999, 24.91, 1.53, 23.37
26, 18.7345, 25.91, 1.59, 24.31
27, 19.5929, 26.91, 1.65, 25.25
28, 20.7836, 27.91, 1.72, 26.18
29, 21.5961, 28.91, 1.74, 27.16
30, 22.8644, 29.91, 1.81, 28.09
31, 23.5546, 30.91, 1.95, 28.95
32, 24.6092, 31.92, 2.03, 29.87
33, 25.0533, 32.91, 2.11, 30.79
34, 26.0195, 33.91, 2.11, 31.79
35, 27.0223, 34.91, 2.2, 32.68
36, 28.0271, 35.91, 2.25, 33.66
37, 29.1609, 36.91, 2.36, 34.54
38, 30.4903, 37.91, 2.37, 35.51
39, 31.4361, 38.91, 2.5, 36.4
40, 31.7273, 39.91, 2.89, 37.01
41, 31.7602, 40.92, 3.64, 37.26
42, 31.7755, 41.91, 4.55, 37.35
43, 31.7907, 42.91, 5.5, 37.4
44, 31.8161, 43.91, 6.27, 37.63
45, 31.8314, 44.91, 7.13, 37.75
46, 31.8557, 45.91, 7.94, 37.95
47, 31.8705, 46.91, 8.88, 38.02
48, 31.8894, 47.91, 9.73, 38.15
49, 31.9101, 48.91, 10.65, 38.25
50, 31.9354, 49.91, 11.45, 38.45
51, 31.951, 50.91, 12.32, 38.58
52, 31.9661, 51.91, 13.23, 38.65
53, 31.9807, 52.91, 14.08, 38.8
54, 31.9955, 53.91, 15.01, 38.89
55, 31.9976, 54.91, 16.01, 38.89
56, 32.0198, 55.91, 16.86, 39.04
57, 32.0375, 56.91, 17.74, 39.16
58, 32.0531, 57.91, 18.57, 39.31
59, 32.0657, 58.91, 19.44, 39.44
60, 32.0781, 59.91, 20.41, 39.49
61, 32.1058, 60.92, 21.13, 39.77
62, 32.1262, 61.91, 21.98, 39.9
63, 32.1424, 62.91, 22.92, 39.98
64, 32.1674, 63.91, 23.7, 40.2
65, 32.1794, 64.91, 24.6, 40.3
66, 32.196, 65.91, 25.49, 40.41
67, 32.2166, 66.91, 26.37, 40.53
68, 32.2433, 67.91, 27.19, 40.7
69, 32.2601, 68.92, 28.07, 40.83
70, 32.2786, 69.91, 28.98, 40.92
71, 32.2973, 70.91, 29.84, 41.05
72, 32.3117, 71.91, 30.76, 41.13
73, 32.3269, 72.91, 31.69, 41.21
74, 32.3518, 73.91, 32.55, 41.35
75, 32.3549, 74.93, 33.55, 41.35
76, 32.3562, 75.91, 34.55, 41.35
77, 32.3702, 76.92, 35.49, 41.41
78, 32.392, 77.91, 36.21, 41.67
79, 32.4195, 78.92, 36.99, 41.89
80, 32.4347, 79.91, 37.85, 42.03
81, 32.4495, 80.92, 38.8, 42.1
82, 32.4646, 81.91, 39.68, 42.2
83, 32.4875, 82.91, 40.49, 42.39
84, 32.4935, 83.92, 41.44, 42.46
85, 32.5082, 84.91, 42.33, 42.55
86, 32.5341, 85.91, 43.2, 42.7
87, 32.5487, 86.91, 44.12, 42.77
88, 32.569, 87.91, 44.94, 42.96
89, 32.5888, 88.92, 45.8, 43.1
90, 32.5907, 89.91, 46.79, 43.1
91, 32.6362, 90.91, 47.5, 43.39
92, 32.6711, 91.91, 48.32, 43.57
93, 32.6975, 92.91, 49.13, 43.78
94, 32.7131, 93.91, 50.03, 43.86
95, 32.7278, 94.92, 50.91, 43.97
96, 32.7419, 95.91, 51.86, 44.03
97, 32.7652, 96.91, 52.74, 44.14
98, 32.7707, 97.92, 53.73, 44.17
99, 32.8023, 98.92, 54.52, 44.38
100, 32.8208, 99.92, 55.39, 44.51
101, 32.8376, 100.91, 56.27, 44.62
102, 32.8558, 101.92, 57.14, 44.75
103, 32.8724, 102.92, 58.02, 44.88
104, 32.8801, 103.91, 58.92, 44.97
105, 32.8983, 104.91, 59.73, 45.17
106, 32.9107, 105.91, 60.62, 45.28
107, 32.9339, 106.91, 61.34, 45.54
108, 32.9601, 107.92, 62.19, 45.7
109, 32.9912, 108.91, 62.99, 45.91
110, 32.9989, 109.93, 63.97, 45.93
111, 33.0109, 110.91, 64.82, 46.07
