Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
4.918, 170.552, 32.9569, 133.504, 37.048, 346.948
7.919, 188.96, 36.514, 146.888, 42.072, 328.54
7.919, 199, 38.4541, 154.536, 44.464, 318.5
7.919, 213.736, 41.3016, 166.048, 47.688, 303.764
7.919, 230.768, 44.5929, 178.416, 52.352, 286.732
7.919, 244.696, 47.2843, 190.312, 54.384, 272.804
10.919, 256.064, 49.481, 201.712, 54.352, 261.436
10.919, 272.088, 52.5774, 215.192, 56.896, 245.412
10.919, 307.744, 59.4674, 250.088, 57.656, 209.756
10.919, 371.016, 71.6939, 306.84, 64.176, 146.484
14.918, 398.304, 76.967, 334.52, 63.784, 119.196
14.958, 415.056, 80.2041, 344.848, 70.208, 102.444
19.918, 433.464, 83.7612, 360.6, 72.864, 84.036
22.917, 465.864, 90.022, 382.944, 82.92, 51.636
22.957, 479.04, 92.5681, 397.28, 81.76, 38.46
25.958, 494.128, 95.4837, 411.792, 82.336, 23.372
28.958, 504.424, 97.4732, 423.528, 80.896, 13.076
31.957, 505.128, 97.6093, 419.68, 85.448, 12.372
34.958, 510.224, 98.594, 423.88, 86.344, 7.276
37.957, 511.416, 98.8243, 422.176, 89.24, 6.084
40.958, 512.144, 98.965, 425.112, 87.032, 5.356
