Iteration, Path length, Time, Planning, Flying
1, 0.0947565, 0.937, 0.444, 0.48
2, 0.478196, 1.937, 0.444, 1.479
3, 0.630734, 2.937, 0.464, 2.46
4, 0.714322, 3.937, 0.484, 3.441
5, 0.770436, 4.937, 0.998, 3.927
6, 1.27842, 5.938, 1.019, 4.905
7, 2.33518, 6.937, 1.019, 5.905
8, 3.52572, 7.941, 1.019, 6.905
9, 4.70704, 8.937, 1.019, 7.907
10, 5.55792, 9.937, 1.039, 8.89
11, 6.32169, 10.939, 1.039, 9.888
12, 6.89864, 11.938, 1.073, 10.85
13, 7.73965, 12.939, 1.091, 11.836
14, 8.53174, 13.938, 1.167, 12.761
15, 9.21393, 14.939, 1.167, 13.758
16, 10.4915, 15.937, 1.167, 14.763
17, 10.9843, 16.938, 1.167, 15.76
18, 12.0289, 17.942, 1.167, 16.758
19, 13.3476, 18.937, 1.167, 17.76
20, 14.4062, 19.938, 1.167, 18.766
21, 15.6428, 20.937, 1.167, 19.758
22, 16.2232, 21.937, 1.167, 20.759
