Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
7.91, 988.576, 51.5528, 853.312, 135.264, 929.024
34.9, 1198.09, 62.4785, 1042.21, 155.88, 719.512
40.435, 1407.18, 73.3821, 1219.14, 188.032, 510.424
72.9, 1519.73, 79.2516, 1308.32, 211.408, 397.872
80.435, 1622.32, 84.6016, 1397.98, 224.344, 295.28
112.925, 1651.64, 86.1306, 1428.84, 222.8, 265.96
134.925, 1665.38, 86.8473, 1437.9, 227.48, 252.216
156.925, 1681.78, 87.7021, 1447.11, 234.664, 235.824
168.435, 1685.38, 87.8899, 1450.53, 234.848, 232.224
190.435, 1688.87, 88.0722, 1450.62, 238.256, 228.728
224.9, 1689.17, 88.0876, 1451.74, 237.424, 228.432
246.9, 1689.27, 88.093, 1443.37, 245.904, 228.328
266.925, 1689.38, 88.0985, 1440.61, 248.768, 228.224
291.925, 1693.09, 88.292, 1444.36, 248.728, 224.512
316.9, 1695.03, 88.3934, 1449.8, 245.232, 222.568
338.9, 1695.27, 88.4059, 1452.98, 242.288, 222.328
360.9, 1695.5, 88.4176, 1446.18, 249.32, 222.104
380.925, 1695.62, 88.4239, 1448.86, 246.752, 221.984
392.435, 1697.03, 88.4977, 1448.94, 248.096, 220.568
425.925, 1699.08, 88.6045, 1448.2, 250.88, 218.52
437.435, 1699.78, 88.6408, 1446.87, 252.904, 217.824
463.91, 1700.07, 88.6562, 1446.53, 253.544, 217.528
496.9, 1700.96, 88.7025, 1448.8, 252.16, 216.64
506.435, 1701.12, 88.7109, 1448.07, 253.048, 216.48
541.9, 1701.3, 88.7201, 1448.06, 253.24, 216.304
551.435, 1701.35, 88.723, 1449.73, 251.624, 216.248
586.9, 1702.16, 88.7651, 1448.54, 253.616, 215.44
596.435, 1702.57, 88.7864, 1449.26, 253.304, 215.032
631.9, 1704.94, 88.9099, 1454.11, 250.824, 212.664
653.925, 1705.22, 88.9249, 1453.2, 252.024, 212.376
678.925, 1705.23, 88.9253, 1458.9, 246.336, 212.368
701.925, 1705.4, 88.9341, 1454.04, 251.36, 212.2
726.9, 1706.46, 88.9896, 1453.47, 252.992, 211.136
739.91, 1707.33, 89.0346, 1454.71, 252.616, 210.272
759.435, 1707.33, 89.0346, 1455.26, 252.072, 210.272
792.925, 1707.33, 89.0346, 1454.88, 252.448, 210.272
798.22, 1707.4, 89.0384, 1453.38, 254.024, 210.2
821.22, 1707.46, 89.0413, 1456.14, 251.32, 210.144
861.925, 1707.46, 89.0413, 1456.82, 250.632, 210.144
874.435, 1707.86, 89.0626, 1457.27, 250.592, 209.736
897.435, 1708.18, 89.0788, 1457.16, 251.016, 209.424
933.9, 1708.18, 89.0788, 1455.86, 252.32, 209.424
956.9, 1708.55, 89.0985, 1454.57, 253.984, 209.048
977.925, 1708.74, 89.1081, 1454.58, 254.16, 208.864
990.435, 1708.84, 89.1135, 1455.03, 253.808, 208.76
1026.9, 1708.84, 89.1135, 1457.17, 251.672, 208.76
1042.91, 1708.84, 89.1135, 1457.17, 251.672, 208.76
1070.92, 1708.84, 89.1135, 1457.17, 251.672, 208.76
1086.91, 1708.84, 89.1135, 1457.17, 251.672, 208.76
1119.9, 1708.84, 89.1135, 1457.17, 251.672, 208.76
1143.9, 1708.84, 89.1135, 1457.17, 251.672, 208.76
1147.22, 1708.84, 89.1135, 1457.17, 251.672, 208.76
