Iteration, Path length, Time, Planning, Flying
1, 0.0252852, 0.664, 0.413, 0.238
2, 0.361354, 1.664, 0.695, 0.952
3, 0.52919, 2.667, 1.038, 1.616
4, 0.578817, 3.656, 1.568, 2.077
5, 0.785298, 4.658, 1.84, 2.798
6, 1.06133, 5.658, 2.119, 3.528
7, 1.64243, 6.669, 2.399, 4.256
8, 2.5693, 7.663, 2.767, 4.872
9, 3.3979, 8.664, 3.098, 5.552
10, 4.3651, 9.665, 3.535, 6.115
11, 5.13811, 10.66, 3.768, 6.858
12, 6.16624, 11.658, 4.047, 7.602
13, 7.10755, 12.668, 4.341, 8.314
14, 7.61731, 13.665, 4.762, 8.891
15, 8.03542, 14.665, 5.281, 9.366
16, 8.82432, 15.662, 5.773, 9.877
17, 9.78805, 16.659, 6.213, 10.43
18, 10.8042, 17.657, 6.526, 11.114
19, 11.4414, 18.665, 6.982, 11.666
20, 12.5199, 19.66, 7.355, 12.298
21, 13.4747, 20.665, 7.788, 12.863
22, 14.3499, 21.667, 8.094, 13.558
23, 15.1359, 22.663, 8.329, 14.319
24, 16.2861, 23.661, 8.718, 14.927
25, 17.0809, 24.658, 9.202, 15.444
26, 17.7976, 25.663, 9.592, 16.061
27, 18.4486, 26.666, 9.948, 16.687
28, 19.4696, 27.657, 10.369, 17.277
29, 20.4223, 28.658, 10.691, 17.946
30, 21.2894, 29.659, 11, 18.652
31, 22.3251, 30.667, 11.375, 19.277
32, 22.8433, 31.664, 11.772, 19.875
33, 24.0184, 32.66, 12.115, 20.525
34, 25.1908, 33.664, 12.557, 21.095
35, 25.9075, 34.677, 13.108, 21.547
36, 27.0587, 35.66, 13.555, 22.084
37, 27.8635, 36.657, 13.888, 22.755
38, 28.8982, 37.663, 14.328, 23.306
39, 29.2552, 38.669, 14.74, 23.912
40, 30.1523, 39.66, 15.173, 24.473
41, 31.3573, 40.669, 15.62, 25.025
42, 32.1977, 41.669, 16.016, 25.638
43, 33.221, 42.669, 16.353, 26.296
44, 33.9864, 43.657, 16.793, 26.835
45, 34.9536, 44.677, 17.27, 27.384
46, 35.7104, 45.668, 17.699, 27.93
47, 36.2931, 46.664, 18.01, 28.632
