Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.87, 10.904, 0.0484622, 6.792, 4.112, 22489.1
1.87, 13.984, 0.0621511, 8.592, 5.392, 22486
4.87, 23.352, 0.103787, 14.616, 8.736, 22476.6
4.87, 27.016, 0.120071, 17.264, 9.752, 22473
7.87, 45.48, 0.202133, 30.888, 14.592, 22454.5
7.87, 49.104, 0.21824, 33.968, 15.136, 22450.9
8.88, 49.624, 0.220551, 34.264, 15.36, 22450.4
9.88, 60.256, 0.267804, 42.632, 17.624, 22439.7
11.88, 64.624, 0.287218, 46.592, 18.032, 22435.4
15.87, 66.848, 0.297102, 47.872, 18.976, 22433.2
15.87, 70.136, 0.311716, 50.968, 19.168, 22429.9
18.87, 71.72, 0.318756, 51.864, 19.856, 22428.3
18.87, 76.48, 0.339911, 55.256, 21.224, 22423.5
19.88, 78.48, 0.3488, 57.008, 21.472, 22421.5
23.87, 81.944, 0.364196, 60.608, 21.336, 22418.1
23.87, 93.44, 0.415289, 70.024, 23.416, 22406.6
24.88, 94.88, 0.421689, 71.728, 23.152, 22405.1
28.87, 105.568, 0.469191, 79.088, 26.48, 22394.4
28.87, 119.672, 0.531876, 91.896, 27.776, 22380.3
29.88, 127.672, 0.567431, 99.56, 28.112, 22372.3
33.87, 136.136, 0.605049, 106.032, 30.104, 22363.9
33.87, 136.672, 0.607431, 106.504, 30.168, 22363.3
34.88, 136.792, 0.607964, 107.136, 29.656, 22363.2
38.87, 144.24, 0.641067, 113.2, 31.04, 22355.8
38.87, 148.736, 0.661049, 117.24, 31.496, 22351.3
39.88, 150.624, 0.66944, 117.592, 33.032, 22349.4
43.87, 154.264, 0.685618, 120.608, 33.656, 22345.7
45.87, 167.344, 0.743751, 132.512, 34.832, 22332.7
45.87, 167.808, 0.745813, 133.144, 34.664, 22332.2
46.88, 169.648, 0.753991, 134.576, 35.072, 22330.4
50.87, 171.656, 0.762916, 136.36, 35.296, 22328.3
52.87, 175.136, 0.778382, 139.68, 35.456, 22324.9
52.87, 178.872, 0.794987, 144.064, 34.808, 22321.1
53.88, 182.288, 0.810169, 145.992, 36.296, 22317.7
57.87, 187.824, 0.834773, 150.648, 37.176, 22312.2
57.87, 189.616, 0.842738, 151.68, 37.936, 22310.4
58.88, 190.704, 0.847573, 152.136, 38.568, 22309.3
62.87, 193.352, 0.859342, 153.952, 39.4, 22306.6
62.87, 195.904, 0.870684, 155.888, 40.016, 22304.1
63.88, 198.776, 0.883449, 158.768, 40.008, 22301.2
65.88, 200.872, 0.892764, 159.704, 41.168, 22299.1
69.87, 204.608, 0.909369, 163.616, 40.992, 22295.4
69.87, 206.96, 0.919822, 165.584, 41.376, 22293
70.88, 207.24, 0.921067, 165.888, 41.352, 22292.8
74.87, 210.728, 0.936569, 167.92, 42.808, 22289.3
74.87, 212.144, 0.942862, 168.992, 43.152, 22287.9
75.88, 216.56, 0.962489, 172.632, 43.928, 22283.4
77.88, 218.512, 0.971164, 174.168, 44.344, 22281.5
81.87, 220.384, 0.979484, 176.24, 44.144, 22279.6
81.87, 228.632, 1.01614, 184.52, 44.112, 22271.4
82.88, 235.704, 1.04757, 191.072, 44.632, 22264.3
86.87, 236.856, 1.05269, 191.416, 45.44, 22263.1
88.87, 237.048, 1.05355, 191.64, 45.408, 22263
88.87, 239.832, 1.06592, 194.296, 45.536, 22260.2
89.88, 244.952, 1.08868, 199.504, 45.448, 22255
93.87, 246.592, 1.09596, 201.528, 45.064, 22253.4
95.87, 248.456, 1.10425, 203.336, 45.12, 22251.5
97.87, 251.36, 1.11716, 206.56, 44.8, 22248.6
97.87, 253.68, 1.12747, 209.016, 44.664, 22246.3
100.87, 255.104, 1.1338, 209.96, 45.144, 22244.9
102.87, 256.048, 1.13799, 210.816, 45.232, 22244
102.87, 257.928, 1.14635, 211.736, 46.192, 22242.1
103.88, 267.328, 1.18812, 220.16, 47.168, 22232.7
105.88, 269.008, 1.19559, 222.512, 46.496, 22231
107.88, 273.312, 1.21472, 226.944, 46.368, 22226.7
111.87, 282.064, 1.25362, 235.752, 46.312, 22217.9
111.87, 282.864, 1.25717, 236.656, 46.208, 22217.1
112.88, 287.224, 1.27655, 241.4, 45.824, 22212.8
116.87, 290.744, 1.2922, 244.344, 46.4, 22209.3
118.87, 294.88, 1.31058, 248.056, 46.824, 22205.1
118.87, 295.656, 1.31403, 249.808, 45.848, 22204.3
119.88, 302.064, 1.34251, 255.28, 46.784, 22197.9
121.88, 302.672, 1.34521, 256.096, 46.576, 22197.3
125.87, 302.992, 1.34663, 256.128, 46.864, 22197
125.87, 309.632, 1.37614, 261.68, 47.952, 22190.4
129.87, 316.376, 1.40612, 267.584, 48.792, 22183.6
129.87, 317.36, 1.41049, 268.76, 48.6, 22182.6
130.88, 319.192, 1.41863, 270.72, 48.472, 22180.8
132.88, 324.448, 1.44199, 275.664, 48.784, 22175.6
136.87, 325.816, 1.44807, 277.032, 48.784, 22174.2
138.87, 336.992, 1.49774, 287.816, 49.176, 22163
138.87, 343.368, 1.52608, 294.112, 49.256, 22156.6
139.88, 345.096, 1.53376, 295.632, 49.464, 22154.9
141.88, 346.48, 1.53991, 297.16, 49.32, 22153.5
145.87, 349.368, 1.55275, 299.6, 49.768, 22150.6
147.87, 372.92, 1.65742, 318.816, 54.104, 22127.1
147.87, 373.112, 1.65828, 318.896, 54.216, 22126.9
148.88, 373.136, 1.65838, 318.656, 54.48, 22126.9
150.88, 373.504, 1.66002, 318.64, 54.864, 22126.5
154.87, 379.88, 1.68836, 325.128, 54.752, 22120.1
156.87, 382.272, 1.69899, 328.104, 54.168, 22117.7
158.87, 391.672, 1.74076, 336.976, 54.696, 22108.3
158.87, 394.016, 1.75118, 338.288, 55.728, 22106
159.88, 400.712, 1.78094, 344.032, 56.68, 22099.3
161.88, 400.768, 1.78119, 344.448, 56.32, 22099.2
165.87, 403.52, 1.79342, 347.768, 55.752, 22096.5
167.87, 404.264, 1.79673, 348.6, 55.664, 22095.7
167.87, 416.432, 1.85081, 356.816, 59.616, 22083.6
168.88, 423.16, 1.88071, 363.4, 59.76, 22076.8
170.88, 423.992, 1.88441, 363.144, 60.848, 22076
172.88, 426.728, 1.89657, 363.984, 62.744, 22073.3
176.87, 427.144, 1.89842, 364.344, 62.8, 22072.9
178.87, 427.456, 1.8998, 365.272, 62.184, 22072.5
180.87, 427.968, 1.90208, 366.264, 61.704, 22072
180.87, 428.328, 1.90368, 366.896, 61.432, 22071.7
181.88, 428.648, 1.9051, 366.984, 61.664, 22071.4
183.88, 429.624, 1.90944, 367.712, 61.912, 22070.4
185.88, 430.064, 1.9114, 367.584, 62.48, 22069.9
187.88, 433.08, 1.9248, 371.96, 61.12, 22066.9
191.87, 436.504, 1.94002, 375.4, 61.104, 22063.5
193.87, 438.032, 1.94681, 377.136, 60.896, 22062
195.87, 439.448, 1.9531, 378.904, 60.544, 22060.6
195.87, 441.248, 1.9611, 381.008, 60.24, 22058.8
196.88, 443.12, 1.96942, 382.816, 60.304, 22056.9
198.88, 445.096, 1.9782, 384.64, 60.456, 22054.9
200.88, 448.784, 1.9946, 387.928, 60.856, 22051.2
204.87, 452.376, 2.01056, 391.072, 61.304, 22047.6
206.87, 456.304, 2.02802, 395.16, 61.144, 22043.7
208.87, 457.576, 2.03367, 396.384, 61.192, 22042.4
208.87, 464.712, 2.06539, 402.832, 61.88, 22035.3
209.88, 464.96, 2.06649, 402.912, 62.048, 22035
211.88, 472.512, 2.10005, 409.112, 63.4, 22027.5
213.88, 473.544, 2.10464, 410.256, 63.288, 22026.5
215.88, 476.216, 2.11652, 412.024, 64.192, 22023.8
217.88, 480.672, 2.13632, 416.24, 64.432, 22019.3
221.87, 481.064, 2.13806, 416.864, 64.2, 22018.9
223.87, 483.56, 2.14916, 419.632, 63.928, 22016.4
223.87, 484.472, 2.15321, 420.792, 63.68, 22015.5
224.88, 486.64, 2.16284, 423.184, 63.456, 22013.4
226.88, 487.216, 2.1654, 423.656, 63.56, 22012.8
228.88, 487.376, 2.16612, 423.68, 63.696, 22012.6
230.88, 488.104, 2.16935, 424.752, 63.352, 22011.9
234.87, 488.224, 2.16988, 424.584, 63.64, 22011.8
236.87, 488.36, 2.17049, 423.928, 64.432, 22011.6
238.87, 489.904, 2.17735, 426.2, 63.704, 22010.1
238.87, 497.384, 2.2106, 433.688, 63.696, 22002.6
239.88, 499.664, 2.22073, 435.8, 63.864, 22000.3
241.88, 500.896, 2.2262, 436.752, 64.144, 21999.1
243.88, 504.064, 2.24028, 440.144, 63.92, 21995.9
247.87, 507.552, 2.25579, 443.608, 63.944, 21992.4
249.87, 508.352, 2.25934, 444.416, 63.936, 21991.6
249.87, 512.544, 2.27797, 448.552, 63.992, 21987.5
250.88, 515.008, 2.28892, 450.92, 64.088, 21985
252.88, 516.632, 2.29614, 452.32, 64.312, 21983.4
254.88, 516.88, 2.29724, 451.608, 65.272, 21983.1
256.88, 517.552, 2.30023, 452.776, 64.776, 21982.4
260.87, 518.224, 2.30322, 453.416, 64.808, 21981.8
262.87, 518.392, 2.30396, 453.968, 64.424, 21981.6
264.87, 518.432, 2.30414, 453.264, 65.168, 21981.6
264.87, 518.8, 2.30578, 454.464, 64.336, 21981.2
265.88, 522.944, 2.3242, 458.216, 64.728, 21977.1
267.88, 524.432, 2.33081, 458.584, 65.848, 21975.6
269.88, 527.144, 2.34286, 460.976, 66.168, 21972.9
273.87, 533.912, 2.37294, 467.384, 66.528, 21966.1
275.87, 535.256, 2.37892, 469.088, 66.168, 21964.7
277.87, 540.12, 2.40053, 473.192, 66.928, 21959.9
277.87, 540.552, 2.40245, 474.024, 66.528, 21959.4
278.88, 544.992, 2.42219, 478.376, 66.616, 21955
280.88, 547.464, 2.43317, 480.2, 67.264, 21952.5
282.88, 547.968, 2.43541, 480.72, 67.248, 21952
284.88, 551.736, 2.45216, 484.576, 67.16, 21948.3
286.88, 553.6, 2.46044, 485.792, 67.808, 21946.4
290.87, 555.232, 2.4677, 486.856, 68.376, 21944.8
292.87, 556.464, 2.47317, 486.624, 69.84, 21943.5
294.87, 569.48, 2.53102, 497.84, 71.64, 21930.5
296.87, 576.096, 2.56043, 504.72, 71.376, 21923.9
296.87, 578.016, 2.56896, 506.496, 71.52, 21922
297.88, 580.088, 2.57817, 506.408, 73.68, 21919.9
299.88, 583.472, 2.59321, 509.544, 73.928, 21916.5
301.88, 590.456, 2.62425, 516.864, 73.592, 21909.5
303.88, 591.216, 2.62763, 517.624, 73.592, 21908.8
307.87, 591.96, 2.63093, 518.464, 73.496, 21908
309.87, 592.744, 2.63442, 519.08, 73.664, 21907.3
311.87, 594.504, 2.64224, 520.856, 73.648, 21905.5
311.87, 595.624, 2.64722, 521.152, 74.472, 21904.4
312.88, 598.6, 2.66044, 524.496, 74.104, 21901.4
314.88, 603.312, 2.68139, 529.768, 73.544, 21896.7
316.88, 608.824, 2.70588, 535.272, 73.552, 21891.2
318.88, 611.336, 2.71705, 538.184, 73.152, 21888.7
322.87, 613.8, 2.728, 539.792, 74.008, 21886.2
324.87, 616.392, 2.73952, 542.008, 74.384, 21883.6
326.87, 617.912, 2.74628, 543.56, 74.352, 21882.1
328.87, 620.864, 2.7594, 546.632, 74.232, 21879.1
328.87, 627.336, 2.78816, 552.792, 74.544, 21872.7
329.88, 630.64, 2.80284, 555.92, 74.72, 21869.4
331.88, 633.856, 2.81714, 559.016, 74.84, 21866.1
333.88, 635.216, 2.82318, 559.448, 75.768, 21864.8
335.88, 635.816, 2.82585, 559.264, 76.552, 21864.2
337.88, 635.832, 2.82592, 559.704, 76.128, 21864.2
339.88, 635.888, 2.82617, 559.856, 76.032, 21864.1
343.87, 636.528, 2.82901, 560.872, 75.656, 21863.5
345.87, 636.672, 2.82965, 561.128, 75.544, 21863.3
347.87, 639.352, 2.84156, 563.16, 76.192, 21860.6
349.87, 641.944, 2.85308, 565.744, 76.2, 21858.1
349.87, 644.448, 2.86421, 567.6, 76.848, 21855.6
350.88, 644.808, 2.86581, 567.432, 77.376, 21855.2
355.87, 645.136, 2.86727, 568.112, 77.024, 21854.9
357.87, 647.792, 2.87908, 570.536, 77.256, 21852.2
357.87, 649.248, 2.88555, 571.512, 77.736, 21850.8
358.88, 653.768, 2.90564, 576.144, 77.624, 21846.2
360.88, 656.984, 2.91993, 578.968, 78.016, 21843
362.88, 657.664, 2.92295, 579.392, 78.272, 21842.3
364.88, 663.608, 2.94937, 584.32, 79.288, 21836.4
368.87, 666.272, 2.96121, 587.232, 79.04, 21833.7
370.87, 668.68, 2.97191, 589.672, 79.008, 21831.3
372.87, 669.12, 2.97387, 590.224, 78.896, 21830.9
374.87, 669.592, 2.97596, 590.264, 79.328, 21830.4
374.87, 673.112, 2.99161, 594.704, 78.408, 21826.9
375.88, 673.768, 2.99452, 595.64, 78.128, 21826.2
377.88, 674.408, 2.99737, 596.368, 78.04, 21825.6
379.88, 674.632, 2.99836, 596.824, 77.808, 21825.4
381.88, 676.888, 3.00839, 599.472, 77.416, 21823.1
383.88, 677.152, 3.00956, 599.656, 77.496, 21822.8
385.88, 677.352, 3.01045, 599.872, 77.48, 21822.6
389.87, 681.224, 3.02766, 603.904, 77.32, 21818.8
391.87, 683.888, 3.0395, 605.88, 78.008, 21816.1
393.87, 687.008, 3.05337, 609.2, 77.808, 21813
395.87, 689.296, 3.06354, 611.896, 77.4, 21810.7
395.87, 690.872, 3.07054, 613.472, 77.4, 21809.1
396.88, 691.744, 3.07442, 614.464, 77.28, 21808.3
398.88, 693.28, 3.08124, 615.496, 77.784, 21806.7
400.88, 698.976, 3.10656, 621.32, 77.656, 21801
402.88, 699.096, 3.10709, 621.664, 77.432, 21800.9
404.88, 699.76, 3.11004, 622.416, 77.344, 21800.2
406.88, 699.888, 3.11061, 622.664, 77.224, 21800.1
410.87, 704.536, 3.13127, 627.344, 77.192, 21795.5
412.87, 706.52, 3.14009, 629.208, 77.312, 21793.5
414.87, 707.4, 3.144, 630.216, 77.184, 21792.6
414.87, 708.432, 3.14859, 631.352, 77.08, 21791.6
415.88, 710.344, 3.15708, 632.832, 77.512, 21789.7
417.88, 711.056, 3.16025, 633.768, 77.288, 21788.9
419.88, 711.976, 3.16434, 635, 76.976, 21788
421.88, 716, 3.18222, 638.88, 77.12, 21784
423.88, 717.376, 3.18834, 639.128, 78.248, 21782.6
425.88, 717.984, 3.19104, 639.496, 78.488, 21782
429.87, 719.168, 3.1963, 639.768, 79.4, 21780.8
431.87, 721.128, 3.20501, 640.488, 80.64, 21778.9
433.87, 722.072, 3.20921, 641.16, 80.912, 21777.9
435.87, 722.424, 3.21077, 641.6, 80.824, 21777.6
437.87, 722.664, 3.21184, 641.576, 81.088, 21777.3
437.87, 722.728, 3.21212, 642.08, 80.648, 21777.3
438.88, 724.4, 3.21956, 644.072, 80.328, 21775.6
440.88, 724.52, 3.22009, 644.496, 80.024, 21775.5
442.88, 724.592, 3.22041, 644.56, 80.032, 21775.4
444.88, 724.68, 3.2208, 644.704, 79.976, 21775.3
446.88, 725.464, 3.22428, 645.32, 80.144, 21774.5
450.87, 726.656, 3.22958, 646.656, 80, 21773.3
452.87, 730.384, 3.24615, 650.92, 79.464, 21769.6
454.87, 732.792, 3.25685, 653.64, 79.152, 21767.2
456.87, 733.36, 3.25938, 654.168, 79.192, 21766.6
456.87, 733.856, 3.26158, 654.608, 79.248, 21766.1
457.88, 734.272, 3.26343, 654.976, 79.296, 21765.7
459.88, 735.36, 3.26827, 655.808, 79.552, 21764.6
461.88, 736.392, 3.27285, 656.704, 79.688, 21763.6
463.88, 736.616, 3.27385, 656.928, 79.688, 21763.4
465.88, 738.912, 3.28405, 659.232, 79.68, 21761.1
467.88, 739.048, 3.28466, 659.368, 79.68, 21761
471.87, 739.448, 3.28644, 659.32, 80.128, 21760.6
473.87, 739.736, 3.28772, 658.864, 80.872, 21760.3
475.87, 741.56, 3.29582, 660.44, 81.12, 21758.4
477.87, 742.808, 3.30137, 661.656, 81.152, 21757.2
477.87, 744.424, 3.30855, 663.272, 81.152, 21755.6
478.88, 746.096, 3.31598, 664.488, 81.608, 21753.9
480.88, 748.272, 3.32565, 667.216, 81.056, 21751.7
482.88, 749.248, 3.32999, 668.752, 80.496, 21750.8
484.88, 751.936, 3.34194, 671.096, 80.84, 21748.1
486.88, 754.544, 3.35353, 673.64, 80.904, 21745.5
488.88, 758.144, 3.36953, 677.104, 81.04, 21741.9
492.87, 760.84, 3.38151, 679.144, 81.696, 21739.2
494.87, 761.904, 3.38624, 679.632, 82.272, 21738.1
496.87, 763.072, 3.39143, 679.664, 83.408, 21736.9
498.87, 763.944, 3.39531, 679.888, 84.056, 21736.1
498.87, 770.448, 3.42421, 685.2, 85.248, 21729.6
499.88, 771.128, 3.42724, 685.952, 85.176, 21728.9
501.88, 771.28, 3.42791, 686.304, 84.976, 21728.7
503.88, 777.104, 3.4538, 691.136, 85.968, 21722.9
505.88, 785.376, 3.49056, 697.632, 87.744, 21714.6
