Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
0.91, 19.112, 0.110219, 12.84, 6.272, 17320.9
1.909, 19.496, 0.112434, 13.144, 6.352, 17320.5
1.909, 21.536, 0.124198, 14.912, 6.624, 17318.5
1.909, 26.208, 0.151142, 18.288, 7.92, 17313.8
2.887, 35.864, 0.206828, 26.152, 9.712, 17304.1
3.886, 45.984, 0.26519, 36.44, 9.544, 17294
6.909, 55.096, 0.317739, 45.736, 9.36, 17284.9
7.909, 59.32, 0.342099, 50.288, 9.032, 17280.7
7.909, 69.888, 0.403045, 59.936, 9.952, 17270.1
8.886, 99.384, 0.573149, 85.376, 14.008, 17240.6
9.886, 122.44, 0.706113, 105.16, 17.28, 17217.6
12.909, 143.736, 0.828927, 122.848, 20.888, 17196.3
12.909, 166.576, 0.960646, 142.936, 23.64, 17173.4
13.886, 183.528, 1.05841, 156.896, 26.632, 17156.5
14.886, 203.72, 1.17486, 174.576, 29.144, 17136.3
17.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
18.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
19.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
19.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
20.886, 217.16, 1.25236, 186.36, 30.8, 17122.8
21.886, 217.16, 1.25236, 186.36, 30.8, 17122.8
22.886, 217.16, 1.25236, 186.36, 30.8, 17122.8
25.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
26.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
27.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
27.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
28.886, 217.16, 1.25236, 186.36, 30.8, 17122.8
29.886, 217.16, 1.25236, 186.36, 30.8, 17122.8
32.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
33.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
34.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
34.909, 217.16, 1.25236, 186.36, 30.8, 17122.8
35.886, 217.16, 1.25236, 186.36, 30.8, 17122.8
36.886, 217.16, 1.25236, 186.36, 30.8, 17122.8
