Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
2.946, 276.632, 1.59534, 200.544, 76.088, 17063.4
8.897, 311.36, 1.79562, 230.92, 80.44, 17028.6
12.855, 355.92, 2.0526, 266.08, 89.84, 16984.1
14.856, 414.72, 2.3917, 310.008, 104.712, 16925.3
14.856, 481.048, 2.77421, 363.904, 117.144, 16859
15.898, 556.704, 3.21052, 426.984, 129.72, 16783.3
15.898, 609.064, 3.51248, 471.712, 137.352, 16730.9
24.986, 676.36, 3.90058, 525.312, 151.048, 16663.6
26.986, 746.536, 4.30528, 583.392, 163.144, 16593.5
26.986, 799.616, 4.6114, 628.84, 170.776, 16540.4
26.986, 828.16, 4.77601, 654.432, 173.728, 16511.8
27.898, 858.304, 4.94985, 681.312, 176.992, 16481.7
29.898, 906.184, 5.22597, 725.064, 181.12, 16433.8
31.899, 940.88, 5.42607, 756.768, 184.112, 16399.1
33.898, 1002.78, 5.78302, 809.584, 193.192, 16337.2
38.855, 1041.38, 6.00567, 843.232, 198.152, 16298.6
40.855, 1076.9, 6.21047, 877.728, 199.168, 16263.1
42.856, 1113.26, 6.42021, 908.768, 204.496, 16226.7
42.856, 1151.39, 6.64009, 942.968, 208.424, 16188.6
42.856, 1189.36, 6.85905, 975.104, 214.256, 16150.6
51.984, 1230.28, 7.09504, 1014.06, 216.224, 16109.7
53.984, 1284.69, 7.40881, 1062.31, 222.376, 16055.3
53.984, 1329.47, 7.66708, 1099.51, 229.96, 16010.5
53.984, 1365.63, 7.87562, 1127.53, 238.104, 15974.4
57.857, 1406.8, 8.11303, 1163.23, 243.568, 15933.2
59.859, 1441.93, 8.31562, 1196.55, 245.376, 15898.1
59.902, 1480.49, 8.53799, 1233.85, 246.64, 15859.5
64.855, 1531.82, 8.834, 1281.6, 250.216, 15808.2
66.856, 1593.29, 9.18851, 1339.47, 253.816, 15746.7
66.899, 1633.71, 9.42164, 1378.28, 255.432, 15706.3
68.898, 1676.86, 9.6705, 1418.42, 258.448, 15663.1
73.857, 1703.35, 9.82325, 1443.82, 259.536, 15636.6
73.857, 1751.53, 10.1011, 1489.19, 262.336, 15588.5
75.9, 1786.5, 10.3027, 1521.9, 264.592, 15553.5
