Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
4.973, 182.016, 35.1722, 146.104, 35.912, 335.484
4.973, 183.472, 35.4535, 147.184, 36.288, 334.028
4.973, 186.008, 35.9436, 148.768, 37.24, 331.492
5.972, 190.352, 36.783, 151.344, 39.008, 327.148
8.903, 195.376, 37.7538, 155.864, 39.512, 322.124
8.903, 208.552, 40.2999, 167.456, 41.096, 308.948
8.903, 229.336, 44.3161, 185.328, 44.008, 288.164
8.903, 263.72, 50.9604, 213.776, 49.944, 253.78
8.903, 293.344, 56.6848, 240.456, 52.888, 224.156
11.903, 316.832, 61.2236, 261.432, 55.4, 200.668
11.903, 331.864, 64.1283, 272.952, 58.912, 185.636
13.903, 348.352, 67.3144, 289.504, 58.848, 169.148
13.903, 356.488, 68.8866, 298.016, 58.472, 161.012
16.903, 367.12, 70.9411, 305.192, 61.928, 150.38
18.903, 400.824, 77.4539, 341.344, 59.48, 116.676
18.903, 418.84, 80.9353, 356.576, 62.264, 98.66
23.903, 421.408, 81.4315, 359.368, 62.04, 96.092
23.903, 423.424, 81.8211, 358.232, 65.192, 94.076
23.976, 425.296, 82.1828, 360.264, 65.032, 92.204
28.973, 427.2, 82.5507, 361.496, 65.704, 90.3
28.975, 427.928, 82.6914, 364.24, 63.688, 89.572
36.903, 429.208, 82.9387, 367.592, 61.616, 88.292
36.973, 430.384, 83.166, 366.464, 63.92, 87.116
36.974, 430.432, 83.1753, 365.528, 64.904, 87.068
44.904, 431.2, 83.3237, 367.576, 63.624, 86.3
44.972, 431.312, 83.3453, 368.024, 63.288, 86.188
44.975, 431.312, 83.3453, 367.792, 63.52, 86.188
47.975, 431.752, 83.4303, 368.152, 63.6, 85.748
55.903, 431.784, 83.4365, 369.32, 62.464, 85.716
55.972, 431.888, 83.4566, 368.664, 63.224, 85.612
58.973, 431.896, 83.4582, 366.472, 65.424, 85.604
61.972, 431.984, 83.4752, 365.84, 66.144, 85.516
61.974, 432.024, 83.4829, 365.664, 66.36, 85.476
69.904, 432.024, 83.4829, 367.624, 64.4, 85.476
69.972, 432.048, 83.4875, 366.24, 65.808, 85.452
72.973, 432.512, 83.5772, 365.512, 67, 84.988
72.974, 433.92, 83.8493, 365.48, 68.44, 83.58
80.903, 439.016, 84.834, 368.088, 70.928, 78.484
80.903, 449.888, 86.9349, 377.632, 72.256, 67.612
83.972, 453.952, 87.7202, 382.952, 71, 63.548
86.972, 480.384, 92.8278, 401.104, 79.28, 37.116
89.973, 489.264, 94.5438, 409.28, 79.984, 28.236
89.974, 507.2, 98.0097, 420.8, 86.4, 10.3
