Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
0.989, 42.256, 8.16541, 33.2, 9.056, 475.244
1.989, 50.488, 9.75614, 39.712, 10.776, 467.012
1.989, 54.544, 10.5399, 42.744, 11.8, 462.956
2.989, 68.632, 13.2622, 53.52, 15.112, 448.868
2.989, 78.192, 15.1096, 60.12, 18.072, 439.308
3.989, 91.832, 17.7453, 70.192, 21.64, 425.668
3.989, 100.64, 19.4473, 76.88, 23.76, 416.86
4.989, 122.616, 23.6939, 91.896, 30.72, 394.884
4.989, 132.464, 25.5969, 98.056, 34.408, 385.036
5.989, 142.712, 27.5772, 105.128, 37.584, 374.788
5.989, 147.528, 28.5078, 110.336, 37.192, 369.972
6.989, 163.136, 31.5239, 123.928, 39.208, 354.364
6.989, 170.248, 32.8982, 130.496, 39.752, 347.252
7.989, 197.968, 38.2547, 154.152, 43.816, 319.532
7.989, 213.96, 41.3449, 167.616, 46.344, 303.54
8.99, 243.424, 47.0385, 190.432, 52.992, 274.076
8.99, 253.456, 48.977, 201.448, 52.008, 264.044
9.989, 263.52, 50.9217, 211.016, 52.504, 253.98
9.989, 265.768, 51.3561, 213.064, 52.704, 251.732
10.989, 271.424, 52.4491, 218.472, 52.952, 246.076
10.989, 272.704, 52.6964, 219.496, 53.208, 244.796
11.99, 282.4, 54.57, 227.44, 54.96, 235.1
11.99, 290.808, 56.1948, 234.84, 55.968, 226.692
12.989, 323.32, 62.4773, 261.824, 61.496, 194.18
12.989, 334.68, 64.6725, 270.008, 64.672, 182.82
13.989, 348.76, 67.3932, 281.584, 67.176, 168.74
13.989, 350.76, 67.7797, 284.712, 66.048, 166.74
14.989, 356.328, 68.8557, 287.848, 68.48, 161.172
14.989, 358.792, 69.3318, 289.84, 68.952, 158.708
15.989, 373.84, 72.2396, 303.08, 70.76, 143.66
15.989, 377.28, 72.9043, 305.976, 71.304, 140.22
16.99, 386.904, 74.7641, 313.624, 73.28, 130.596
16.99, 387.832, 74.9434, 314.96, 72.872, 129.668
17.989, 391.008, 75.5571, 317.088, 73.92, 126.492
17.989, 392.08, 75.7643, 318, 74.08, 125.42
18.989, 403.36, 77.944, 327.504, 75.856, 114.14
18.989, 409.496, 79.1297, 333.44, 76.056, 108.004
19.989, 423.72, 81.8783, 346.504, 77.216, 93.78
19.989, 426.184, 82.3544, 347.928, 78.256, 91.316
20.989, 441.688, 85.3503, 361.88, 79.808, 75.812
20.989, 441.96, 85.4029, 362.144, 79.816, 75.54
21.989, 442.008, 85.4122, 362.256, 79.752, 75.492
21.989, 442.008, 85.4122, 362.168, 79.84, 75.492
22.989, 442.008, 85.4122, 362.08, 79.928, 75.492
22.989, 442.008, 85.4122, 362.08, 79.928, 75.492
23.989, 442.008, 85.4122, 362.08, 79.928, 75.492
23.989, 442.008, 85.4122, 362.08, 79.928, 75.492
24.989, 442.008, 85.4122, 362.08, 79.928, 75.492
24.989, 442.008, 85.4122, 362.08, 79.928, 75.492
25.989, 442.008, 85.4122, 362.08, 79.928, 75.492
25.989, 442.008, 85.4122, 362.08, 79.928, 75.492
26.989, 442.008, 85.4122, 362.08, 79.928, 75.492
26.989, 442.008, 85.4122, 362.08, 79.928, 75.492
27.989, 442.008, 85.4122, 362.08, 79.928, 75.492
27.989, 442.008, 85.4122, 362.08, 79.928, 75.492
28.989, 442.008, 85.4122, 362.08, 79.928, 75.492
28.989, 442.008, 85.4122, 362.08, 79.928, 75.492
29.989, 442.008, 85.4122, 362.08, 79.928, 75.492
29.989, 442.008, 85.4122, 362.08, 79.928, 75.492
30.989, 442.008, 85.4122, 362.08, 79.928, 75.492
30.989, 442.008, 85.4122, 362.08, 79.928, 75.492
