Goal x, Goal y, Goal z, Planner
-3.17698, 5.08796, 1.3, racer
-2.94911, 5.0064, 1.29884, racer
-2.7351, 5.04885, 1.30022, racer
-2.72764, 5.0523, 1.29986, racer
-2.85934, 4.78783, 1.30004, racer
-3.09588, 4.51378, 1.44204, racer
-4.04557, 3.81385, 2.22958, racer
-4.26288, 3.3484, 2.44291, racer
-4.0504, 2.14884, 2.19739, racer
-4.37371, 1.54643, 2.40523, racer
-4.2496, 1.7877, 1.99437, racer
-3.9297, 1.84053, 1.17759, racer
-3.51834, 2.30376, 1.32558, racer
-2.83446, 3.39181, 1.98728, racer
-2.44052, 4.13312, 2.15835, racer
-2.29405, 4.38257, 2.1533, racer
-1.92092, 3.59652, 2.27871, racer
-1.51645, 2.3831, 2.02866, racer
