Iteration, Path length, Time, Planning, Flying
1, 0.099711, 0.92, 0.43, 0.48
2, 0.440259, 1.92, 0.45, 1.46
3, 0.758241, 2.92, 0.47, 2.44
4, 1.06412, 3.92, 0.49, 3.42
5, 1.19823, 4.92, 0.81, 4.1
6, 1.33723, 5.92, 1.17, 4.74
7, 2.24957, 6.92, 1.17, 5.74
8, 3.45568, 7.92, 1.17, 6.74
9, 4.01095, 8.92, 1.19, 7.72
10, 4.6985, 9.92, 1.19, 8.72
11, 5.56786, 10.92, 1.19, 9.72
12, 6.71984, 11.92, 1.19, 10.72
13, 7.21259, 12.92, 1.19, 11.72
14, 8.00302, 13.92, 1.19, 12.72
15, 9.23203, 14.92, 1.21, 13.7
16, 9.98775, 15.92, 1.21, 14.7
17, 10.8414, 16.92, 1.23, 15.68
18, 11.7773, 17.92, 1.23, 16.68
19, 12.8541, 18.92, 1.23, 17.68
20, 13.9012, 19.92, 1.23, 18.68
21, 14.6455, 20.92, 1.25, 19.66
22, 15.1954, 21.92, 1.27, 20.64
23, 16.4031, 22.92, 1.27, 21.64
24, 17.3973, 23.92, 1.27, 22.64
25, 18.5682, 24.92, 1.31, 23.6
26, 19.362, 25.92, 1.31, 24.6
27, 20.7444, 26.92, 1.31, 25.6
28, 21.6632, 27.92, 1.33, 26.58
29, 22.3898, 28.92, 1.33, 27.58
30, 23.3384, 29.92, 1.33, 28.58
31, 24.3182, 30.92, 1.33, 29.58
32, 25.0264, 31.92, 1.33, 30.58
33, 26.0651, 32.92, 1.35, 31.56
34, 27.0481, 33.92, 1.37, 32.54
35, 27.4365, 34.92, 1.37, 33.54
36, 28.4369, 35.92, 1.37, 34.54
37, 29.0125, 36.92, 1.39, 35.52
38, 30.0204, 37.92, 1.39, 36.52
39, 31.1206, 38.92, 1.39, 37.52
40, 32.0386, 39.92, 1.39, 38.52
41, 33.1806, 40.92, 1.39, 39.52
42, 33.9607, 41.92, 1.41, 40.5
43, 34.7382, 42.92, 1.41, 41.5
44, 35.6258, 43.92, 1.41, 42.5
45, 36.3587, 44.92, 1.43, 43.48
46, 37.1825, 45.92, 1.43, 44.48
47, 38.1832, 46.92, 1.45, 45.46
48, 39.2702, 47.92, 1.47, 46.44
49, 40.2791, 48.92, 1.47, 47.44
50, 40.946, 49.92, 1.49, 48.42
51, 41.674, 50.92, 1.51, 49.4
52, 42.675, 51.92, 1.51, 50.4
53, 43.621, 52.92, 1.51, 51.4
54, 44.3232, 53.92, 1.51, 52.4
55, 44.922, 54.92, 1.53, 53.38
56, 46.0303, 55.92, 1.55, 54.36
57, 46.9715, 56.92, 1.55, 55.36
