Iteration, Path length, Time, Planning, Flying
1, 0.0227161, 0.939, 0.734, 0.2
2, 0.22565, 1.94, 0.734, 1.201
3, 0.601877, 2.94, 0.734, 2.202
4, 1.39717, 3.942, 0.754, 3.188
5, 2.03033, 4.94, 0.794, 4.141
6, 2.97917, 5.939, 0.81, 5.125
7, 3.40177, 6.939, 0.81, 6.104
8, 3.54554, 7.939, 0.846, 7.09
9, 3.54659, 8.941, 1.843, 7.09
10, 3.63044, 9.941, 2.325, 7.608
11, 4.36052, 10.94, 2.325, 8.61
12, 5.47835, 11.941, 2.325, 9.61
13, 6.27536, 12.94, 2.344, 10.59
14, 7.01904, 13.94, 2.344, 11.591
15, 8.00059, 14.94, 2.364, 12.57
16, 8.82432, 15.94, 2.364, 13.569
17, 10.0147, 16.94, 2.364, 14.571
18, 10.5892, 17.941, 2.364, 15.574
19, 11.7948, 18.939, 2.364, 16.569
20, 13.1425, 19.939, 2.364, 17.569
21, 13.82, 20.94, 2.364, 18.569
22, 15.0482, 21.941, 2.364, 19.571
23, 16.1062, 22.939, 2.364, 20.571
24, 16.4424, 23.941, 2.419, 21.518
25, 16.8328, 24.94, 2.954, 21.979
26, 17.2355, 25.939, 3.196, 22.739
27, 18.1369, 26.94, 3.196, 23.738
28, 19.085, 27.939, 3.196, 24.739
29, 20.3834, 28.941, 3.216, 25.72
30, 21.1098, 29.94, 3.216, 26.72
31, 21.9864, 30.94, 3.234, 27.699
32, 22.6321, 31.94, 3.234, 28.7
33, 23.6126, 32.941, 3.251, 29.684
34, 24.4924, 33.939, 3.251, 30.684
35, 24.8757, 34.94, 3.272, 31.662
36, 25.9268, 35.939, 3.272, 32.641
37, 26.6867, 36.94, 3.293, 33.641
38, 27.5935, 37.94, 3.293, 34.641
39, 28.6333, 38.941, 3.293, 35.642
40, 29.8176, 39.939, 3.293, 36.64
41, 30.5723, 40.939, 3.293, 37.64
42, 31.0457, 41.941, 3.293, 38.641
43, 32.2623, 42.94, 3.293, 39.641
44, 33.044, 43.94, 3.293, 40.64
45, 33.7605, 44.939, 3.293, 41.642
46, 34.3788, 45.94, 3.293, 42.645
47, 35.5251, 46.94, 3.293, 43.641
48, 36.3815, 47.94, 3.293, 44.642
49, 36.963, 48.939, 3.308, 45.628
50, 38.0306, 49.94, 3.308, 46.626
51, 39.1038, 50.94, 3.308, 47.625
52, 39.6937, 51.94, 3.308, 48.628
53, 40.6082, 52.942, 3.308, 49.627
54, 41.2975, 53.941, 3.326, 50.608
55, 41.7492, 54.941, 3.326, 51.609
56, 42.554, 55.939, 3.326, 52.61
57, 43.5612, 56.94, 3.326, 53.609
58, 44.5019, 57.94, 3.343, 54.59
59, 45.2414, 58.939, 3.343, 55.59
