Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
3.998, 191.864, 19.578, 157.048, 34.816, 788.136
11, 217.92, 22.2367, 179.48, 38.44, 762.08
13.98, 217.92, 22.2367, 179.536, 38.384, 762.08
33.936, 217.92, 22.2367, 179.576, 38.344, 762.08
34.048, 217.92, 22.2367, 179.576, 38.344, 762.08
48.96, 217.92, 22.2367, 179.576, 38.344, 762.08
52.999, 217.92, 22.2367, 179.688, 38.232, 762.08
66.96, 217.92, 22.2367, 179.688, 38.232, 762.08
69.049, 217.92, 22.2367, 179.776, 38.144, 762.08
75.97, 217.92, 22.2367, 179.776, 38.144, 762.08
86.048, 217.92, 22.2367, 179.648, 38.272, 762.08
94.048, 217.92, 22.2367, 179.68, 38.24, 762.08
105.975, 217.92, 22.2367, 179.72, 38.2, 762.08
115.999, 217.92, 22.2367, 179.72, 38.2, 762.08
125, 217.92, 22.2367, 179.72, 38.2, 762.08
132.977, 217.92, 22.2367, 179.624, 38.296, 762.08
144, 217.92, 22.2367, 179.48, 38.44, 762.08
152.999, 217.92, 22.2367, 179.512, 38.408, 762.08
158.999, 217.92, 22.2367, 179.48, 38.44, 762.08
171, 217.92, 22.2367, 179.48, 38.44, 762.08
178.976, 217.92, 22.2367, 179.48, 38.44, 762.08
189.999, 217.92, 22.2367, 179.68, 38.24, 762.08
195.999, 217.92, 22.2367, 179.576, 38.344, 762.08
207.999, 217.92, 22.2367, 179.552, 38.368, 762.08
216, 217.92, 22.2367, 179.568, 38.352, 762.08
222.975, 217.92, 22.2367, 179.568, 38.352, 762.08
229.999, 217.92, 22.2367, 179.456, 38.464, 762.08
239.975, 217.92, 22.2367, 179.456, 38.464, 762.08
246.998, 217.92, 22.2367, 179.576, 38.344, 762.08
261.936, 217.92, 22.2367, 179.576, 38.344, 762.08
264, 217.92, 22.2367, 179.576, 38.344, 762.08
274.976, 217.92, 22.2367, 179.616, 38.304, 762.08
286.002, 217.92, 22.2367, 179.616, 38.304, 762.08
