Iteration, Path length, Time, Planning, Flying
1, 0.0894038, 0.936, 0.442, 0.481
2, 0.526665, 1.936, 0.741, 1.181
3, 0.541279, 2.936, 1.742, 1.181
4, 0.690668, 3.936, 2.281, 1.642
5, 1.90166, 4.936, 2.281, 2.643
6, 3.12936, 5.937, 2.281, 3.643
7, 3.72184, 6.937, 2.281, 4.643
8, 4.4666, 7.936, 2.281, 5.644
9, 5.66255, 8.936, 2.281, 6.641
10, 6.3601, 9.936, 2.281, 7.643
11, 7.38228, 10.937, 2.281, 8.643
12, 7.98314, 11.936, 2.281, 9.641
13, 9.30687, 12.937, 2.301, 10.623
14, 10.1483, 13.937, 2.301, 11.623
15, 11.783, 14.936, 2.301, 12.625
16, 12.8049, 15.936, 2.301, 13.623
17, 13.7151, 16.936, 2.301, 14.623
18, 15.4171, 17.937, 2.301, 15.623
19, 16.6864, 18.937, 2.301, 16.622
20, 17.5634, 19.936, 2.301, 17.624
21, 18.781, 20.937, 2.301, 18.624
22, 20.0606, 21.936, 2.301, 19.622
23, 20.6352, 22.936, 2.322, 20.602
24, 21.2706, 23.936, 2.641, 21.283
25, 21.2796, 24.936, 3.64, 21.283
26, 21.5203, 25.937, 4.102, 21.823
27, 22.5846, 26.937, 4.102, 22.822
28, 23.2271, 27.937, 4.122, 23.802
29, 23.9574, 28.936, 4.122, 24.8
30, 24.6739, 29.936, 4.122, 25.802
31, 24.9832, 30.936, 4.144, 26.781
32, 25.948, 31.936, 4.144, 27.78
33, 27.3193, 32.936, 4.164, 28.76
34, 28.0302, 33.936, 4.164, 29.759
35, 28.6711, 34.937, 4.164, 30.759
36, 29.275, 35.936, 4.585, 31.339
37, 29.2838, 36.937, 5.584, 31.339
38, 29.6231, 37.936, 5.983, 31.941
39, 30.6808, 38.936, 5.983, 32.941
40, 31.6051, 39.936, 5.983, 33.942
41, 32.305, 40.936, 5.983, 34.941
42, 33.4111, 41.937, 5.983, 35.941
43, 33.6056, 42.937, 6.084, 36.84
44, 34.4381, 43.936, 6.084, 37.841
45, 35.3008, 44.936, 6.084, 38.84
46, 36.2348, 45.937, 6.084, 39.841
47, 36.8853, 46.936, 6.084, 40.84
48, 37.8239, 47.937, 6.084, 41.838
49, 38.745, 48.936, 6.084, 42.841
50, 39.3208, 49.937, 6.084, 43.841
51, 40.5554, 50.936, 6.084, 44.84
52, 41.28, 51.937, 6.084, 45.841
53, 42.5696, 52.936, 6.084, 46.839
54, 43.4668, 53.937, 6.105, 47.818
55, 44.2258, 54.937, 6.105, 48.819
56, 45.4364, 55.936, 6.105, 49.819
57, 46.1297, 56.937, 6.105, 50.819
58, 47.0626, 57.937, 6.105, 51.819
59, 48.0127, 58.936, 6.105, 52.817
60, 48.9163, 59.936, 6.129, 53.793
61, 49.9616, 60.937, 6.129, 54.795
62, 50.7512, 61.936, 6.129, 55.796
63, 51.7252, 62.936, 6.148, 56.777
64, 52.3924, 63.937, 6.148, 57.776
65, 53.2894, 64.936, 6.148, 58.775
66, 54.2126, 65.936, 6.148, 59.776
67, 55.3567, 66.936, 6.148, 60.776
68, 55.8229, 67.936, 6.148, 61.777
69, 56.839, 68.936, 6.148, 62.775
70, 57.4814, 69.936, 6.148, 63.776
71, 59.2268, 70.936, 6.148, 64.776
