Iteration, Path length, Time, Planning, Flying
1, 0, 0.89, 0.88, 0
2, 0, 1.89, 1.88, 0
3, 0, 2.89, 2.88, 0
4, 0.000814557, 3.89, 3.88, 0
5, 0.361973, 4.89, 4.08, 0.8
6, 0.932923, 5.89, 4.46, 1.42
7, 1.78467, 6.89, 4.76, 2.12
8, 2.867, 7.89, 5.06, 2.82
9, 3.93823, 8.89, 5.46, 3.42
10, 5.09746, 9.89, 5.6, 4.28
11, 5.60586, 10.89, 5.86, 5.02
12, 6.20145, 11.89, 5.96, 5.92
13, 6.90561, 12.89, 6.44, 6.44
14, 7.97723, 13.89, 6.86, 7.02
15, 9.37146, 14.89, 7.16, 7.72
16, 10.6265, 15.89, 7.46, 8.42
17, 11.5005, 16.89, 7.96, 8.92
18, 12.869, 17.89, 8.12, 9.76
19, 14.1341, 18.89, 8.36, 10.52
20, 15.3458, 19.89, 8.52, 11.36
21, 15.9917, 20.89, 8.92, 11.96
22, 16.6364, 21.89, 9.22, 12.66
23, 17.7718, 22.89, 9.22, 13.66
24, 18.5073, 23.89, 9.42, 14.46
25, 19.15, 24.89, 9.42, 15.46
26, 20.1984, 25.89, 9.66, 16.22
27, 21.902, 26.89, 9.66, 17.22
28, 23.6053, 27.89, 9.74, 18.14
29, 25.0403, 28.89, 9.92, 18.96
30, 26.3921, 29.89, 10.14, 19.74
31, 27.7506, 30.89, 10.18, 20.7
32, 29.0676, 31.89, 10.2, 21.68
33, 30.2566, 32.89, 10.24, 22.64
34, 31.8891, 33.89, 10.26, 23.62
35, 33.3646, 34.89, 10.3, 24.58
36, 35.0204, 35.89, 10.3, 25.58
37, 36.0401, 36.89, 10.34, 26.54
38, 37.354, 37.89, 10.34, 27.54
39, 38.7836, 38.89, 10.36, 28.52
40, 40.2979, 39.89, 10.36, 29.52
41, 41.7552, 40.89, 10.36, 30.52
42, 42.6417, 41.89, 10.36, 31.52
43, 43.8147, 42.89, 10.38, 32.5
44, 45.3904, 43.89, 10.4, 33.48
45, 46.8601, 44.89, 10.42, 34.46
46, 48.4099, 45.89, 10.42, 35.46
47, 49.9795, 46.89, 10.42, 36.46
48, 51.8524, 47.89, 10.46, 37.42
49, 53.5037, 48.89, 10.46, 38.42
50, 55.0887, 49.89, 10.48, 39.4
51, 56.68, 50.89, 10.48, 40.4
52, 58.0345, 51.89, 10.48, 41.4
53, 59.2704, 52.89, 10.48, 42.4
54, 59.9679, 53.89, 10.48, 43.4
55, 61.424, 54.89, 10.5, 44.38
56, 62.8074, 55.89, 10.54, 45.34
57, 63.2756, 56.89, 10.54, 46.34
58, 64.857, 57.89, 10.54, 47.34
59, 66.742, 58.89, 10.54, 48.34
60, 68.5422, 59.89, 10.54, 49.34
61, 70.2141, 60.89, 10.54, 50.34
62, 71.8228, 61.89, 10.54, 51.34
63, 73.4283, 62.89, 10.56, 52.32
64, 75.2071, 63.89, 10.56, 53.32
65, 76.7893, 64.89, 10.56, 54.32
66, 78.4015, 65.89, 10.56, 55.32
67, 79.8422, 66.89, 10.58, 56.3
68, 81.3894, 67.89, 10.58, 57.3
69, 83.0719, 68.89, 10.6, 58.28
70, 84.6428, 69.89, 10.64, 59.24
71, 86.4556, 70.89, 10.66, 60.22
72, 87.6478, 71.89, 10.66, 61.22
73, 88.4711, 72.89, 10.84, 62.04
74, 89.4222, 73.89, 11.2, 62.68
75, 90.862, 74.89, 11.4, 63.48
76, 92.5797, 75.89, 11.4, 64.48
77, 94.5599, 76.89, 11.44, 65.44
78, 96.0344, 77.89, 11.52, 66.36
79, 97.2273, 78.89, 11.52, 67.36
80, 98.593, 79.89, 11.6, 68.28
81, 100.286, 80.89, 11.64, 69.24
82, 101.673, 81.89, 11.78, 70.1
83, 102.966, 82.89, 11.84, 71.04
84, 104.061, 83.89, 11.88, 72
85, 104.968, 84.89, 11.9, 72.98
86, 105.861, 85.89, 11.9, 73.98
87, 107.354, 86.89, 11.92, 74.96
88, 109.263, 87.89, 12.02, 75.86
89, 111.199, 88.89, 12.08, 76.8
90, 112.96, 89.89, 12.14, 77.74
91, 114.346, 90.89, 12.18, 78.7
92, 115.541, 91.89, 12.32, 79.56
93, 117.054, 92.89, 12.36, 80.52
94, 118.864, 93.89, 12.36, 81.52
95, 120.607, 94.89, 12.38, 82.5
96, 122.237, 95.89, 12.38, 83.5
97, 123.862, 96.89, 12.4, 84.48
98, 125.454, 97.89, 12.4, 85.48
99, 127.23, 98.89, 12.4, 86.48
100, 128.971, 99.89, 12.42, 87.46
101, 130.484, 100.89, 12.48, 88.4
102, 132.344, 101.89, 12.5, 89.38
103, 134.124, 102.89, 12.5, 90.38
104, 135.687, 103.89, 12.5, 91.38
105, 137.254, 104.89, 12.56, 92.32
106, 138.823, 105.89, 12.58, 93.3
107, 140.373, 106.89, 12.58, 94.3
108, 141.931, 107.89, 12.58, 95.3
109, 143.673, 108.89, 12.58, 96.3
110, 145.546, 109.89, 12.6, 97.28
111, 147.302, 110.89, 12.64, 98.24
112, 148.902, 111.89, 12.66, 99.22
113, 150.424, 112.89, 12.74, 100.14
114, 152.039, 113.89, 12.78, 101.1
115, 153.699, 114.89, 12.78, 102.1
116, 155.32, 115.89, 12.82, 103.06
117, 156.871, 116.89, 12.88, 104
118, 158.367, 117.89, 12.94, 104.94
119, 160.254, 118.89, 13.04, 105.84
120, 162.422, 119.89, 13.08, 106.8
121, 164.114, 120.89, 13.18, 107.7
122, 165.739, 121.89, 13.28, 108.6
123, 167.417, 122.89, 13.3, 109.58
124, 168.969, 123.89, 13.38, 110.5
125, 170.516, 124.89, 13.46, 111.42
126, 172.178, 125.89, 13.48, 112.4
127, 173.685, 126.89, 13.56, 113.32
128, 174.907, 127.89, 13.68, 114.2
129, 175.622, 128.89, 13.7, 115.18
130, 176.17, 129.89, 13.74, 116.14
131, 177.506, 130.89, 13.84, 117.04
132, 179.364, 131.89, 13.92, 117.96
133, 180.938, 132.89, 13.92, 118.96
134, 181.911, 133.89, 13.92, 119.96
135, 182.362, 134.89, 13.94, 120.94
136, 183.391, 135.89, 13.94, 121.94
137, 185.334, 136.89, 14, 122.88
138, 186.943, 137.89, 14.14, 123.74
139, 188.368, 138.89, 14.28, 124.6
140, 189.717, 139.89, 14.28, 125.6
141, 191.08, 140.89, 14.38, 126.5
142, 191.94, 141.89, 14.44, 127.44
143, 192.317, 142.89, 14.54, 128.34
144, 193.15, 143.89, 14.58, 129.3
145, 194.766, 144.89, 14.6, 130.28
146, 195.467, 145.89, 14.66, 131.22
147, 196.055, 146.89, 14.74, 132.14
148, 196.605, 147.89, 14.82, 133.06
149, 197.172, 148.89, 14.96, 133.92
150, 198.225, 149.89, 15, 134.88
151, 199.525, 150.89, 15, 135.88
152, 200.338, 151.89, 15.06, 136.82
153, 200.906, 152.89, 15.1, 137.78
154, 202.133, 153.89, 15.14, 138.74
155, 203.745, 154.89, 15.24, 139.64
