Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.93, 209.296, 0.930204, 156.776, 52.52, 22290.7
28.9, 311.96, 1.38649, 228.896, 83.064, 22188
61.9, 376.264, 1.67228, 280.104, 96.16, 22123.7
94.9, 482.272, 2.14343, 359.288, 122.984, 22017.7
127.9, 594.408, 2.64181, 445.496, 148.912, 21905.6
160.9, 700.84, 3.11484, 532.784, 168.056, 21799.2
196.93, 772.984, 3.43548, 588.992, 183.992, 21727
227.9, 813.296, 3.61465, 623.368, 189.928, 21686.7
261.9, 848.616, 3.77163, 656.032, 192.584, 21651.4
297.93, 914.248, 4.06332, 697.8, 216.448, 21585.8
331.93, 989.488, 4.39772, 760.304, 229.184, 21510.5
365.93, 1075.7, 4.78091, 825.376, 250.328, 21424.3
399.93, 1150.42, 5.113, 896.12, 254.304, 21349.6
431.9, 1187.98, 5.27993, 925.472, 262.512, 21312
468.93, 1213.9, 5.39509, 951.712, 262.184, 21286.1
500.9, 1285.18, 5.71189, 1020.33, 264.848, 21214.8
537.93, 1302.45, 5.78866, 1037.42, 265.024, 21197.6
571.93, 1346.05, 5.98244, 1070.73, 275.32, 21154
603.9, 1394.26, 6.19669, 1110.74, 283.512, 21105.7
637.9, 1473.47, 6.54876, 1178.63, 294.84, 21026.5
672.9, 1606.54, 7.14016, 1290.22, 316.312, 20893.5
707.9, 1627.71, 7.23428, 1308.28, 319.432, 20872.3
742.9, 1661.28, 7.38347, 1337.15, 324.128, 20838.7
776.9, 1733.17, 7.70297, 1399.69, 333.48, 20766.8
813.93, 1790.94, 7.95972, 1450.76, 340.176, 20709.1
845.9, 1810.11, 8.04494, 1466.45, 343.664, 20689.9
880.9, 1871.11, 8.31605, 1525.18, 345.928, 20628.9
917.93, 1964.86, 8.73269, 1610.72, 354.136, 20535.1
949.9, 2043.26, 9.08114, 1678.62, 364.64, 20456.7
987.93, 2095.57, 9.31364, 1728.6, 366.968, 20404.4
1023.93, 2240.47, 9.95765, 1852.74, 387.736, 20259.5
1056.9, 2279.18, 10.1297, 1888.62, 390.568, 20220.8
1094.93, 2361.78, 10.4968, 1965.46, 396.32, 20138.2
1130.93, 2475.74, 11.0033, 2065.82, 409.92, 20024.3
1163.9, 2598.18, 11.5475, 2184.78, 413.4, 19901.8
1199.9, 2684.22, 11.9299, 2263.24, 420.984, 19815.8
1234.9, 2937.21, 13.0543, 2494.49, 442.72, 19562.8
1270.9, 3230.86, 14.3594, 2773.86, 457.008, 19269.1
1306.9, 3415.49, 15.1799, 2951.59, 463.896, 19084.5
1342.9, 3516.75, 15.63, 3044.94, 471.816, 18983.2
1378.9, 3616.26, 16.0723, 3130.56, 485.704, 18883.7
1414.9, 3639.56, 16.1758, 3150.53, 489.032, 18860.4
1453.93, 3724.75, 16.5545, 3231.17, 493.584, 18775.2
1489.93, 3822.1, 16.9871, 3319.82, 502.28, 18677.9
1525.93, 3849.11, 17.1072, 3345.99, 503.12, 18650.9
1561.93, 3941.26, 17.5167, 3438.01, 503.256, 18558.7
1597.93, 4126.29, 18.3391, 3618.77, 507.52, 18373.7
1634.93, 4227.94, 18.7909, 3717.72, 510.224, 18272.1
1670.93, 4308.16, 19.1474, 3796.61, 511.552, 18191.8
1704.9, 4404.48, 19.5755, 3893.1, 511.384, 18095.5
1743.93, 4534.96, 20.1554, 4015.11, 519.848, 17965
1777.9, 4644.85, 20.6438, 4123.66, 521.192, 17855.2
1813.9, 4749.01, 21.1067, 4216.34, 532.672, 17751
1852.93, 5010.4, 22.2684, 4443.58, 566.824, 17489.6
1886.9, 5168.3, 22.9702, 4591.34, 576.96, 17331.7
1923.9, 5347.94, 23.7686, 4752.71, 595.224, 17152.1
