Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.86, 220.72, 0.980978, 166.68, 54.04, 22279.3
71.86, 426.84, 1.89707, 323.648, 103.192, 22073.2
144.86, 518.072, 2.30254, 395.24, 122.832, 21981.9
216.86, 694.904, 3.08846, 530.136, 164.768, 21805.1
295.86, 826.952, 3.67534, 634.84, 192.112, 21673
370.86, 1012.69, 4.50084, 776.424, 236.264, 21487.3
453.86, 1169.93, 5.19968, 899.192, 270.736, 21330.1
532.86, 1274.26, 5.66336, 991.792, 282.464, 21225.7
610.86, 1377.59, 6.12263, 1073.53, 304.064, 21122.4
688.86, 1455.16, 6.46738, 1133.18, 321.976, 21044.8
774.86, 1622.41, 7.2107, 1271.66, 350.744, 20877.6
855.86, 1717.36, 7.63271, 1343.88, 373.48, 20782.6
936.86, 1778.85, 7.90599, 1394.66, 384.184, 20721.2
1027.86, 1912.38, 8.49945, 1512.46, 399.912, 20587.6
1111.86, 2052.72, 9.1232, 1650.1, 402.616, 20447.3
1193.86, 2458.76, 10.9278, 2037.87, 420.888, 20041.2
1283.86, 2639.5, 11.7311, 2209.76, 429.744, 19860.5
1367.86, 2917.98, 12.9688, 2476.18, 441.792, 19582
1458.86, 3133.9, 13.9285, 2684.58, 449.328, 19366.1
1545.86, 3443.97, 15.3065, 2980.98, 462.984, 19056
1638.86, 3738.9, 16.6173, 3246.42, 492.48, 18761.1
1727.86, 4199.46, 18.6643, 3669.19, 530.272, 18300.5
1827.86, 4490.2, 19.9564, 3932.26, 557.944, 18009.8
1919.86, 4698.17, 20.8807, 4125.23, 572.936, 17801.8
2020.86, 4915.1, 21.8449, 4332.79, 582.312, 17584.9
2117.86, 5191.93, 23.0752, 4569.54, 622.392, 17308.1
2212.86, 5346.58, 23.7626, 4707.93, 638.648, 17153.4
2312.86, 5482.74, 24.3678, 4840.72, 642.024, 17017.3
2408.86, 5676.18, 25.2274, 5022.6, 653.576, 16823.8
2512.86, 5747.94, 25.5464, 5091.38, 656.56, 16752.1
2611.86, 5865, 26.0667, 5205.38, 659.616, 16635
2710.86, 5894.87, 26.1994, 5238.5, 656.376, 16605.1
2810.86, 5993.79, 26.6391, 5336.95, 656.84, 16506.2
2914.86, 6158.91, 27.3729, 5485.31, 673.6, 16341.1
3012.9, 6286.76, 27.9412, 5597.44, 689.32, 16213.2
3117.86, 6411.03, 28.4935, 5711.64, 699.392, 16089
3223.86, 6554, 29.1289, 5848.98, 705.024, 15946
3322.9, 6734.25, 29.93, 6009.06, 725.184, 15765.8
3430.86, 6795.32, 30.2014, 6068.02, 727.296, 15704.7
