Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.51, 589.824, 2.62144, 513.752, 76.072, 21910.2
122.85, 1046.79, 4.65241, 926.496, 120.296, 21453.2
254.85, 1590.27, 7.06788, 1447.21, 143.064, 20909.7
394.5, 2092.15, 9.29845, 1911.45, 180.704, 20407.8
550.5, 2475.57, 11.0025, 2243.59, 231.976, 20024.4
710.36, 3077.99, 13.68, 2770.05, 307.944, 19422
896.49, 3552.42, 15.7885, 3231.86, 320.552, 18947.6
1076.49, 3696.39, 16.4284, 3365.44, 330.952, 18803.6
1258.49, 3887.35, 17.2771, 3540.1, 347.256, 18612.6
1438.83, 4052.56, 18.0114, 3686.82, 365.744, 18447.4
1626.83, 4299.93, 19.1108, 3905.81, 394.12, 18200.1
1811.36, 4480.08, 19.9115, 4066.78, 413.304, 18019.9
2007.51, 4585.22, 20.3787, 4166.95, 418.264, 17914.8
2203.51, 4807.14, 21.365, 4356.8, 450.336, 17692.9
2414.85, 5128.09, 22.7915, 4623.65, 504.44, 17371.9
2609.51, 5343.57, 23.7492, 4812.98, 530.584, 17156.4
2819.83, 5679.34, 25.2415, 5111.42, 567.92, 16820.7
3037.51, 5822.47, 25.8777, 5239.88, 582.592, 16677.5
3256.36, 6075.43, 27.0019, 5443.99, 631.44, 16424.6
