Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
2.84, 57.2, 0.254222, 45.584, 11.616, 22442.8
5.81, 73.312, 0.325831, 57.696, 15.616, 22426.7
5.81, 88.56, 0.3936, 68.768, 19.792, 22411.4
5.84, 100.296, 0.44576, 79.336, 20.96, 22399.7
5.84, 125.144, 0.556196, 98.12, 27.024, 22374.9
8.84, 152.48, 0.677689, 119.568, 32.912, 22347.5
11.86, 186.232, 0.827698, 146.088, 40.144, 22313.8
11.86, 225.96, 1.00427, 176.288, 49.672, 22274
16.81, 270.072, 1.20032, 216.88, 53.192, 22229.9
16.86, 299.344, 1.33042, 236.816, 62.528, 22200.7
16.86, 313.912, 1.39516, 247.504, 66.408, 22186.1
18.84, 332.544, 1.47797, 262.048, 70.496, 22167.5
21.86, 365.8, 1.62578, 289.32, 76.48, 22134.2
21.86, 403.624, 1.79388, 316.592, 87.032, 22096.4
21.86, 435.96, 1.9376, 339.16, 96.8, 22064
23.84, 470.696, 2.09198, 363.064, 107.632, 22029.3
23.84, 518.96, 2.30649, 399.424, 119.536, 21981
28.84, 563.616, 2.50496, 431.928, 131.688, 21936.4
31.86, 598.464, 2.65984, 462.136, 136.328, 21901.5
34.81, 651.456, 2.89536, 505.656, 145.8, 21848.5
34.86, 713.184, 3.16971, 559.504, 153.68, 21786.8
37.81, 741.28, 3.29458, 583.632, 157.648, 21758.7
37.81, 791.736, 3.51883, 624.048, 167.688, 21708.3
37.81, 823.192, 3.65863, 650.336, 172.856, 21676.8
39.84, 860.072, 3.82254, 679.2, 180.872, 21639.9
42.86, 907.384, 4.03282, 720.656, 186.728, 21592.6
44.86, 948.944, 4.21753, 753.904, 195.04, 21551.1
46.86, 1005.55, 4.46912, 801.496, 204.056, 21494.4
46.86, 1050.54, 4.66908, 841.28, 209.264, 21449.5
51.81, 1094.93, 4.86635, 876.6, 218.328, 21405.1
51.81, 1149.22, 5.10766, 919.28, 229.944, 21350.8
53.86, 1194.65, 5.30955, 958.008, 236.64, 21305.4
56.81, 1229.3, 5.46354, 986.328, 242.968, 21270.7
56.81, 1245.13, 5.5339, 1000.36, 244.768, 21254.9
56.81, 1276.41, 5.67292, 1025.64, 250.768, 21223.6
61.81, 1311.3, 5.82798, 1054.2, 257.096, 21188.7
61.81, 1371.24, 6.0944, 1102.14, 269.104, 21128.8
63.86, 1415.91, 6.29294, 1139.21, 276.704, 21084.1
63.86, 1482.32, 6.58809, 1197.1, 285.216, 21017.7
65.84, 1519.62, 6.75388, 1229.29, 290.336, 20980.4
68.86, 1565.3, 6.95687, 1272.57, 292.728, 20934.7
71.81, 1611.58, 7.16256, 1313.14, 298.432, 20888.4
71.81, 1635.57, 7.26919, 1334.93, 300.64, 20864.4
71.81, 1655.63, 7.35836, 1351.14, 304.488, 20844.4
73.84, 1690.42, 7.51296, 1378.76, 311.656, 20809.6
76.86, 1744.23, 7.75214, 1425.1, 319.128, 20755.8
79.81, 1800.13, 8.00057, 1474.54, 325.584, 20699.9
79.86, 1849.42, 8.21963, 1518.06, 331.36, 20650.6
79.86, 1889.6, 8.39822, 1552.75, 336.848, 20610.4
81.84, 1931.82, 8.58585, 1583.81, 348.008, 20568.2
84.86, 1976.28, 8.78347, 1623.89, 352.392, 20523.7
84.86, 2021.75, 8.98556, 1663.91, 357.84, 20478.2
86.84, 2048.1, 9.10268, 1687.45, 360.656, 20451.9
89.86, 2104.7, 9.3542, 1728.25, 376.448, 20395.3
92.81, 2148.23, 9.5477, 1765.35, 382.88, 20351.8
92.81, 2201.54, 9.78464, 1813.5, 388.04, 20298.5
94.86, 2262.46, 10.0554, 1865.3, 397.168, 20237.5
94.86, 2308.23, 10.2588, 1906.26, 401.968, 20191.8
96.84, 2345.14, 10.4228, 1937.74, 407.4, 20154.9
98.84, 2402.63, 10.6784, 1984.78, 417.848, 20097.4
98.84, 2456.01, 10.9156, 2032.22, 423.792, 20044
103.86, 2515.17, 11.1785, 2087.01, 428.16, 19984.8
106.81, 2549.88, 11.3328, 2115.8, 434.08, 19950.1
108.81, 2580.23, 11.4677, 2144.14, 436.096, 19919.8
108.86, 2612.61, 11.6116, 2170.46, 442.144, 19887.4
108.86, 2642.15, 11.7429, 2192.96, 449.192, 19857.8
110.84, 2676.02, 11.8934, 2218.56, 457.456, 19824
113.86, 2720.84, 12.0926, 2258.19, 462.648, 19779.2
113.86, 2761.5, 12.2733, 2292.31, 469.184, 19738.5
117.86, 2805.04, 12.4668, 2331.43, 473.608, 19695
121.81, 2905.06, 12.9114, 2414.84, 490.216, 19594.9
121.81, 2944.84, 13.0882, 2451.13, 493.712, 19555.2
124.86, 3031.74, 13.4744, 2523.48, 508.264, 19468.3
128.81, 3084.14, 13.7073, 2568.42, 515.712, 19415.9
129.86, 3137.56, 13.9447, 2614.34, 523.216, 19362.4
130.84, 3165.18, 14.0675, 2639.55, 525.632, 19334.8
130.84, 3193.74, 14.1944, 2660.83, 532.912, 19306.3
136.86, 3235.44, 14.3797, 2693.55, 541.888, 19264.6
137.84, 3297.25, 14.6544, 2749.29, 547.96, 19202.8
138.84, 3333.31, 14.8147, 2779.33, 553.984, 19166.7
143.86, 3385.81, 15.048, 2826.94, 558.864, 19114.2
147.81, 3427.94, 15.2353, 2864.63, 563.312, 19072.1
148.86, 3487.36, 15.4994, 2917.41, 569.952, 19012.6
149.84, 3523.08, 15.6581, 2946.98, 576.096, 18976.9
149.84, 3565.78, 15.8479, 2987.28, 578.496, 18934.2
155.86, 3616.07, 16.0714, 3029.34, 586.736, 18883.9
156.84, 3639.48, 16.1755, 3048.51, 590.968, 18860.5
157.84, 3656.87, 16.2528, 3063.59, 593.28, 18843.1
162.86, 3685.56, 16.3803, 3088.32, 597.24, 18814.4
166.81, 3702.92, 16.4574, 3103.71, 599.208, 18797.1
