start-time,duration,end-time,type-of-collision
70.612,1.0229999999999999,71.635,Agent-Human
122.423,1.1559999999999999,123.579,Agent-Human
252.276,1.089,253.365,Agent-Human
304.082,1.2210000000000001,305.303,Agent-Human
