Iteration, Path length, Time, Planning, Flying
1, 0, 0.037, 0.025, 0
2, 0.273954, 1.036, 0.285, 0.74
3, 0.588603, 2.039, 0.303, 1.722
4, 0.740065, 3.036, 0.48, 2.546
5, 0.786555, 4.038, 1.016, 3.01
6, 0.832929, 5.039, 1.892, 3.132
7, 1.07185, 6.038, 2.077, 3.949
8, 1.38089, 7.038, 2.135, 4.892
9, 2.54258, 8.037, 2.135, 5.889
10, 3.63282, 9.037, 2.15, 6.875
11, 4.73059, 10.036, 2.209, 7.817
12, 5.83943, 11.037, 2.228, 8.799
13, 6.62483, 12.038, 2.228, 9.798
14, 7.3834, 13.037, 2.269, 10.756
15, 8.3478, 14.039, 2.269, 11.755
16, 9.00704, 15.038, 2.269, 12.756
17, 9.75086, 16.037, 2.269, 13.756
18, 10.8725, 17.036, 2.286, 14.738
19, 11.3047, 18.036, 2.306, 15.72
20, 12.3025, 19.036, 2.326, 16.7
21, 13.1907, 20.038, 2.326, 17.7
22, 14.2624, 21.038, 2.345, 18.683
23, 15.1092, 22.036, 2.363, 19.663
24, 15.9548, 23.038, 2.388, 20.637
25, 16.8097, 24.036, 2.454, 21.57
26, 17.4708, 25.037, 2.511, 22.514
27, 18.0214, 26.039, 2.534, 23.49
28, 19.03, 27.037, 2.605, 24.419
29, 20.3849, 28.036, 2.605, 25.421
30, 20.9161, 29.036, 2.621, 26.403
31, 21.9939, 30.037, 2.662, 27.363
32, 23.1892, 31.036, 2.662, 28.364
33, 24.1748, 32.039, 2.68, 29.344
34, 24.8359, 33.036, 2.72, 30.308
