Iteration, Path length, Time, Planning, Flying
1, 0.105322, 0.976, 0.45, 0.521
2, 0.526378, 1.978, 0.791, 1.18
3, 0.534991, 2.976, 1.791, 1.18
4, 0.586076, 3.976, 2.189, 1.78
5, 0.650978, 4.976, 2.489, 2.481
6, 0.710764, 5.976, 3.308, 2.662
7, 0.731179, 6.976, 4.248, 2.721
8, 0.797786, 7.976, 4.97, 3
9, 0.886726, 8.977, 5.472, 3.497
10, 1.71004, 9.977, 5.472, 4.498
11, 2.88383, 10.976, 5.472, 5.497
12, 3.71114, 11.976, 5.472, 6.497
13, 4.49849, 12.977, 5.491, 7.478
14, 5.62647, 13.977, 5.491, 8.478
15, 6.65925, 14.977, 5.491, 9.478
16, 7.39466, 15.977, 5.491, 10.478
17, 8.36094, 16.976, 5.491, 11.478
18, 8.82305, 17.977, 5.491, 12.478
19, 9.93948, 18.976, 5.491, 13.479
20, 11.2887, 19.978, 5.491, 14.479
21, 12.1428, 20.977, 5.491, 15.479
22, 13.0088, 21.976, 5.491, 16.478
23, 13.691, 22.976, 5.51, 17.46
24, 14.3728, 23.976, 5.51, 18.459
25, 15.7175, 24.978, 5.51, 19.46
26, 16.5211, 25.976, 5.51, 20.46
27, 18.0802, 26.976, 5.51, 21.46
28, 18.7749, 27.976, 5.51, 22.46
29, 19.5822, 28.976, 5.51, 23.459
30, 19.9236, 29.976, 5.51, 24.461
31, 21.1251, 30.976, 5.51, 25.461
32, 22.2001, 31.977, 5.51, 26.46
33, 23.1376, 32.976, 5.51, 27.46
34, 24.1774, 33.976, 5.51, 28.461
35, 25.551, 34.977, 5.51, 29.46
36, 26.8756, 35.976, 5.51, 30.46
37, 27.3651, 36.977, 5.51, 31.459
38, 28.3695, 37.978, 5.51, 32.459
39, 29.5375, 38.976, 5.51, 33.46
40, 30.1928, 39.977, 5.51, 34.459
41, 31.0838, 40.976, 5.51, 35.46
42, 32.711, 41.978, 5.51, 36.459
43, 34.4565, 42.978, 5.51, 37.46
44, 35.1219, 43.976, 5.51, 38.46
45, 35.9627, 44.976, 5.51, 39.459
46, 37.3862, 45.978, 5.51, 40.459
47, 38.027, 46.976, 5.51, 41.461
48, 39.409, 47.977, 5.51, 42.461
49, 40.5971, 48.977, 5.51, 43.459
50, 41.4605, 49.976, 5.51, 44.46
51, 42.149, 50.977, 5.51, 45.459
52, 43.6163, 51.977, 5.51, 46.459
53, 44.2922, 52.977, 5.51, 47.459
54, 45.1619, 53.977, 5.51, 48.459
55, 46.466, 54.976, 5.51, 49.46
56, 47.2785, 55.976, 5.51, 50.459
57, 48.163, 56.978, 5.51, 51.461
58, 48.8368, 57.976, 5.51, 52.461
59, 49.5052, 58.976, 5.51, 53.459
60, 50.6137, 59.978, 5.51, 54.459
61, 51.5941, 60.977, 5.51, 55.459
62, 52.7289, 61.977, 5.51, 56.459
63, 54.1952, 62.977, 5.51, 57.459
64, 55.261, 63.976, 5.51, 58.459
