Iteration, Path length, Time, Planning, Flying
1, 0, 0.86, 0.85, 0
2, 0.615386, 1.86, 0.91, 0.94
3, 1.62681, 2.86, 1.31, 1.54
4, 2.69919, 3.86, 1.33, 2.52
5, 3.32235, 4.86, 1.45, 3.4
6, 3.57049, 5.86, 2.43, 3.42
7, 3.57049, 6.86, 3.43, 3.42
8, 3.57049, 7.86, 4.43, 3.42
9, 4.67784, 8.86, 4.91, 3.94
10, 4.67784, 9.86, 5.91, 3.94
11, 5.81749, 10.86, 6.89, 3.96
12, 5.81749, 11.86, 7.89, 3.96
13, 5.81749, 12.86, 8.89, 3.96
14, 6.86229, 13.86, 9.33, 4.52
15, 7.8764, 14.86, 9.51, 5.34
16, 7.8764, 15.86, 10.51, 5.34
17, 9.43865, 16.86, 10.79, 6.06
18, 9.63859, 17.86, 11.67, 6.18
19, 9.63859, 18.86, 12.67, 6.18
20, 11.2468, 19.86, 12.87, 6.98
21, 12.5253, 20.86, 12.87, 7.98
22, 12.8153, 21.86, 13.69, 8.16
23, 15.309, 22.86, 13.81, 9.04
24, 15.4134, 23.86, 14.71, 9.14
25, 15.4134, 24.86, 15.71, 9.14
26, 18.0347, 25.86, 15.81, 10.04
27, 19.0789, 26.86, 15.81, 11.04
28, 20.1482, 27.86, 16.05, 11.8
29, 21.6207, 28.86, 16.67, 12.18
30, 22.2809, 29.86, 16.69, 13.16
31, 22.2809, 30.86, 17.69, 13.16
32, 23.565, 31.86, 17.83, 14.02
33, 24.9179, 32.86, 18.17, 14.68
34, 26.6817, 33.86, 19.01, 14.84
35, 27.3509, 34.86, 19.51, 15.34
36, 27.3509, 35.86, 20.51, 15.34
37, 27.3509, 36.86, 21.51, 15.34
38, 28.3252, 37.86, 22.13, 15.72
39, 29.4661, 38.86, 22.13, 16.72
40, 29.7444, 39.86, 22.73, 17.12
41, 30.6821, 40.86, 23.15, 17.7
42, 30.6821, 41.86, 24.15, 17.7
43, 30.6821, 42.86, 25.15, 17.7
44, 30.9912, 43.86, 26.13, 17.72
45, 30.9912, 44.86, 27.13, 17.72
46, 30.9912, 45.86, 28.13, 17.72
47, 32.2981, 46.86, 28.29, 18.56
48, 33.7431, 47.86, 28.29, 19.56
49, 34.3652, 48.86, 29.03, 19.82
50, 34.4302, 49.86, 29.83, 20.02
51, 34.4302, 50.86, 30.83, 20.02
52, 35.0792, 51.86, 31.71, 20.14
53, 36.5269, 52.86, 31.71, 21.14
54, 37.5003, 53.86, 31.87, 21.98
55, 38.7332, 54.86, 32.37, 22.48
56, 40.2587, 55.86, 32.37, 23.48
57, 40.7825, 56.86, 33.03, 23.82
58, 42.2485, 57.86, 33.59, 24.26
59, 42.2485, 58.86, 34.59, 24.26
60, 42.2485, 59.86, 35.59, 24.26
61, 43.6189, 60.86, 35.61, 25.24
62, 45.1378, 61.86, 35.71, 26.14
63, 46.7934, 62.86, 36.43, 26.42
64, 48.3576, 63.86, 36.43, 27.42
65, 48.7744, 64.86, 37.15, 27.7
66, 49.7231, 65.86, 38.13, 27.72
