Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
0.92, 174.432, 0.775253, 145.696, 28.736, 22325.6
25.9, 376.672, 1.6741, 315.128, 61.544, 22123.3
56.9, 578.264, 2.57006, 499.624, 78.64, 21921.7
89.92, 847.072, 3.76476, 736.616, 110.456, 21652.9
119.9, 1141.21, 5.07204, 1006.86, 134.344, 21358.8
151.9, 1348.56, 5.9936, 1182.66, 165.904, 21151.4
184.92, 1492.55, 6.63356, 1309.34, 183.208, 21007.4
216.92, 1610.9, 7.15954, 1422.95, 187.944, 20889.1
247.9, 1805.46, 8.02425, 1600.9, 204.56, 20694.5
279.9, 2001.1, 8.89376, 1775.97, 225.128, 20498.9
311.9, 2222.83, 9.87925, 1978.9, 243.936, 20277.2
345.92, 2401.84, 10.6748, 2154.49, 247.352, 20098.2
376.9, 2548.58, 11.327, 2301.05, 247.536, 19951.4
410.92, 2645.05, 11.7558, 2397.01, 248.04, 19855
441.9, 2753.58, 12.2381, 2494.99, 258.584, 19746.4
475.92, 2869.06, 12.7514, 2610.46, 258.6, 19630.9
506.9, 3056.58, 13.5848, 2780.78, 275.8, 19443.4
538.9, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
572.92, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
603.9, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
637.92, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
668.9, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
700.9, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
732.9, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
766.92, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
797.9, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
831.92, 3102.4, 13.7884, 2818.17, 284.232, 19397.6
