Iteration, Path length, Time, Planning, Flying
1, 0.0635972, 0.86, 0.48, 0.36
2, 0.393766, 1.86, 0.52, 1.32
3, 0.643683, 2.86, 0.56, 2.28
4, 1.02459, 3.86, 0.6, 3.24
5, 1.42523, 4.86, 0.64, 4.2
6, 1.64691, 5.86, 0.86, 4.98
7, 2.17833, 6.86, 0.88, 5.96
8, 2.97528, 7.86, 0.91, 6.93
9, 3.82985, 8.86, 1.01, 7.83
10, 4.71741, 9.86, 1.38, 8.46
11, 5.38453, 10.86, 1.83, 9.02
12, 6.21908, 11.86, 2.25, 9.59
13, 6.53669, 12.86, 2.64, 10.2
14, 7.4808, 13.86, 3.03, 10.81
15, 8.56559, 14.86, 3.42, 11.42
16, 9.18403, 15.86, 3.83, 12.01
17, 9.81761, 16.86, 4.31, 12.53
18, 10.9666, 17.86, 4.85, 12.99
19, 11.4576, 18.86, 5.31, 13.53
20, 12.4595, 19.86, 5.75, 14.09
21, 13.4718, 20.86, 6.19, 14.65
22, 14.4783, 21.86, 6.6, 15.24
23, 15.2761, 22.86, 7, 15.84
24, 16.113, 23.86, 7.38, 16.46
25, 17.094, 24.86, 7.91, 16.93
26, 17.8747, 25.86, 8.43, 17.41
27, 18.4703, 26.86, 8.91, 17.93
28, 19.6639, 27.86, 9.35, 18.49
29, 20.768, 28.86, 9.75, 19.09
30, 21.7214, 29.86, 10.17, 19.67
31, 22.4001, 30.86, 10.59, 20.25
32, 23.3604, 31.86, 11.05, 20.79
33, 24.0929, 32.86, 11.48, 21.36
34, 25.1536, 33.86, 12.01, 21.83
35, 25.9906, 34.86, 12.53, 22.31
36, 26.6635, 35.86, 13.05, 22.79
37, 26.995, 36.86, 13.52, 23.32
38, 27.8181, 37.86, 13.97, 23.87
39, 28.7297, 38.86, 14.48, 24.37
40, 29.4126, 39.86, 14.95, 24.89
41, 30.4196, 40.86, 15.45, 25.39
42, 31.2614, 41.86, 15.88, 25.97
43, 32.3447, 42.86, 16.4, 26.44
44, 32.7486, 43.86, 16.97, 26.87
45, 33.5957, 44.86, 17.45, 27.39
