Iteration, Path length, Time, Planning, Flying
1, 0.0874129, 0.94, 0.405, 0.52
2, 0.766465, 1.94, 0.425, 1.5
3, 1.26045, 2.94, 0.425, 2.5
4, 2.31185, 3.94, 0.425, 3.5
5, 3.05863, 4.94, 0.425, 4.5
6, 4.47808, 5.94, 0.445, 5.48
7, 5.13868, 6.94, 0.465, 6.46
8, 6.27071, 7.94, 0.465, 7.46
9, 7.29199, 8.94, 0.465, 8.46
10, 7.64098, 9.94, 0.485, 9.44
11, 8.03251, 10.94, 0.485, 10.44
12, 8.82027, 11.94, 0.485, 11.44
13, 9.62308, 12.94, 0.485, 12.44
14, 10.5244, 13.94, 0.485, 13.44
15, 11.2967, 14.94, 0.485, 14.44
16, 11.7134, 15.94, 0.505, 15.42
17, 12.4595, 16.94, 0.505, 16.42
18, 13.2896, 17.94, 0.505, 17.42
19, 14.4803, 18.94, 0.505, 18.42
20, 15.5053, 19.94, 0.505, 19.42
21, 16.1995, 20.94, 0.505, 20.42
22, 16.7058, 21.94, 0.505, 21.42
23, 17.7104, 22.94, 0.505, 22.42
24, 18.5141, 23.94, 0.505, 23.42
25, 19.6896, 24.94, 0.505, 24.42
26, 20.3339, 25.94, 0.505, 25.42
27, 21.4589, 26.94, 0.505, 26.42
28, 22.1661, 27.94, 0.505, 27.42
29, 22.8308, 28.94, 0.525, 28.4
30, 23.6163, 29.94, 0.525, 29.4
31, 24.0904, 30.94, 0.525, 30.4
32, 24.5616, 31.94, 0.645, 31.28
33, 24.8007, 32.94, 0.705, 32.22
34, 26.2127, 33.94, 0.705, 33.22
35, 26.8667, 34.94, 0.725, 34.2
36, 28.2044, 35.94, 0.725, 35.2
37, 29.014, 36.94, 0.745, 36.18
38, 30.2129, 37.94, 0.765, 37.16
39, 31.0942, 38.94, 0.785, 38.14
40, 31.8577, 39.94, 0.785, 39.14
41, 32.3327, 40.94, 0.925, 40
42, 32.3956, 41.94, 1.365, 40.56
43, 32.4152, 42.94, 2.365, 40.56
44, 32.459, 43.94, 3.105, 40.82
45, 32.6546, 44.94, 3.105, 41.82
46, 33.5056, 45.94, 3.105, 42.82
47, 34.8312, 46.94, 3.105, 43.82
48, 35.5067, 47.94, 3.105, 44.82
49, 37.0049, 48.94, 3.105, 45.82
50, 38.099, 49.94, 3.105, 46.82
51, 39.1001, 50.94, 3.125, 47.8
52, 39.9333, 51.94, 3.125, 48.8
53, 40.7909, 52.94, 3.145, 49.78
54, 41.5321, 53.94, 3.145, 50.78
55, 41.9174, 54.94, 3.145, 51.78
56, 42.862, 55.94, 3.145, 52.78
57, 44.0065, 56.94, 3.145, 53.78
58, 44.4981, 57.94, 3.145, 54.78
59, 45.6024, 58.94, 3.145, 55.78
60, 46.6662, 59.94, 3.145, 56.78
61, 48.0988, 60.94, 3.165, 57.76
62, 49.0687, 61.94, 3.185, 58.74
63, 50.1249, 62.94, 3.185, 59.74
64, 50.9322, 63.94, 3.185, 60.74
65, 52.3299, 64.94, 3.185, 61.74
66, 53.0828, 65.94, 3.185, 62.74
67, 53.5778, 66.94, 3.185, 63.74
68, 54.2601, 67.94, 3.185, 64.74
69, 54.6779, 68.94, 3.185, 65.74
70, 55.2872, 69.94, 3.185, 66.74
71, 55.9015, 70.94, 3.185, 67.74
72, 56.8769, 71.94, 3.185, 68.74
