Iteration, Path length, Time, Planning, Flying
1, 0.00234589, 0.37, 0.33, 0.02
2, 0.303315, 1.37, 0.47, 0.88
3, 0.52638, 2.37, 1.17, 1.18
4, 0.531712, 3.37, 2.17, 1.18
5, 0.672253, 4.37, 2.45, 1.9
6, 1.34802, 5.37, 2.47, 2.88
7, 2.62835, 6.37, 2.49, 3.86
8, 3.56767, 7.37, 2.49, 4.86
9, 4.11267, 8.37, 2.75, 5.6
10, 4.7001, 9.37, 2.75, 6.6
11, 6.19756, 10.37, 2.75, 7.6
12, 7.30639, 11.37, 2.77, 8.58
13, 7.95853, 12.37, 2.79, 9.56
14, 9.07064, 13.37, 2.79, 10.56
15, 9.44993, 14.37, 2.85, 11.5
16, 9.675, 15.37, 2.85, 12.5
17, 9.9372, 16.37, 3.17, 13.18
18, 11.2672, 17.37, 3.17, 14.18
19, 12.7131, 18.37, 3.17, 15.18
20, 14.0894, 19.37, 3.17, 16.18
21, 14.9724, 20.37, 3.17, 17.18
22, 16.0845, 21.37, 3.19, 18.16
23, 16.4565, 22.37, 3.21, 19.14
24, 17.4133, 23.37, 3.21, 20.14
25, 18.1367, 24.37, 3.23, 21.12
26, 18.9442, 25.37, 3.23, 22.12
27, 19.9331, 26.37, 3.27, 23.08
28, 20.9702, 27.37, 3.27, 24.08
29, 22.1426, 28.37, 3.31, 25.04
30, 22.7764, 29.37, 3.33, 26.02
31, 23.8565, 30.37, 3.33, 27.02
32, 24.5523, 31.37, 3.37, 27.98
33, 25.3507, 32.37, 3.37, 28.98
34, 26.808, 33.37, 3.37, 29.98
35, 27.7079, 34.37, 3.39, 30.96
36, 28.443, 35.37, 3.41, 31.94
37, 28.8989, 36.37, 3.41, 32.94
38, 30.0162, 37.37, 3.43, 33.92
39, 30.7406, 38.37, 3.45, 34.9
40, 31.6598, 39.37, 3.45, 35.9
41, 32.5734, 40.37, 3.45, 36.9
42, 33.83, 41.37, 3.45, 37.9
43, 34.6484, 42.37, 3.45, 38.9
44, 35.5558, 43.37, 3.45, 39.9
45, 36.2986, 44.37, 3.45, 40.9
46, 37.324, 45.37, 3.45, 41.9
47, 38.1589, 46.37, 3.47, 42.88
48, 39.2966, 47.37, 3.47, 43.88
49, 40.0121, 48.37, 3.49, 44.86
50, 40.7077, 49.37, 3.49, 45.86
51, 41.8437, 50.37, 3.49, 46.86
52, 42.7646, 51.37, 3.51, 47.84
53, 44.1804, 52.37, 3.55, 48.8
54, 44.7051, 53.37, 3.55, 49.8
55, 45.4354, 54.37, 3.55, 50.8
56, 46.7333, 55.37, 3.57, 51.78
57, 47.5237, 56.37, 3.57, 52.78
58, 48.5817, 57.37, 3.57, 53.78
59, 49.5966, 58.37, 3.61, 54.74
60, 50.1477, 59.37, 3.61, 55.74
61, 51.1437, 60.37, 3.63, 56.72
62, 51.763, 61.37, 3.63, 57.72
63, 52.367, 62.37, 3.63, 58.72
64, 53.0237, 63.37, 3.63, 59.72
65, 54.4866, 64.37, 3.65, 60.7
66, 55.9294, 65.37, 3.65, 61.7
67, 56.9547, 66.37, 3.67, 62.68
68, 57.7374, 67.37, 3.67, 63.68
69, 59.1106, 68.37, 3.69, 64.66
70, 59.8725, 69.37, 3.69, 65.66
71, 60.9444, 70.37, 3.71, 66.64
72, 61.9362, 71.37, 3.71, 67.64
73, 62.5092, 72.37, 3.73, 68.62
