start-time,duration,end-time,type-of-collision
69.43,0.28000000000000003,69.71,Agent-Human
69.78,0.070000000000000007,69.85,Agent-Human
105.69,1.1899999999999999,106.88,Agent-Human
108.35,0.41999999999999998,108.77,Agent-Human
