Iteration, Path length, Time, Planning, Flying
0, 6.45369, 10.921, 0.514, 10.033
1, 12.1125, 10.921, 1.454, 17.918
2, 18.0187, 15.975, 1.772, 24.2
3, 37.2331, 31.922, 2.089, 43.819
4, 51.2844, 31.974, 2.732, 59.698
5, 87.871, 45.951, 5.657, 102.322
6, 105.682, 48.976, 6.266, 118.713
7, 113.806, 57.973, 6.593, 127.024
8, 135.488, 71.951, 7.433, 151.321
9, 142.817, 80.949, 7.696, 160.318
10, 151.664, 89.948, 8.021, 169.514
11, 151.664, 91.001, 8.021, 169.514
12, 192.066, 102.976, 9.972, 212.925
13, 288.599, 115.073, 16.134, 321.622
14, 296.981, 124.075, 16.616, 330.3
15, 304.385, 133.074, 17.059, 338.437
16, 336.107, 138.973, 18.789, 372.708
17, 344.533, 147.975, 19.23, 381.045
18, 487.756, 167.02, 25.398, 541.372
19, 496.145, 176.018, 25.697, 550.409
20, 534.584, 177.073, 28.335, 591.43
21, 542.885, 186.072, 28.763, 600.705
22, 550.546, 195.073, 29.156, 609.389
23, 559.123, 204.071, 29.749, 617.64
24, 559.123, 207.002, 29.749, 617.64
25, 559.123, 216, 29.749, 617.64
26, 559.123, 225, 29.749, 617.64
27, 559.123, 234.001, 29.749, 617.64
28, 559.123, 242, 29.749, 617.64
29, 559.123, 251.002, 29.749, 617.64
30, 559.123, 259, 29.749, 617.64
31, 559.123, 266.001, 29.749, 617.64
32, 559.123, 273.001, 29.749, 617.64
33, 559.123, 280.001, 29.749, 617.64
34, 559.123, 287, 29.749, 617.64
