Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
2.975, 159.28, 8.30622, 129.672, 29.608, 1758.32
4.995, 464.896, 24.2436, 392.704, 72.192, 1452.7
9.985, 651.32, 33.9654, 557.472, 93.848, 1266.28
17.995, 722.184, 37.6608, 615.232, 106.952, 1195.42
24.995, 739.072, 38.5415, 625.752, 113.32, 1178.53
31.995, 781.576, 40.758, 661.952, 119.624, 1136.02
39.975, 831.464, 43.3596, 707.136, 124.328, 1086.14
46.975, 904.224, 47.1539, 771.64, 132.584, 1013.38
51.995, 977.584, 50.9796, 833.992, 143.592, 940.016
58.995, 1095.29, 57.1176, 940.952, 154.336, 822.312
65.995, 1191.26, 62.1222, 1025.58, 165.672, 726.344
72.995, 1219.39, 63.5895, 1053.26, 166.136, 698.208
79.995, 1225.11, 63.8878, 1055.08, 170.032, 692.488
86.995, 1225.11, 63.8878, 1054.93, 170.184, 692.488
93.995, 1225.11, 63.8878, 1054.89, 170.224, 692.488
102.975, 1225.11, 63.8878, 1054.84, 170.272, 692.488
107.995, 1225.11, 63.8878, 1054.84, 170.272, 692.488
114.995, 1225.11, 63.8878, 1054.84, 170.272, 692.488
121.995, 1225.11, 63.8878, 1054.84, 170.272, 692.488
127.985, 1225.11, 63.8878, 1054.94, 170.176, 692.488
134.985, 1225.12, 63.8882, 1054.91, 170.208, 692.48
143.995, 1225.12, 63.8882, 1054.98, 170.136, 692.48
150.995, 1225.12, 63.8882, 1054.98, 170.144, 692.48
157.995, 1225.12, 63.8882, 1054.94, 170.184, 692.48
164.995, 1225.12, 63.8882, 1054.91, 170.208, 692.48
171.995, 1225.12, 63.8882, 1054.91, 170.208, 692.48
177.985, 1225.12, 63.8882, 1054.92, 170.2, 692.48
185.995, 1225.12, 63.8882, 1054.91, 170.208, 692.48
192.995, 1225.12, 63.8882, 1054.9, 170.224, 692.48
201.975, 1225.12, 63.8882, 1054.9, 170.224, 692.48
206.985, 1225.12, 63.8882, 1054.91, 170.208, 692.48
213.985, 1225.12, 63.8882, 1054.79, 170.328, 692.48
220.985, 1225.12, 63.8882, 1054.8, 170.32, 692.48
227.985, 1225.12, 63.8882, 1054.77, 170.352, 692.48
234.985, 1225.12, 63.8882, 1054.77, 170.352, 692.48
244.975, 1225.12, 63.8882, 1054.77, 170.352, 692.48
251.975, 1225.12, 63.8882, 1054.77, 170.352, 692.48
258.975, 1225.12, 63.8882, 1054.77, 170.352, 692.48
265.975, 1225.12, 63.8882, 1054.78, 170.344, 692.48
272.975, 1225.12, 63.8882, 1054.84, 170.28, 692.48
278.995, 1225.12, 63.8882, 1054.78, 170.344, 692.48
285.995, 1225.12, 63.8882, 1054.81, 170.312, 692.48
292.995, 1225.12, 63.8882, 1054.76, 170.36, 692.48
301.975, 1225.12, 63.8882, 1054.76, 170.36, 692.48
308.975, 1225.12, 63.8882, 1054.76, 170.36, 692.48
315.975, 1225.12, 63.8882, 1054.76, 170.36, 692.48
322.975, 1225.12, 63.8882, 1054.74, 170.376, 692.48
329.975, 1225.12, 63.8882, 1054.74, 170.376, 692.48
335.995, 1225.12, 63.8882, 1054.75, 170.368, 692.48
342.995, 1225.12, 63.8882, 1054.74, 170.376, 692.48
349.995, 1225.12, 63.8882, 1054.75, 170.368, 692.48
356.995, 1225.12, 63.8882, 1054.7, 170.416, 692.48
365.975, 1225.12, 63.8882, 1056.36, 168.76, 692.48
372.975, 1225.12, 63.8882, 1056.36, 168.76, 692.48
379.975, 1225.12, 63.8882, 1056.36, 168.76, 692.48
