Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
9.85, 779.368, 3.46386, 687.16, 92.208, 21720.6
129.55, 1628.16, 7.23627, 1446, 182.16, 20871.8
308.51, 2409.16, 10.7074, 2158.14, 251.024, 20090.8
502.51, 2893.94, 12.8619, 2600.94, 292.992, 19606.1
703.51, 3254.17, 14.463, 2928.26, 325.904, 19245.8
914.85, 3698.97, 16.4399, 3315.05, 383.92, 18801
1114.44, 4345.23, 19.3121, 3905.06, 440.168, 18154.8
1320.44, 4602.41, 20.4551, 4147.4, 455.008, 17897.6
1528.44, 4715.42, 20.9574, 4252.21, 463.216, 17784.6
1735.55, 4768.21, 21.192, 4306.18, 462.032, 17731.8
1960.85, 4883.96, 21.7065, 4420.04, 463.92, 17616
2164.51, 4962.65, 22.0562, 4493.97, 468.68, 17537.4
2382.85, 5084.38, 22.5973, 4604.97, 479.416, 17415.6
2602.85, 5198.29, 23.1035, 4704.18, 494.104, 17301.7
2821.85, 5331.6, 23.696, 4820.68, 510.92, 17168.4
3030.44, 5408.98, 24.0399, 4896.66, 512.32, 17091
3251.51, 5418.38, 24.0817, 4903.93, 514.448, 17081.6
