Iteration, Path length, Time, Planning, Flying
1, 0.10631, 0.959, 0.498, 0.461
2, 0.442593, 1.959, 0.498, 1.46
3, 0.501432, 2.959, 0.938, 2.002
4, 0.592503, 3.959, 1.376, 2.563
5, 0.895708, 4.959, 1.418, 3.522
6, 1.52704, 5.959, 1.481, 4.458
7, 2.48896, 6.96, 1.501, 5.457
8, 3.28358, 7.96, 1.588, 6.37
9, 3.97904, 8.959, 1.588, 7.35
10, 4.9127, 9.959, 1.625, 8.314
11, 5.42947, 10.959, 1.644, 9.295
12, 6.79803, 11.96, 1.664, 10.294
13, 7.67388, 12.961, 1.684, 11.274
14, 8.66904, 13.959, 1.684, 12.255
15, 9.69697, 14.959, 1.684, 13.255
16, 10.8846, 15.96, 1.724, 14.234
17, 11.6419, 16.959, 1.724, 15.214
18, 12.1834, 17.96, 1.788, 16.17
19, 13.0941, 18.959, 1.828, 17.111
20, 13.784, 19.96, 1.849, 18.109
21, 14.272, 20.96, 2.407, 18.551
22, 14.7847, 21.96, 2.468, 19.492
23, 15.8626, 22.959, 2.489, 20.451
24, 16.9417, 23.959, 2.489, 21.453
25, 17.7513, 24.959, 2.51, 22.43
26, 18.4616, 25.959, 2.51, 23.431
27, 19.4493, 26.96, 2.527, 24.431
28, 20.2886, 27.959, 2.547, 25.394
29, 20.9844, 28.96, 2.567, 26.393
30, 21.7404, 29.959, 2.567, 27.371
31, 22.5002, 30.959, 2.589, 28.369
32, 23.4725, 31.959, 2.609, 29.332
33, 24.5462, 32.959, 2.644, 30.296
34, 25.2748, 33.959, 2.644, 31.297
35, 25.9955, 34.959, 2.644, 32.298
36, 26.6011, 35.959, 2.644, 33.296
37, 27.5648, 36.96, 2.644, 34.298
38, 28.2882, 37.96, 2.662, 35.276
39, 28.9509, 38.959, 2.662, 36.277
40, 29.7217, 39.959, 2.662, 37.279
41, 30.5908, 40.959, 2.685, 38.257
42, 31.8048, 41.96, 2.685, 39.255
43, 33.4986, 42.959, 2.685, 40.254
44, 34.1099, 43.96, 2.685, 41.253
45, 35.2193, 44.96, 2.705, 42.233
46, 36.6631, 45.959, 2.724, 43.214
47, 37.3671, 46.959, 2.724, 44.215
48, 38.6162, 47.961, 2.724, 45.234
49, 39.5087, 48.959, 2.724, 46.217
50, 40.5509, 49.959, 2.724, 47.218
51, 41.1867, 50.959, 2.764, 48.178
52, 42.3717, 51.959, 2.764, 49.177
53, 43.1025, 52.959, 2.823, 50.116
54, 44.204, 53.959, 2.823, 51.118
55, 44.6809, 54.959, 2.823, 52.117
56, 45.3968, 55.96, 2.823, 53.118
57, 46.1092, 56.961, 2.823, 54.118
58, 47.0131, 57.959, 2.843, 55.098
59, 48.0326, 58.959, 2.865, 56.073
60, 49.0463, 59.96, 2.865, 57.076
61, 49.6559, 60.959, 2.865, 58.074
62, 50.3277, 61.96, 2.888, 59.054
63, 51.3156, 62.959, 2.888, 60.052
64, 52.343, 63.96, 2.888, 61.072
65, 53.2238, 64.96, 2.907, 62.033
66, 54.0367, 65.96, 2.907, 63.053
67, 54.6077, 66.961, 2.907, 64.035
68, 55.7311, 67.959, 2.93, 65.01
69, 56.7582, 68.959, 2.93, 66.011
