Iteration, Path length, Time, Planning, Flying
1, 0.0262826, 0.703, 0.528, 0.165
2, 0.520493, 1.699, 0.719, 0.972
3, 0.53564, 2.704, 1.716, 0.972
4, 0.548867, 3.703, 2.636, 1.057
5, 0.57288, 4.7, 3.485, 1.21
6, 0.603566, 5.701, 4.184, 1.506
7, 0.621809, 6.698, 5.061, 1.627
8, 0.621809, 7.698, 6.06, 1.627
9, 0.696129, 8.702, 6.817, 1.876
10, 1.6636, 9.708, 7.059, 2.637
11, 3.09845, 10.701, 7.302, 3.39
12, 3.63397, 11.704, 7.513, 4.177
13, 4.29152, 12.71, 7.646, 5.045
14, 4.90099, 13.701, 7.92, 5.772
15, 5.23094, 14.706, 8.141, 6.552
16, 6.01607, 15.705, 8.412, 7.277
17, 6.2564, 16.704, 8.684, 8.011
18, 7.15056, 17.704, 8.883, 8.807
19, 7.89105, 18.701, 9.118, 9.571
20, 8.86073, 19.7, 9.374, 10.315
21, 9.54996, 20.706, 9.649, 11.042
22, 10.018, 21.698, 9.921, 11.75
23, 11.3142, 22.708, 10.177, 12.515
24, 12.296, 23.709, 10.448, 13.244
25, 12.6405, 24.704, 11.002, 13.687
26, 12.6405, 25.699, 11.997, 13.687
27, 12.6405, 26.71, 13.003, 13.687
28, 12.7257, 27.704, 13.731, 13.962
29, 13.6414, 28.702, 14.022, 14.672
30, 14.6075, 29.701, 14.323, 15.368
31, 15.2456, 30.699, 14.596, 16.076
32, 15.7158, 31.699, 14.849, 16.839
33, 16.2589, 32.698, 15.151, 17.522
34, 16.7795, 33.704, 15.853, 17.836
35, 16.8, 34.704, 16.802, 17.89
36, 17.1472, 35.704, 17.097, 18.593
37, 18.2372, 36.707, 17.406, 19.285
38, 18.8483, 37.703, 17.721, 19.971
39, 20.3068, 38.703, 18.018, 20.671
40, 20.9668, 39.702, 18.26, 21.409
41, 21.8452, 40.701, 18.545, 22.128
42, 23.2109, 41.711, 18.914, 22.781
43, 24.0338, 42.699, 19.196, 23.496
44, 24.233, 43.701, 19.514, 24.174
45, 24.8145, 44.706, 19.811, 24.881
46, 25.5037, 45.708, 20.005, 25.683
47, 25.5149, 46.705, 21.013, 25.683
48, 25.5533, 47.707, 21.781, 25.914
49, 26.2453, 48.698, 22.049, 26.634
50, 27.1197, 49.701, 22.37, 27.3
51, 27.9759, 50.71, 22.594, 28.094
52, 28.3561, 51.701, 22.915, 28.773
53, 28.402, 52.709, 23.694, 28.995
54, 28.5123, 53.706, 24.355, 29.333
55, 29.2423, 54.705, 24.762, 29.93
56, 30.2277, 55.703, 25.064, 30.626
57, 31.0822, 56.704, 25.324, 31.367
58, 31.742, 57.701, 25.68, 32.007
59, 32.5293, 58.702, 26.004, 32.69
60, 32.9859, 59.704, 26.299, 33.393
61, 33.1, 60.704, 26.549, 34.14
62, 33.7096, 61.707, 26.888, 34.805
63, 34.7864, 62.708, 27.194, 35.503
64, 35.5685, 63.71, 27.425, 36.271
65, 36.4068, 64.7, 27.686, 36.986
66, 37.2992, 65.705, 27.919, 37.773
67, 37.7577, 66.709, 28.283, 38.414
68, 38.5027, 67.71, 28.565, 39.13
69, 39.4317, 68.709, 28.879, 39.815
70, 39.9548, 69.703, 29.262, 40.426
71, 40.8093, 70.707, 29.583, 41.113
72, 41.2471, 71.698, 29.96, 41.719
73, 42.0556, 72.706, 30.351, 42.34
74, 42.7436, 73.706, 30.714, 42.975
75, 43.7296, 74.7, 31.028, 43.639
76, 44.4346, 75.707, 31.351, 44.337
77, 45.469, 76.703, 31.673, 45.021
78, 45.8765, 77.705, 32.208, 45.471
79, 46.5119, 78.705, 32.479, 46.21
80, 46.9715, 79.71, 32.851, 46.844
