Goal x, Goal y, Goal z, Planner
-7.9, 14, 6.8, racer
-7.9, 14, 6.8, racer
-7.9, 14, 6.8, racer
-7.9, 14, 6.8, racer
-7.9, 14, 6.8, racer
-7.9, 14, 6.8, racer
-7.92955, 13.705, 6.54405, racer
-7.95042, 13.576, 6.42076, racer
-7.42368, 13.1147, 6.6672, racer
-6.36368, 13.0551, 7.02613, racer
-5.54998, 13.9982, 7.28336, racer
-5.44755, 14.327, 8.18263, racer
-5.45673, 14.3496, 8.67759, racer
-5.03145, 14.2783, 9.38105, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
-4.6924, 14.2281, 9.61267, racer
