Time, Coverage (m3), Coverage (%), Free space, Occupied Space, Unmapped Space
1.973, 122.232, 3.81975, 86.544, 35.688, 3077.77
6.945, 122.232, 3.81975, 86.544, 35.688, 3077.77
6.945, 149.288, 4.66525, 108.032, 41.256, 3050.71
6.945, 149.288, 4.66525, 108.032, 41.256, 3050.71
6.945, 149.288, 4.66525, 108.032, 41.256, 3050.71
6.945, 149.288, 4.66525, 108.032, 41.256, 3050.71
7.945, 149.288, 4.66525, 108.032, 41.256, 3050.71
7.945, 163.096, 5.09675, 119.312, 43.784, 3036.9
7.945, 163.096, 5.09675, 119.312, 43.784, 3036.9
7.945, 163.096, 5.09675, 119.312, 43.784, 3036.9
7.945, 163.096, 5.09675, 119.312, 43.784, 3036.9
8.946, 163.096, 5.09675, 119.312, 43.784, 3036.9
8.946, 174.064, 5.4395, 127.48, 46.584, 3025.94
8.946, 174.064, 5.4395, 127.48, 46.584, 3025.94
8.946, 174.064, 5.4395, 127.48, 46.584, 3025.94
8.946, 174.064, 5.4395, 127.48, 46.584, 3025.94
8.946, 174.064, 5.4395, 127.48, 46.584, 3025.94
9.945, 174.064, 5.4395, 127.48, 46.584, 3025.94
9.945, 193.032, 6.03225, 142.232, 50.8, 3006.97
9.945, 193.032, 6.03225, 142.232, 50.8, 3006.97
9.945, 193.032, 6.03225, 142.232, 50.8, 3006.97
9.945, 193.032, 6.03225, 142.232, 50.8, 3006.97
9.945, 193.032, 6.03225, 142.232, 50.8, 3006.97
10.945, 193.032, 6.03225, 142.232, 50.8, 3006.97
10.945, 212.616, 6.64425, 156.992, 55.624, 2987.38
10.945, 212.616, 6.64425, 156.992, 55.624, 2987.38
10.945, 212.616, 6.64425, 156.992, 55.624, 2987.38
10.945, 212.616, 6.64425, 156.992, 55.624, 2987.38
10.945, 212.616, 6.64425, 156.992, 55.624, 2987.38
11.945, 212.616, 6.64425, 156.992, 55.624, 2987.38
11.945, 235.296, 7.353, 174.816, 60.48, 2964.7
11.945, 235.296, 7.353, 174.816, 60.48, 2964.7
11.945, 235.296, 7.353, 174.816, 60.48, 2964.7
11.945, 235.296, 7.353, 174.816, 60.48, 2964.7
11.945, 235.296, 7.353, 174.816, 60.48, 2964.7
12.945, 235.296, 7.353, 174.816, 60.48, 2964.7
12.945, 264.192, 8.256, 196.848, 67.344, 2935.81
12.945, 264.192, 8.256, 196.848, 67.344, 2935.81
12.945, 264.192, 8.256, 196.848, 67.344, 2935.81
12.945, 264.192, 8.256, 196.848, 67.344, 2935.81
12.945, 264.192, 8.256, 196.848, 67.344, 2935.81
13.945, 264.192, 8.256, 196.848, 67.344, 2935.81
13.945, 289.328, 9.0415, 218.504, 70.824, 2910.67
13.945, 289.328, 9.0415, 218.504, 70.824, 2910.67
13.945, 289.328, 9.0415, 218.504, 70.824, 2910.67
13.945, 289.328, 9.0415, 218.504, 70.824, 2910.67
13.945, 289.328, 9.0415, 218.504, 70.824, 2910.67
14.945, 289.328, 9.0415, 218.504, 70.824, 2910.67
14.945, 300.28, 9.38375, 228.176, 72.104, 2899.72
14.945, 300.28, 9.38375, 228.176, 72.104, 2899.72
14.945, 300.28, 9.38375, 228.176, 72.104, 2899.72
14.945, 300.28, 9.38375, 228.176, 72.104, 2899.72
14.945, 300.28, 9.38375, 228.176, 72.104, 2899.72
15.945, 300.28, 9.38375, 228.176, 72.104, 2899.72
15.945, 309.408, 9.669, 236.184, 73.224, 2890.59
15.945, 309.408, 9.669, 236.184, 73.224, 2890.59
15.945, 309.408, 9.669, 236.184, 73.224, 2890.59
15.945, 309.408, 9.669, 236.184, 73.224, 2890.59
15.945, 309.408, 9.669, 236.184, 73.224, 2890.59
16.946, 309.408, 9.669, 236.184, 73.224, 2890.59
16.946, 315.336, 9.85425, 240.664, 74.672, 2884.66
16.946, 315.336, 9.85425, 240.664, 74.672, 2884.66
16.946, 315.336, 9.85425, 240.664, 74.672, 2884.66
16.946, 315.336, 9.85425, 240.664, 74.672, 2884.66
16.946, 315.336, 9.85425, 240.664, 74.672, 2884.66
17.946, 315.336, 9.85425, 240.664, 74.672, 2884.66
17.946, 332.68, 10.3963, 253.144, 79.536, 2867.32
17.946, 332.68, 10.3963, 253.144, 79.536, 2867.32
17.946, 332.68, 10.3963, 253.144, 79.536, 2867.32
17.946, 332.68, 10.3963, 253.144, 79.536, 2867.32
17.946, 332.68, 10.3963, 253.144, 79.536, 2867.32
18.946, 332.68, 10.3963, 253.144, 79.536, 2867.32
18.946, 354.192, 11.0685, 269.504, 84.688, 2845.81
18.946, 354.192, 11.0685, 269.504, 84.688, 2845.81
18.946, 354.192, 11.0685, 269.504, 84.688, 2845.81
18.946, 354.192, 11.0685, 269.504, 84.688, 2845.81
18.946, 354.192, 11.0685, 269.504, 84.688, 2845.81
19.945, 354.192, 11.0685, 269.504, 84.688, 2845.81
19.945, 368.784, 11.5245, 281.8, 86.984, 2831.22
19.945, 368.784, 11.5245, 281.8, 86.984, 2831.22
19.945, 368.784, 11.5245, 281.8, 86.984, 2831.22
19.945, 368.784, 11.5245, 281.8, 86.984, 2831.22
19.945, 368.784, 11.5245, 281.8, 86.984, 2831.22
20.945, 368.784, 11.5245, 281.8, 86.984, 2831.22
20.945, 385.104, 12.0345, 294.84, 90.264, 2814.9
20.945, 385.104, 12.0345, 294.84, 90.264, 2814.9
20.945, 385.104, 12.0345, 294.84, 90.264, 2814.9
20.945, 385.104, 12.0345, 294.84, 90.264, 2814.9
20.945, 385.104, 12.0345, 294.84, 90.264, 2814.9
21.945, 385.104, 12.0345, 294.84, 90.264, 2814.9
21.945, 399.48, 12.4838, 306.312, 93.168, 2800.52
21.945, 399.48, 12.4838, 306.312, 93.168, 2800.52
21.945, 399.48, 12.4838, 306.312, 93.168, 2800.52
21.945, 399.48, 12.4838, 306.312, 93.168, 2800.52
21.945, 399.48, 12.4838, 306.312, 93.168, 2800.52
22.945, 399.48, 12.4838, 306.312, 93.168, 2800.52
22.945, 412.216, 12.8817, 316.408, 95.808, 2787.78
22.945, 412.216, 12.8817, 316.408, 95.808, 2787.78
22.945, 412.216, 12.8817, 316.408, 95.808, 2787.78
22.945, 412.216, 12.8817, 316.408, 95.808, 2787.78
22.945, 412.216, 12.8817, 316.408, 95.808, 2787.78
23.945, 412.216, 12.8817, 316.408, 95.808, 2787.78
23.945, 421.664, 13.177, 323.912, 97.752, 2778.34
23.945, 421.664, 13.177, 323.912, 97.752, 2778.34
23.945, 421.664, 13.177, 323.912, 97.752, 2778.34
23.945, 421.664, 13.177, 323.912, 97.752, 2778.34
23.945, 421.664, 13.177, 323.912, 97.752, 2778.34
24.946, 421.664, 13.177, 323.912, 97.752, 2778.34
24.946, 430.16, 13.4425, 330.696, 99.464, 2769.84
24.946, 430.16, 13.4425, 330.696, 99.464, 2769.84
24.946, 430.16, 13.4425, 330.696, 99.464, 2769.84
24.946, 430.16, 13.4425, 330.696, 99.464, 2769.84
24.946, 430.16, 13.4425, 330.696, 99.464, 2769.84
25.945, 430.16, 13.4425, 330.696, 99.464, 2769.84
25.945, 439.344, 13.7295, 338.304, 101.04, 2760.66
25.945, 439.344, 13.7295, 338.304, 101.04, 2760.66
25.945, 439.344, 13.7295, 338.304, 101.04, 2760.66
25.945, 439.344, 13.7295, 338.304, 101.04, 2760.66
25.945, 439.344, 13.7295, 338.304, 101.04, 2760.66
26.945, 439.344, 13.7295, 338.304, 101.04, 2760.66
26.945, 448.656, 14.0205, 345.76, 102.896, 2751.34
26.945, 448.656, 14.0205, 345.76, 102.896, 2751.34
26.945, 448.656, 14.0205, 345.76, 102.896, 2751.34
26.945, 448.656, 14.0205, 345.76, 102.896, 2751.34
26.945, 448.656, 14.0205, 345.76, 102.896, 2751.34
27.945, 448.656, 14.0205, 345.76, 102.896, 2751.34
27.945, 460.584, 14.3932, 356.008, 104.576, 2739.42
27.945, 460.584, 14.3932, 356.008, 104.576, 2739.42
27.945, 460.584, 14.3932, 356.008, 104.576, 2739.42
27.945, 460.584, 14.3932, 356.008, 104.576, 2739.42
27.945, 460.584, 14.3932, 356.008, 104.576, 2739.42
28.945, 460.584, 14.3932, 356.008, 104.576, 2739.42
28.945, 473.064, 14.7832, 366.136, 106.928, 2726.94
28.945, 473.064, 14.7832, 366.136, 106.928, 2726.94
28.945, 473.064, 14.7832, 366.136, 106.928, 2726.94
28.945, 473.064, 14.7832, 366.136, 106.928, 2726.94
28.945, 473.064, 14.7832, 366.136, 106.928, 2726.94
29.946, 473.064, 14.7832, 366.136, 106.928, 2726.94
29.946, 487.256, 15.2267, 377.328, 109.928, 2712.74
29.946, 487.256, 15.2267, 377.328, 109.928, 2712.74
29.946, 487.256, 15.2267, 377.328, 109.928, 2712.74
29.946, 487.256, 15.2267, 377.328, 109.928, 2712.74
29.946, 487.256, 15.2267, 377.328, 109.928, 2712.74
30.945, 487.256, 15.2267, 377.328, 109.928, 2712.74
30.945, 502.736, 15.7105, 388.888, 113.848, 2697.26
30.945, 502.736, 15.7105, 388.888, 113.848, 2697.26
30.945, 502.736, 15.7105, 388.888, 113.848, 2697.26
30.945, 502.736, 15.7105, 388.888, 113.848, 2697.26
30.945, 502.736, 15.7105, 388.888, 113.848, 2697.26
31.945, 502.736, 15.7105, 388.888, 113.848, 2697.26
31.945, 521.76, 16.305, 404.632, 117.128, 2678.24
31.945, 521.76, 16.305, 404.632, 117.128, 2678.24
31.945, 521.76, 16.305, 404.632, 117.128, 2678.24
31.945, 521.76, 16.305, 404.632, 117.128, 2678.24
31.945, 521.76, 16.305, 404.632, 117.128, 2678.24
32.945, 521.76, 16.305, 404.632, 117.128, 2678.24
32.945, 553.288, 17.2902, 429.424, 123.864, 2646.71
32.945, 553.288, 17.2902, 429.424, 123.864, 2646.71
32.945, 553.288, 17.2902, 429.424, 123.864, 2646.71
32.945, 553.288, 17.2902, 429.424, 123.864, 2646.71
32.945, 553.288, 17.2902, 429.424, 123.864, 2646.71
33.945, 553.288, 17.2902, 429.424, 123.864, 2646.71
33.945, 564.976, 17.6555, 437.464, 127.512, 2635.02
33.945, 564.976, 17.6555, 437.464, 127.512, 2635.02
33.945, 564.976, 17.6555, 437.464, 127.512, 2635.02
33.945, 564.976, 17.6555, 437.464, 127.512, 2635.02
33.945, 564.976, 17.6555, 437.464, 127.512, 2635.02
34.945, 564.976, 17.6555, 437.464, 127.512, 2635.02
34.945, 582.032, 18.1885, 451.736, 130.296, 2617.97
34.945, 582.032, 18.1885, 451.736, 130.296, 2617.97
34.945, 582.032, 18.1885, 451.736, 130.296, 2617.97
34.945, 582.032, 18.1885, 451.736, 130.296, 2617.97
34.945, 582.032, 18.1885, 451.736, 130.296, 2617.97
35.946, 582.032, 18.1885, 451.736, 130.296, 2617.97
35.946, 598.128, 18.6915, 465.688, 132.44, 2601.87
35.946, 598.128, 18.6915, 465.688, 132.44, 2601.87
35.946, 598.128, 18.6915, 465.688, 132.44, 2601.87
35.946, 598.128, 18.6915, 465.688, 132.44, 2601.87
35.946, 598.128, 18.6915, 465.688, 132.44, 2601.87
36.945, 598.128, 18.6915, 465.688, 132.44, 2601.87
36.945, 618.56, 19.33, 482.416, 136.144, 2581.44
36.945, 618.56, 19.33, 482.416, 136.144, 2581.44
36.945, 618.56, 19.33, 482.416, 136.144, 2581.44
36.945, 618.56, 19.33, 482.416, 136.144, 2581.44
36.945, 618.56, 19.33, 482.416, 136.144, 2581.44
37.945, 618.56, 19.33, 482.416, 136.144, 2581.44
37.945, 638.296, 19.9467, 498.072, 140.224, 2561.7
37.945, 638.296, 19.9467, 498.072, 140.224, 2561.7
37.945, 638.296, 19.9467, 498.072, 140.224, 2561.7
37.945, 638.296, 19.9467, 498.072, 140.224, 2561.7
37.945, 638.296, 19.9467, 498.072, 140.224, 2561.7
38.946, 638.296, 19.9467, 498.072, 140.224, 2561.7
38.946, 662.968, 20.7177, 518.192, 144.776, 2537.03
38.946, 662.968, 20.7177, 518.192, 144.776, 2537.03
38.946, 662.968, 20.7177, 518.192, 144.776, 2537.03
38.946, 662.968, 20.7177, 518.192, 144.776, 2537.03
38.946, 662.968, 20.7177, 518.192, 144.776, 2537.03
39.945, 662.968, 20.7177, 518.192, 144.776, 2537.03
39.945, 696.616, 21.7692, 545.016, 151.6, 2503.38
39.945, 696.616, 21.7692, 545.016, 151.6, 2503.38
